Frame #,# Obj,X,Y,Z,Doppler,Intensity,Abs Time
6745,55,0,1.7266,0.078125,1.068,7,1.6171e+09
6745,55,0,1.7383,0.25977,1.068,7,1.6171e+09
6745,55,0.051758,1.668,0.038086,-1.068,8,1.6171e+09
6745,55,0,1.6934,0.13281,-1.068,13,1.6171e+09
6745,55,0.053711,1.7275,0.0019531,-1.068,16,1.6171e+09
6745,55,0,1.752,-0.13965,-1.068,15,1.6171e+09
6745,55,0.055664,1.7783,-0.15918,-1.068,11,1.6171e+09
6745,55,0,1.6055,0.12988,-0.71201,13,1.6171e+09
6745,55,0,1.6299,0.17969,-0.71201,50,1.6171e+09
6745,55,0,1.6602,0.17188,-0.71201,110,1.6171e+09
6745,55,0,1.6914,0.15918,-0.71201,165,1.6171e+09
6745,55,0.053711,1.7227,0.12207,-0.71201,190,1.6171e+09
6745,55,0.10938,1.7529,0.055664,-0.71201,170,1.6171e+09
6745,55,0.11133,1.7832,0.015625,-0.71201,130,1.6171e+09
6745,55,0.056641,1.8115,0.1123,-0.71201,95,1.6171e+09
6745,55,0,1.5977,0.20801,-0.356,31,1.6171e+09
6745,55,0,1.623,0.2334,-0.356,120,1.6171e+09
6745,55,0,1.6543,0.22266,-0.356,269,1.6171e+09
6745,55,0.052734,1.6875,0.19043,-0.356,414,1.6171e+09
6745,55,0.053711,1.7207,0.14746,-0.356,467,1.6171e+09
6745,55,0.054688,1.7549,0.074219,-0.356,424,1.6171e+09
6745,55,0.11133,1.7832,0.019531,-0.356,326,1.6171e+09
6745,55,0.056641,1.8125,0.088867,-0.356,226,1.6171e+09
6745,55,0,1.8252,0.27051,-0.356,146,1.6171e+09
6745,55,0.38477,1.9434,0.5293,-0.356,65,1.6171e+09
6746,64,-0.29102,1.4648,0.42285,0,5,1.6171e+09
6746,64,-0.3457,1.4619,0.49414,0,22,1.6171e+09
6746,64,0.15137,1.6006,-0.10449,0,73,1.6171e+09
6746,64,0.15332,1.6318,0.058594,0,183,1.6171e+09
6746,64,0.15625,1.6592,0.10156,0,296,1.6171e+09
6746,64,0.10645,1.6924,0.10645,0,328,1.6171e+09
6746,64,0.1084,1.7227,0.083984,0,255,1.6171e+09
6746,64,0.10938,1.7529,0.051758,0,140,1.6171e+09
6746,64,0.11133,1.7734,0.18262,0,61,1.6171e+09
6746,64,0,1.5205,0.43359,0.356,9,1.6171e+09
6746,64,0.050781,1.5713,0.35352,0.356,39,1.6171e+09
6746,64,0.050781,1.6113,0.30371,0.356,94,1.6171e+09
6746,64,0.10449,1.6436,0.27539,0.356,152,1.6171e+09
6746,64,0.052734,1.6826,0.22949,0.356,175,1.6171e+09
6746,64,0.1084,1.7158,0.17578,0.356,151,1.6171e+09
6746,64,0.10938,1.75,0.10938,0.356,100,1.6171e+09
6746,64,0.11133,1.7822,0.042969,0.356,54,1.6171e+09
6746,64,0.44238,1.8652,0.64063,0.356,18,1.6171e+09
6746,64,0.38477,1.9092,0.63965,0.356,22,1.6171e+09
6746,64,0.3252,1.958,0.62012,0.356,19,1.6171e+09
6746,64,0.39551,1.9668,0.64941,0.356,12,1.6171e+09
6746,64,0,1.5625,0.39355,0.71201,9,1.6171e+09
6746,64,0.10254,1.6045,0.3252,0.71201,23,1.6171e+09
6746,64,0.051758,1.6406,0.30664,0.71201,37,1.6171e+09
6746,64,0.052734,1.6777,0.25977,0.71201,43,1.6171e+09
6746,64,0.1084,1.7109,0.21484,0.71201,37,1.6171e+09
6746,64,0.054688,1.748,0.17285,0.71201,24,1.6171e+09
6746,64,0,1.6016,0.35254,1.068,7,1.6171e+09
6746,64,0.051758,1.6318,0.34766,1.068,12,1.6171e+09
6746,64,0.052734,1.665,0.33203,1.068,14,1.6171e+09
6746,64,0.053711,1.7051,0.27539,1.068,12,1.6171e+09
6746,64,0.054688,1.7275,0.31836,1.068,8,1.6171e+09
6746,64,0,1.6445,0.4248,1.424,6,1.6171e+09
6746,64,0.051758,1.665,0.10449,-1.424,9,1.6171e+09
6746,64,0.10645,1.6953,0.013672,-1.424,10,1.6171e+09
6746,64,0.053711,1.7275,0.0068359,-1.424,8,1.6171e+09
6746,64,0,1.6025,0.16504,-1.068,8,1.6171e+09
6746,64,0,1.6348,0.12891,-1.068,19,1.6171e+09
6746,64,0.051758,1.665,0.10449,-1.068,29,1.6171e+09
6746,64,0.10645,1.6943,0.064453,-1.068,32,1.6171e+09
6746,64,0.1084,1.7246,0.0048828,-1.068,26,1.6171e+09
6746,64,0.10938,1.752,-0.076172,-1.068,16,1.6171e+09
6746,64,-0.29688,1.5088,0.37109,-0.71201,26,1.6171e+09
6746,64,-0.35254,1.5107,0.43457,-0.71201,66,1.6171e+09
6746,64,0.20508,1.623,-0.12305,-0.71201,153,1.6171e+09
6746,64,0.15625,1.6611,-0.056641,-0.71201,248,1.6171e+09
6746,64,0.15918,1.6914,-0.024414,-0.71201,278,1.6171e+09
6746,64,0.1084,1.7236,-0.047852,-0.71201,217,1.6171e+09
6746,64,0.10938,1.7529,-0.067383,-0.71201,119,1.6171e+09
6746,64,0.055664,1.7852,0.03125,-0.71201,53,1.6171e+09
6746,64,-0.29102,1.4648,0.42285,-0.356,9,1.6171e+09
6746,64,-0.3457,1.4756,0.45313,-0.356,43,1.6171e+09
6746,64,0.20117,1.5977,-0.043945,-0.356,163,1.6171e+09
6746,64,0.15332,1.6328,0.037109,-0.356,407,1.6171e+09
6746,64,0.15625,1.6611,0.067383,-0.356,670,1.6171e+09
6746,64,0.10645,1.6943,0.061523,-0.356,751,1.6171e+09
6746,64,0.1084,1.7246,0.033203,-0.356,601,1.6171e+09
6746,64,0.10938,1.7539,-0.0078125,-0.356,343,1.6171e+09
6746,64,0.055664,1.7852,0.040039,-0.356,156,1.6171e+09
6746,64,0.19727,1.4678,-0.55371,0,18,1.6171e+09
6746,64,-0.35254,1.4512,0.60449,0,60,1.6171e+09
6746,64,-0.41016,1.4082,0.7334,0,104,1.6171e+09
6746,64,0.24707,1.374,-0.74414,-0.71201,15,1.6171e+09
6746,64,0.20117,1.5605,-0.3457,-0.71201,62,1.6171e+09
6747,43,-0.28516,1.4121,0.49512,0,9,1.6171e+09
6747,43,-0.19434,1.4717,0.45508,0,39,1.6171e+09
6747,43,-0.19727,1.5039,0.44629,0,90,1.6171e+09
6747,43,-0.15137,1.54,0.44629,0,144,1.6171e+09
6747,43,-0.10254,1.5791,0.43164,0,173,1.6171e+09
6747,43,-0.10449,1.623,0.37793,0,155,1.6171e+09
6747,43,-0.052734,1.6719,0.2959,0,103,1.6171e+09
6747,43,0.053711,1.667,0.45117,0,73,1.6171e+09
6747,43,0.16504,1.6553,0.56543,0,91,1.6171e+09
6747,43,0.16797,1.6875,0.5625,0,83,1.6171e+09
6747,43,0.11328,1.7178,0.5791,0,55,1.6171e+09
6747,43,0.15137,1.5996,0.10938,0.356,20,1.6171e+09
6747,43,0.15332,1.6211,0.19629,0.356,38,1.6171e+09
6747,43,0.10449,1.6543,0.19531,0.356,46,1.6171e+09
6747,43,0.10645,1.6855,0.18066,0.356,37,1.6171e+09
6747,43,0,1.7139,0.21875,0.356,23,1.6171e+09
6747,43,0.10938,1.7275,0.30469,0.356,20,1.6171e+09
6747,43,0.10254,1.6055,0.31934,0.71201,10,1.6171e+09
6747,43,0.051758,1.6406,0.30664,0.71201,11,1.6171e+09
6747,43,0.052734,1.6914,0.14746,0.71201,9,1.6171e+09
6747,43,0.15625,1.6543,-0.16309,-1.068,7,1.6171e+09
6747,43,-0.23828,1.4668,0.33203,-0.71201,10,1.6171e+09
6747,43,-0.19434,1.4961,0.36719,-0.71201,39,1.6171e+09
6747,43,-0.19727,1.5322,0.33789,-0.71201,89,1.6171e+09
6747,43,-0.15137,1.5664,0.34473,-0.71201,141,1.6171e+09
6747,43,-0.10254,1.6035,0.33105,-0.71201,166,1.6171e+09
6747,43,-0.051758,1.6426,0.29297,-0.71201,148,1.6171e+09
6747,43,-0.052734,1.6826,0.22363,-0.71201,96,1.6171e+09
6747,43,0.1084,1.6943,0.32324,-0.71201,65,1.6171e+09
6747,43,0.10938,1.6865,0.48242,-0.71201,79,1.6171e+09
6747,43,0.16797,1.7207,0.45117,-0.71201,72,1.6171e+09
6747,43,0.16992,1.7461,0.46973,-0.71201,48,1.6171e+09
6747,43,-0.19043,1.4434,0.44629,-0.356,19,1.6171e+09
6747,43,-0.19434,1.4854,0.40723,-0.356,74,1.6171e+09
6747,43,-0.19727,1.5205,0.38672,-0.356,172,1.6171e+09
6747,43,-0.15137,1.5586,0.37695,-0.356,279,1.6171e+09
6747,43,-0.050781,1.5967,0.37109,-0.356,343,1.6171e+09
6747,43,-0.051758,1.6396,0.30957,-0.356,322,1.6171e+09
6747,43,0,1.6865,0.20703,-0.356,219,1.6171e+09
6747,43,0.053711,1.6934,0.34082,-0.356,155,1.6171e+09
6747,43,0.16504,1.6826,0.48047,-0.356,184,1.6171e+09
6747,43,0.16797,1.7109,0.48633,-0.356,165,1.6171e+09
6747,43,0.16992,1.7373,0.49902,-0.356,109,1.6171e+09
6748,46,-0.18652,1.418,0.43262,0,15,1.6171e+09
6748,46,-0.14258,1.4521,0.43457,0,54,1.6171e+09
6748,46,-0.09668,1.4873,0.43555,0,118,1.6171e+09
6748,46,-0.098633,1.5166,0.43848,0,181,1.6171e+09
6748,46,-0.10059,1.5469,0.43945,0,207,1.6171e+09
6748,46,0,1.583,0.42871,0,198,1.6171e+09
6748,46,0.10449,1.6084,0.43457,0,160,1.6171e+09
6748,46,0.10645,1.6221,0.49414,0,122,1.6171e+09
6748,46,0.16211,1.6338,0.53906,0,87,1.6171e+09
6748,46,0,1.4922,0.42773,0.356,13,1.6171e+09
6748,46,0,1.5264,0.41406,0.356,31,1.6171e+09
6748,46,0.050781,1.5508,0.43262,0.356,59,1.6171e+09
6748,46,0.10254,1.5791,0.43262,0.356,82,1.6171e+09
6748,46,0.10449,1.5908,0.49609,0.356,77,1.6171e+09
6748,46,0.10645,1.6035,0.55078,0.356,51,1.6171e+09
6748,46,0.16211,1.6758,0.39063,0.356,35,1.6171e+09
6748,46,0.10938,1.7402,0.21777,0.356,37,1.6171e+09
6748,46,0,1.5078,0.47852,0.71201,9,1.6171e+09
6748,46,0,1.5488,0.44434,0.71201,15,1.6171e+09
6748,46,0.050781,1.5615,0.50098,0.71201,20,1.6171e+09
6748,46,0.051758,1.585,0.52148,0.71201,18,1.6171e+09
6748,46,0.10645,1.5947,0.5752,0.71201,12,1.6171e+09
6748,46,0,1.5264,0.59961,1.068,6,1.6171e+09
6748,46,0,1.5645,0.2334,-1.068,6,1.6171e+09
6748,46,0,1.6035,0.15234,-1.068,10,1.6171e+09
6748,46,0.050781,1.625,0.2168,-1.068,13,1.6171e+09
6748,46,0.15625,1.6396,0.27246,-1.068,13,1.6171e+09
6748,46,0.10645,1.6777,0.24414,-1.068,9,1.6171e+09
6748,46,-0.18652,1.4482,0.31445,-0.71201,13,1.6171e+09
6748,46,-0.14258,1.4766,0.34277,-0.71201,48,1.6171e+09
6748,46,-0.09668,1.5117,0.33984,-0.71201,105,1.6171e+09
6748,46,-0.098633,1.542,0.33887,-0.71201,162,1.6171e+09
6748,46,-0.10059,1.5723,0.33789,-0.71201,185,1.6171e+09
6748,46,0,1.6064,0.32813,-0.71201,174,1.6171e+09
6748,46,0.051758,1.6318,0.35059,-0.71201,139,1.6171e+09
6748,46,0.15918,1.6475,0.38281,-0.71201,103,1.6171e+09
6748,46,0.21582,1.6631,0.41504,-0.71201,73,1.6171e+09
6748,46,-0.13965,1.4336,0.39551,-0.356,30,1.6171e+09
6748,46,-0.14258,1.4668,0.38477,-0.356,104,1.6171e+09
6748,46,-0.09668,1.5,0.3877,-0.356,231,1.6171e+09
6748,46,-0.098633,1.5313,0.38477,-0.356,360,1.6171e+09
6748,46,-0.10059,1.5615,0.38379,-0.356,424,1.6171e+09
6748,46,0,1.5977,0.37305,-0.356,427,1.6171e+09
6748,46,0.10449,1.6211,0.38672,-0.356,363,1.6171e+09
6748,46,0.15918,1.6348,0.43262,-0.356,268,1.6171e+09
6748,46,0.21582,1.6543,0.4502,-0.356,186,1.6171e+09
6749,38,-0.091797,1.4063,0.39941,0,7,1.6171e+09
6749,38,-0.09375,1.4297,0.42383,0,25,1.6171e+09
6749,38,-0.14258,1.4629,0.40039,0,49,1.6171e+09
6749,38,-0.14551,1.4961,0.38867,0,65,1.6171e+09
6749,38,-0.14844,1.5371,0.34082,0,57,1.6171e+09
6749,38,0.050781,1.5449,0.45313,0,38,1.6171e+09
6749,38,0.20508,1.6064,0.25684,0,35,1.6171e+09
6749,38,0.26074,1.6475,0.06543,0,35,1.6171e+09
6749,38,-0.18652,1.3916,0.50879,0.356,9,1.6171e+09
6749,38,-0.14258,1.4443,0.46191,0.356,19,1.6171e+09
6749,38,-0.09668,1.4844,0.44434,0.356,26,1.6171e+09
6749,38,0,1.5156,0.45117,0.356,26,1.6171e+09
6749,38,0.15137,1.5742,0.30859,0.356,34,1.6171e+09
6749,38,0.20508,1.6201,0.14941,0.356,45,1.6171e+09
6749,38,0.26074,1.6455,0.10059,0.356,53,1.6171e+09
6749,38,0.21191,1.6826,0.092773,0.356,50,1.6171e+09
6749,38,0.21582,1.7148,0.0048828,0.356,40,1.6171e+09
6749,38,0.49805,1.8105,0.66406,0.356,30,1.6171e+09
6749,38,0.15332,1.624,0.16895,0.71201,11,1.6171e+09
6749,38,0.20898,1.6523,0.12012,0.71201,13,1.6171e+09
6749,38,-0.13965,1.4521,0.32031,-0.71201,19,1.6171e+09
6749,38,-0.094727,1.4814,0.33984,-0.71201,41,1.6171e+09
6749,38,-0.09668,1.5195,0.30371,-0.71201,54,1.6171e+09
6749,38,-0.098633,1.5557,0.2666,-0.71201,48,1.6171e+09
6749,38,0.10059,1.5742,0.32813,-0.71201,34,1.6171e+09
6749,38,0.20508,1.625,0.092773,-0.71201,34,1.6171e+09
6749,38,0.31348,1.6396,-0.036133,-0.71201,36,1.6171e+09
6749,38,0.26563,1.6758,-0.077148,-0.71201,32,1.6171e+09
6749,38,-0.1377,1.3955,0.42285,-0.356,14,1.6171e+09
6749,38,-0.09375,1.4365,0.39844,-0.356,52,1.6171e+09
6749,38,-0.094727,1.4727,0.37793,-0.356,106,1.6171e+09
6749,38,-0.09668,1.5068,0.36035,-0.356,141,1.6171e+09
6749,38,-0.098633,1.5459,0.31836,-0.356,124,1.6171e+09
6749,38,0.10059,1.5654,0.36523,-0.356,98,1.6171e+09
6749,38,0.25586,1.6162,0.1123,-0.356,104,1.6171e+09
6749,38,0.26074,1.6494,0.0019531,-0.356,112,1.6171e+09
6749,38,0.26563,1.6777,-0.024414,-0.356,103,1.6171e+09
6749,38,0.31836,1.665,0.10645,0.356,50,1.6171e+09
6750,47,0,1.3887,0.46484,0,7,1.6171e+09
6750,47,-0.046875,1.4346,0.41211,0,23,1.6171e+09
6750,47,0,1.4629,0.4248,0,44,1.6171e+09
6750,47,0,1.4912,0.43262,0,63,1.6171e+09
6750,47,0.049805,1.5137,0.45508,0,70,1.6171e+09
6750,47,0.050781,1.5391,0.47461,0,63,1.6171e+09
6750,47,0.050781,1.5479,0.54004,0,41,1.6171e+09
6750,47,0,1.6309,0.3584,0,19,1.6171e+09
6750,47,0.16211,1.7158,0.13184,0,12,1.6171e+09
6750,47,0.16504,1.7373,0.20703,0,9,1.6171e+09
6750,47,-0.091797,1.3955,0.43457,0.356,9,1.6171e+09
6750,47,-0.09375,1.4121,0.47754,0.356,23,1.6171e+09
6750,47,0,1.4424,0.48828,0.356,45,1.6171e+09
6750,47,0,1.4717,0.49414,0.356,65,1.6171e+09
6750,47,0,1.4932,0.52051,0.356,71,1.6171e+09
6750,47,0,1.5029,0.58008,0.356,62,1.6171e+09
6750,47,0.050781,1.5469,0.54395,0.356,45,1.6171e+09
6750,47,0.15625,1.6367,-0.29004,0.356,35,1.6171e+09
6750,47,0.21191,1.6855,-0.03418,0.356,32,1.6171e+09
6750,47,0,1.4092,0.57715,0.71201,11,1.6171e+09
6750,47,0,1.4492,0.55566,0.71201,16,1.6171e+09
6750,47,0,1.4561,0.61816,0.71201,17,1.6171e+09
6750,47,0,1.4883,0.61621,0.71201,15,1.6171e+09
6750,47,0,1.5059,0.22461,-1.068,6,1.6171e+09
6750,47,0,1.5127,0.34863,-1.068,9,1.6171e+09
6750,47,0,1.5566,0.28125,-1.068,10,1.6171e+09
6750,47,0,1.584,0.29102,-1.068,8,1.6171e+09
6750,47,0,1.4482,0.21582,-0.71201,7,1.6171e+09
6750,47,0,1.4609,0.31152,-0.71201,21,1.6171e+09
6750,47,0,1.4863,0.33301,-0.71201,40,1.6171e+09
6750,47,0,1.5107,0.35547,-0.71201,58,1.6171e+09
6750,47,0,1.541,0.35547,-0.71201,64,1.6171e+09
6750,47,0.050781,1.5625,0.38965,-0.71201,56,1.6171e+09
6750,47,0.050781,1.5811,0.43164,-0.71201,38,1.6171e+09
6750,47,0.051758,1.5967,-0.48438,-0.71201,19,1.6171e+09
6750,47,0.15918,1.667,-0.2832,-0.71201,13,1.6171e+09
6750,47,0.21582,1.7139,0.040039,-0.71201,14,1.6171e+09
6750,47,-0.045898,1.418,0.36523,-0.356,21,1.6171e+09
6750,47,-0.046875,1.4443,0.37891,-0.356,62,1.6171e+09
6750,47,-0.047852,1.4717,0.38867,-0.356,122,1.6171e+09
6750,47,0,1.502,0.39258,-0.356,176,1.6171e+09
6750,47,0.049805,1.5254,0.41699,-0.356,192,1.6171e+09
6750,47,0.050781,1.5449,0.45215,-0.356,171,1.6171e+09
6750,47,0.050781,1.5596,0.50391,-0.356,115,1.6171e+09
6750,47,0.10449,1.5762,-0.54004,-0.356,62,1.6171e+09
6750,47,0.21191,1.6777,-0.16211,-0.356,48,1.6171e+09
6750,47,0.21582,1.7139,0.039063,-0.356,45,1.6171e+09
6751,31,0,1.4082,0.40234,0,4,1.6171e+09
6751,31,0,1.4365,0.41016,0,9,1.6171e+09
6751,31,0,1.4668,0.40918,0,16,1.6171e+09
6751,31,0.048828,1.5107,0.35547,0,26,1.6171e+09
6751,31,0.098633,1.5381,0.35449,0,34,1.6171e+09
6751,31,0.10059,1.5625,0.38086,0,34,1.6171e+09
6751,31,0.10254,1.584,0.41113,0,24,1.6171e+09
6751,31,-0.1377,1.3848,0.45801,0.356,7,1.6171e+09
6751,31,-0.09375,1.4229,0.44336,0.356,17,1.6171e+09
6751,31,0,1.4629,0.42285,0.356,30,1.6171e+09
6751,31,0,1.498,0.40527,0.356,46,1.6171e+09
6751,31,0.049805,1.5176,0.44434,0.356,56,1.6171e+09
6751,31,0.050781,1.5215,0.52637,0.356,51,1.6171e+09
6751,31,0.050781,1.4961,0.6709,0.356,30,1.6171e+09
6751,31,0,1.4355,0.50977,0.71201,7,1.6171e+09
6751,31,0,1.4814,0.46387,0.71201,11,1.6171e+09
6751,31,0.049805,1.4814,0.55078,0.71201,14,1.6171e+09
6751,31,0,1.4922,0.60742,0.71201,12,1.6171e+09
6751,31,0,1.4551,0.33691,-0.71201,9,1.6171e+09
6751,31,0,1.499,0.26758,-0.71201,17,1.6171e+09
6751,31,0.048828,1.5273,0.27148,-0.71201,27,1.6171e+09
6751,31,0.098633,1.5488,0.30371,-0.71201,35,1.6171e+09
6751,31,0.10059,1.5742,0.32813,-0.71201,34,1.6171e+09
6751,31,0.050781,1.5947,0.37793,-0.71201,22,1.6171e+09
6751,31,-0.091797,1.4131,0.37305,-0.356,14,1.6171e+09
6751,31,-0.046875,1.4521,0.34766,-0.356,33,1.6171e+09
6751,31,0,1.4883,0.32324,-0.356,58,1.6171e+09
6751,31,0.048828,1.5215,0.30469,-0.356,90,1.6171e+09
6751,31,0.098633,1.5439,0.32617,-0.356,115,1.6171e+09
6751,31,0.10059,1.5625,0.37695,-0.356,108,1.6171e+09
6751,31,0.050781,1.5732,0.46191,-0.356,69,1.6171e+09
6752,19,0.049805,1.5781,0.098633,0,5,1.6171e+09
6752,19,-0.1377,1.417,0.34375,0.356,6,1.6171e+09
6752,19,-0.09375,1.4375,0.39453,0.356,12,1.6171e+09
6752,19,0,1.4766,0.37207,0.356,17,1.6171e+09
6752,19,0,1.5078,0.36914,0.356,23,1.6171e+09
6752,19,0.098633,1.543,0.33105,0.356,28,1.6171e+09
6752,19,0.15137,1.5684,0.33398,0.356,26,1.6171e+09
6752,19,0.050781,1.6025,0.34473,0.356,14,1.6171e+09
6752,19,0.049805,1.5234,0.42285,0.71201,7,1.6171e+09
6752,19,0,1.5439,0.15918,-0.71201,7,1.6171e+09
6752,19,0.098633,1.5752,0.1084,-0.71201,10,1.6171e+09
6752,19,0.10059,1.6016,0.1377,-0.71201,9,1.6171e+09
6752,19,-0.091797,1.4355,0.27539,-0.356,9,1.6171e+09
6752,19,-0.13965,1.4668,0.24609,-0.356,16,1.6171e+09
6752,19,-0.094727,1.5039,0.22363,-0.356,22,1.6171e+09
6752,19,0.048828,1.542,0.17285,-0.356,27,1.6171e+09
6752,19,0.098633,1.5664,0.19141,-0.356,35,1.6171e+09
6752,19,0.15137,1.5938,0.17676,-0.356,33,1.6171e+09
6752,19,0.10254,1.6299,0.14746,-0.356,19,1.6171e+09
6753,8,0.14551,1.498,0.37891,0.356,10,1.6171e+09
6753,8,0.098633,1.5518,0.28711,0.356,13,1.6171e+09
6753,8,0.20117,1.582,0.22656,0.356,15,1.6171e+09
6753,8,0.20508,1.625,0.09082,0.356,12,1.6171e+09
6753,8,0.048828,1.5479,0.1084,-0.356,9,1.6171e+09
6753,8,0.14844,1.5654,0.17285,-0.356,13,1.6171e+09
6753,8,0.20117,1.5898,0.16504,-0.356,14,1.6171e+09
6753,8,0.20508,1.627,0.035156,-0.356,11,1.6171e+09
6754,25,-0.091797,1.4336,0.28516,0,6,1.6171e+09
6754,25,0,1.4678,0.27539,0,12,1.6171e+09
6754,25,0,1.4893,0.31934,0,15,1.6171e+09
6754,25,0,1.5127,0.35059,0,14,1.6171e+09
6754,25,-0.098633,1.502,0.4873,0,9,1.6171e+09
6754,25,0.15332,1.5977,0.33691,0,8,1.6171e+09
6754,25,-0.045898,1.4043,0.41211,0.356,20,1.6171e+09
6754,25,-0.09375,1.4385,0.39355,0.356,40,1.6171e+09
6754,25,-0.094727,1.4668,0.39941,0.356,53,1.6171e+09
6754,25,-0.09668,1.4961,0.4043,0.356,46,1.6171e+09
6754,25,-0.098633,1.4961,0.50195,0.356,28,1.6171e+09
6754,25,0.25195,1.5684,0.26758,0.356,40,1.6171e+09
6754,25,0.25586,1.5879,0.31934,0.356,45,1.6171e+09
6754,25,0,1.4238,0.4502,0.71201,12,1.6171e+09
6754,25,-0.094727,1.4707,0.38379,0.71201,17,1.6171e+09
6754,25,0,1.5029,0.3877,0.71201,14,1.6171e+09
6754,25,0,1.4307,0.31445,-0.356,9,1.6171e+09
6754,25,-0.09375,1.4502,0.34473,-0.356,20,1.6171e+09
6754,25,-0.094727,1.4902,0.2998,-0.356,26,1.6171e+09
6754,25,-0.09668,1.5215,0.29199,-0.356,23,1.6171e+09
6754,25,0.24707,1.5605,-0.060547,-0.356,18,1.6171e+09
6754,25,0.25195,1.5859,0.12988,-0.356,28,1.6171e+09
6754,25,0.30762,1.6016,0.17676,-0.356,32,1.6171e+09
6754,25,0.19727,1.5684,0.03418,0.356,26,1.6171e+09
6754,25,-0.14844,1.4893,0.5127,-0.356,13,1.6171e+09
6755,43,-0.091797,1.416,0.36035,0,10,1.6171e+09
6755,43,-0.09375,1.4502,0.34668,0,26,1.6171e+09
6755,43,-0.047852,1.4824,0.34473,0,46,1.6171e+09
6755,43,0,1.5166,0.33301,0,64,1.6171e+09
6755,43,0.049805,1.5518,0.30078,0,73,1.6171e+09
6755,43,0.10059,1.5859,0.26367,0,72,1.6171e+09
6755,43,0.15332,1.6182,0.2207,0,60,1.6171e+09
6755,43,0.15625,1.6504,0.19531,0,38,1.6171e+09
6755,43,-0.045898,1.4043,0.41211,0.356,24,1.6171e+09
6755,43,-0.09375,1.4365,0.39941,0.356,64,1.6171e+09
6755,43,-0.047852,1.4707,0.3916,0.356,116,1.6171e+09
6755,43,0,1.5068,0.37305,0.356,165,1.6171e+09
6755,43,0.049805,1.5459,0.33008,0.356,203,1.6171e+09
6755,43,0.15137,1.5801,0.27246,0.356,220,1.6171e+09
6755,43,0.15332,1.6162,0.23242,0.356,193,1.6171e+09
6755,43,0.15625,1.6494,0.20508,0.356,130,1.6171e+09
6755,43,0,1.4121,0.38867,0.71201,8,1.6171e+09
6755,43,-0.09375,1.4297,0.42285,0.71201,23,1.6171e+09
6755,43,-0.094727,1.4619,0.41699,0.71201,41,1.6171e+09
6755,43,0,1.4941,0.4209,0.71201,57,1.6171e+09
6755,43,0.049805,1.5332,0.38672,0.71201,67,1.6171e+09
6755,43,0.10059,1.5703,0.34473,0.71201,72,1.6171e+09
6755,43,0.15332,1.6064,0.29297,0.71201,62,1.6171e+09
6755,43,0.15625,1.6396,0.27051,0.71201,41,1.6171e+09
6755,43,0,1.4922,0.42871,1.068,8,1.6171e+09
6755,43,0,1.5313,0.39551,1.068,10,1.6171e+09
6755,43,0.10059,1.5723,0.33496,1.068,12,1.6171e+09
6755,43,0.10254,1.5967,0.36035,1.068,10,1.6171e+09
6755,43,0,1.5117,0.18164,-0.71201,8,1.6171e+09
6755,43,0,1.5381,0.21289,-0.71201,13,1.6171e+09
6755,43,0.098633,1.5742,0.11914,-0.71201,19,1.6171e+09
6755,43,0.15137,1.6016,0.086914,-0.71201,24,1.6171e+09
6755,43,0.15332,1.6328,0.043945,-0.71201,22,1.6171e+09
6755,43,0.20898,1.6563,-0.011719,-0.71201,16,1.6171e+09
6755,43,0,1.3994,0.43262,-0.356,7,1.6171e+09
6755,43,0,1.459,0.32031,-0.356,18,1.6171e+09
6755,43,-0.047852,1.4961,0.2832,-0.356,35,1.6171e+09
6755,43,0.048828,1.5332,0.24023,-0.356,55,1.6171e+09
6755,43,0.098633,1.5654,0.19922,-0.356,79,1.6171e+09
6755,43,0.15137,1.5967,0.15039,-0.356,97,1.6171e+09
6755,43,0.15332,1.6299,0.097656,-0.356,92,1.6171e+09
6755,43,0.20898,1.6543,0.081055,-0.356,65,1.6171e+09
6755,43,0.21191,1.6816,0.11719,-0.356,36,1.6171e+09
6756,38,-0.1377,1.3955,0.42188,0,5,1.6171e+09
6756,38,-0.13965,1.4482,0.33594,0,18,1.6171e+09
6756,38,-0.047852,1.4727,0.38574,0,43,1.6171e+09
6756,38,0,1.4951,0.41602,0,75,1.6171e+09
6756,38,0,1.5244,0.41992,0,104,1.6171e+09
6756,38,0.050781,1.543,0.45996,0,113,1.6171e+09
6756,38,0,1.5732,0.46289,0,89,1.6171e+09
6756,38,0.051758,1.5908,0.50391,0,49,1.6171e+09
6756,38,-0.091797,1.4023,0.41113,0.356,11,1.6171e+09
6756,38,-0.09375,1.4326,0.41113,0.356,41,1.6171e+09
6756,38,-0.094727,1.4639,0.4082,0.356,95,1.6171e+09
6756,38,-0.048828,1.4873,0.44336,0.356,168,1.6171e+09
6756,38,0,1.501,0.49902,0.356,231,1.6171e+09
6756,38,0,1.5186,0.53711,0.356,246,1.6171e+09
6756,38,0,1.5264,0.59961,0.356,187,1.6171e+09
6756,38,-0.051758,1.5205,0.68652,0.356,94,1.6171e+09
6756,38,-0.13965,1.4121,0.4668,0.71201,15,1.6171e+09
6756,38,-0.094727,1.4453,0.47168,0.71201,36,1.6171e+09
6756,38,-0.048828,1.4756,0.47949,0.71201,62,1.6171e+09
6756,38,0,1.4883,0.53613,0.71201,86,1.6171e+09
6756,38,0,1.5068,0.57031,0.71201,92,1.6171e+09
6756,38,0,1.5205,0.61426,0.71201,70,1.6171e+09
6756,38,0,1.5244,0.68066,0.71201,36,1.6171e+09
