SpineBase_X,SpineMid_X,Neck_X,Head_X,ShoulderLeft_X,ElbowLeft_X,WristLeft_X,HandLeft_X,ShoulderRight_X,ElbowRight_X,WristRight_X,HandRight_X,HipLeft_X,KneeLeft_X,AnkleLeft_X,FootLeft_X,HipRight_X,KneeRight_X,AnkleRight_X,FootRight_X,SpineShoulder_X,HandTipLeft_X,ThumbLeft_X,HandTipRight_X,ThumbRight_X,SpineBase_Y,SpineMid_Y,Neck_Y,Head_Y,ShoulderLeft_Y,ElbowLeft_Y,WristLeft_Y,HandLeft_Y,ShoulderRight_Y,ElbowRight_Y,WristRight_Y,HandRight_Y,HipLeft_Y,KneeLeft_Y,AnkleLeft_Y,FootLeft_Y,HipRight_Y,KneeRight_Y,AnkleRight_Y,FootRight_Y,SpineShoulder_Y,HandTipLeft_Y,ThumbLeft_Y,HandTipRight_Y,ThumbRight_Y,SpineBase_Z,SpineMid_Z,Neck_Z,Head_Z,ShoulderLeft_Z,ElbowLeft_Z,WristLeft_Z,HandLeft_Z,ShoulderRight_Z,ElbowRight_Z,WristRight_Z,HandRight_Z,HipLeft_Z,KneeLeft_Z,AnkleLeft_Z,FootLeft_Z,HipRight_Z,KneeRight_Z,AnkleRight_Z,FootRight_Z,SpineShoulder_Z,HandTipLeft_Z,ThumbLeft_Z,HandTipRight_Z,ThumbRight_Z
0.1652,0.16202,0.15813,0.14732,0.34878,0.39596,0.36853,0.34515,-0.024442,-0.068891,-0.1328,-0.18088,0.24837,0.29164,0.30638,0.31235,0.07525,0.03715,0.026655,0.019702,0.15924,0.33646,0.29316,-0.2049,-0.22706,2.001,2.0139,2.0126,1.9908,2.0043,1.9952,1.9115,1.8898,2.0289,2.0388,1.9768,1.9308,1.9491,1.9986,2.0002,1.8931,1.9693,2.0066,1.9999,1.9075,2.0153,1.8794,1.848,1.8945,1.9054,-0.027437,0.3257,0.66218,0.82763,0.51624,0.26486,-0.012081,-0.094856,0.5072,0.26846,0.055865,-0.04144,-0.025576,-0.48077,-0.85041,-0.92964,-0.028337,-0.49127,-0.86496,-0.93208,0.58026,-0.18138,-0.09252,-0.10573,-0.094782
0.16739,0.16648,0.16517,0.15257,0.35266,0.39876,0.37443,0.3517,-0.021247,-0.12611,-0.26113,-0.33043,0.2506,0.29137,0.30678,0.31286,0.077305,0.038174,0.027053,0.02001,0.16564,0.34422,0.30402,-0.37529,-0.32752,2.0008,2.0138,2.0124,1.9891,2.004,1.9942,1.912,1.892,2.0328,2.0332,1.9663,1.9305,1.9486,1.9974,2.0015,1.8948,1.9694,2.0033,2.0014,1.9082,2.0152,1.8707,1.8611,1.8934,1.9379,-0.027435,0.32548,0.66168,0.82682,0.51552,0.26449,-0.013084,-0.079022,0.51074,0.30295,0.12846,0.037486,-0.025622,-0.4764,-0.84621,-0.92822,-0.028219,-0.47529,-0.86204,-0.93063,0.57983,-0.1615,-0.056023,-0.019961,0.074879
0.16991,0.1717,0.17298,0.15762,0.35767,0.40303,0.37752,0.35294,-0.01576,-0.17929,-0.35589,-0.44863,0.2531,0.2923,0.30707,0.31329,0.079727,0.039142,0.027062,0.020204,0.17283,0.34756,0.30423,-0.5121,-0.49248,2.0006,2.0134,2.012,1.9872,2.0031,1.9935,1.9109,1.8907,2.0338,2.0309,1.9742,1.9448,1.9484,1.9966,2.0009,1.8941,1.969,2.0033,2.0018,1.9097,2.0147,1.8704,1.8583,1.9196,1.8692,-0.027096,0.32543,0.66114,0.82615,0.51434,0.26533,-0.012055,-0.077773,0.51528,0.35257,0.2454,0.1848,-0.025597,-0.47353,-0.84628,-0.92788,-0.027531,-0.47788,-0.86064,-0.93004,0.57943,-0.16132,-0.056434,0.13116,0.16413
0.17184,0.17479,0.17712,0.16262,0.36122,0.40601,0.37989,0.35162,-0.01486,-0.21944,-0.44112,-0.54588,0.25496,0.29318,0.30729,0.31297,0.081702,0.039622,0.027307,0.019491,0.17672,0.33926,0.29964,-0.60688,-0.60216,2.0001,2.0133,2.0124,1.9855,2.0037,1.9948,1.9131,1.8903,2.0341,2.0304,1.9782,1.9517,1.9485,1.9977,2.0005,1.8937,1.968,2.0037,2.0033,1.9102,2.015,1.8763,1.8491,1.9256,1.9105,-0.0264,0.32573,0.661,0.82537,0.51326,0.26649,-0.011077,-0.094351,0.51847,0.40279,0.34265,0.30848,-0.025081,-0.47697,-0.84843,-0.92866,-0.026584,-0.47958,-0.85849,-0.93055,0.5794,-0.1787,-0.093226,0.27929,0.3305
0.17309,0.17641,0.17915,0.16816,0.3631,0.40677,0.38057,0.35113,-0.016762,-0.24177,-0.46015,-0.56926,0.25643,0.29288,0.30727,0.31382,0.082705,0.040126,0.027179,0.019963,0.17864,0.33909,0.30348,-0.63298,-0.60835,2,2.0132,2.0123,1.984,2.0042,1.9962,1.9151,1.8904,2.0334,2.0294,1.983,1.9646,1.9486,1.9975,2.0005,1.8939,1.9675,2.0033,2.0033,1.9078,2.0149,1.8796,1.8567,1.941,1.9059,-0.024977,0.32647,0.6611,0.82509,0.51176,0.26701,-0.010715,-0.097777,0.52417,0.43407,0.38385,0.37178,-0.023437,-0.47625,-0.84933,-0.92933,-0.025331,-0.48138,-0.85767,-0.93096,0.57966,-0.18392,-0.071344,0.34888,0.38842
0.17324,0.17707,0.18074,0.17177,0.36428,0.40685,0.38056,0.34974,-0.017511,-0.24614,-0.46153,-0.57045,0.2566,0.29278,0.30717,0.31377,0.082794,0.040283,0.02703,0.020243,0.17996,0.34405,0.30166,-0.6354,-0.61121,2.0001,2.0132,2.012,1.9834,2.0042,1.9967,1.9152,1.8893,2.0331,2.0283,1.9832,1.9663,1.9491,1.9972,2.0006,1.8946,1.9675,2.0035,2.0037,1.9077,2.0147,1.8751,1.8562,1.9519,1.9046,-0.024391,0.32653,0.66054,0.82488,0.51108,0.26726,-0.010371,-0.096447,0.52668,0.43931,0.39421,0.38113,-0.022785,-0.4755,-0.84817,-0.92867,-0.024818,-0.48175,-0.8582,-0.93102,0.57931,-0.1828,-0.085302,0.35018,0.39767
0.17251,0.17743,0.18232,0.17584,0.36581,0.40683,0.37641,0.34692,-0.018392,-0.24945,-0.46647,-0.57317,0.25601,0.2928,0.30702,0.3136,0.081884,0.038855,0.027433,0.02016,0.18118,0.33689,0.29559,-0.63498,-0.61039,1.9998,2.0131,2.0121,1.9829,2.0041,1.9969,1.9147,1.8892,2.0325,2.0274,1.9826,1.9605,1.9489,1.9977,2.0013,1.8943,1.967,2.0041,2.004,1.9086,2.0147,1.8767,1.8506,1.9333,1.9066,-0.023287,0.32673,0.66023,0.82558,0.51012,0.26733,-0.0097153,-0.10003,0.52862,0.44139,0.40157,0.39107,-0.022144,-0.47682,-0.84684,-0.92776,-0.023252,-0.48295,-0.85613,-0.93048,0.57915,-0.18767,-0.10168,0.37178,0.41669
0.17187,0.17738,0.18245,0.17693,0.3662,0.40671,0.37514,0.34645,-0.01871,-0.21355,-0.47283,-0.57796,0.25541,0.2913,0.30687,0.31265,0.081176,0.038739,0.02763,0.020178,0.18128,0.33387,0.29874,-0.63763,-0.60646,1.9995,2.013,2.0119,1.9827,2.0038,1.997,1.9138,1.8878,2.0321,2.0352,1.9784,1.9481,1.9486,1.9971,2.0014,1.8905,1.9666,2.0047,2.0035,1.9094,2.0145,1.8764,1.8519,1.9127,1.8874,-0.022998,0.32681,0.66023,0.82569,0.50981,0.2674,-0.0092722,-0.10094,0.52934,0.44358,0.41414,0.42573,-0.022056,-0.47612,-0.84724,-0.93005,-0.022654,-0.4842,-0.85797,-0.93023,0.57916,-0.18717,-0.090823,0.42104,0.44993
0.17173,0.1772,0.18207,0.17694,0.36612,0.40645,0.37645,0.34765,-0.018887,-0.2134,-0.47416,-0.57746,0.25525,0.2915,0.30697,0.312,0.081048,0.038659,0.027372,0.020151,0.18098,0.33815,0.29912,-0.63804,-0.57682,1.9992,2.0127,2.0116,1.9826,2.0034,1.9968,1.9142,1.8869,2.0321,2.0364,1.97,1.9332,1.9483,1.9981,2.0002,1.8847,1.9663,2.0046,2.0034,1.9097,2.0143,1.876,1.8469,1.8987,1.9014,-0.022766,0.32701,0.66041,0.82577,0.50983,0.2675,-0.0094885,-0.099811,0.52959,0.44339,0.44545,0.47396,-0.02188,-0.48123,-0.84846,-0.93213,-0.02242,-0.48443,-0.85744,-0.93031,0.57932,-0.18612,-0.090796,0.48576,0.50642
0.17143,0.17663,0.18083,0.17365,0.36383,0.40512,0.37613,0.34646,-0.019187,-0.21677,-0.4166,-0.47994,0.25485,0.29157,0.30634,0.31367,0.080846,0.038864,0.027346,0.019741,0.17998,0.33052,0.29803,-0.51191,-0.46984,1.9983,2.0117,2.0106,1.9816,2.0015,1.9951,1.9114,1.8843,2.0321,2.0422,1.9605,1.9127,1.9471,1.9975,2.0005,1.8868,1.9658,2.0043,2.0039,1.909,2.0133,1.874,1.8538,1.8762,1.9029,-0.022397,0.32749,0.66104,0.8264,0.5104,0.26706,-0.0097458,-0.10008,0.5299,0.4374,0.53715,0.61395,-0.021438,-0.4798,-0.84887,-0.93149,-0.022204,-0.48568,-0.85677,-0.9303,0.57987,-0.18928,-0.088462,0.64849,0.64587
0.17128,0.17549,0.17776,0.16706,0.36111,0.40382,0.37557,0.34483,-0.020128,-0.25882,-0.3279,-0.33353,0.25457,0.2913,0.30636,0.31317,0.080788,0.03889,0.027192,0.018283,0.17751,0.33174,0.29652,-0.3385,-0.30963,1.9969,2.0108,2.0101,1.9811,2.0004,1.9939,1.9093,1.8814,2.0329,2.0486,1.9493,1.9209,1.9453,1.9966,2.0009,1.8925,1.9646,2.0038,2.0036,1.9048,2.0127,1.8699,1.8492,1.8929,1.9411,-0.022401,0.32775,0.66172,0.82658,0.51102,0.26716,-0.0094834,-0.10008,0.52892,0.39192,0.60437,0.68342,-0.021177,-0.47938,-0.84813,-0.92833,-0.022482,-0.48569,-0.85724,-0.93262,0.58042,-0.18667,-0.081482,0.73457,0.68169
0.17086,0.17405,0.17517,0.16032,0.35713,0.40226,0.3753,0.34368,-0.021476,-0.26567,-0.21609,-0.20181,0.25404,0.29137,0.30611,0.31275,0.080476,0.038679,0.026932,0.018806,0.1752,0.32915,0.29804,-0.18187,-0.18521,1.9951,2.0095,2.0093,1.9811,1.9983,1.9926,1.9079,1.8792,2.0336,2.0425,1.9494,1.9341,1.9433,1.9963,2.0002,1.8892,1.9631,2.0026,2.0034,1.9065,2.0117,1.8671,1.8495,1.9157,1.9633,-0.02282,0.32778,0.66213,0.82634,0.51171,0.26784,-0.0088741,-0.098575,0.5277,0.38319,0.64964,0.68699,-0.021298,-0.48388,-0.85124,-0.93053,-0.02322,-0.48568,-0.85628,-0.93086,0.58072,-0.18629,-0.075089,0.73853,0.67534
0.1701,0.17298,0.17384,0.15753,0.35632,0.40158,0.37277,0.34259,-0.023033,-0.27038,-0.17351,-0.15412,0.25332,0.29092,0.30619,0.31269,0.079704,0.038579,0.0268,0.019205,0.17393,0.32722,0.29476,-0.1261,-0.13848,1.9935,2.0086,2.009,1.9811,1.9986,1.9923,1.9049,1.8787,2.0335,2.0322,1.9552,1.9442,1.9417,1.995,1.9998,1.8901,1.9614,2,2.0028,1.9068,2.0113,1.8693,1.8454,1.9327,1.9761,-0.023629,0.32757,0.66229,0.82614,0.51207,0.26775,-0.0080927,-0.098537,0.52308,0.38031,0.63917,0.67639,-0.021858,-0.4818,-0.8511,-0.93004,-0.024305,-0.47967,-0.85646,-0.93049,0.58079,-0.18929,-0.082585,0.73051,0.66196
0.1695,0.17219,0.17319,0.15553,0.35534,0.40128,0.37209,0.34334,-0.022915,-0.27106,-0.16664,-0.14167,0.25276,0.29079,0.3067,0.31227,0.079097,0.037889,0.026332,0.019827,0.17324,0.33299,0.29306,-0.11148,-0.12851,1.9911,2.0075,2.0088,1.9819,1.999,1.9921,1.9048,1.8788,2.0329,2.0249,1.9597,1.9517,1.9394,1.9936,2.0002,1.8921,1.9589,1.9972,2.0038,1.9095,2.0109,1.8666,1.8443,1.9471,1.9788,-0.024105,0.32745,0.66236,0.82616,0.51273,0.26822,-0.0075958,-0.098476,0.52237,0.37911,0.63773,0.67294,-0.022151,-0.48061,-0.84968,-0.93031,-0.024969,-0.48118,-0.85251,-0.92899,0.58081,-0.18563,-0.090623,0.72804,0.6568
0.16948,0.17145,0.1721,0.1542,0.35436,0.40065,0.37452,0.34506,-0.023471,-0.2169,-0.17767,-0.17072,0.25276,0.29056,0.30675,0.31183,0.079054,0.039548,0.026244,0.021012,0.1722,0.3301,0.29562,-0.14505,-0.14113,1.9878,2.0053,2.0078,1.9825,1.9993,1.9907,1.9047,1.8769,2.0313,2.0185,1.9513,1.9399,1.9363,1.9922,2.0011,1.8948,1.9554,1.9986,2.0033,1.9051,2.0096,1.8627,1.8432,1.9232,1.9624,-0.025095,0.3275,0.66328,0.82656,0.51336,0.26763,-0.0088092,-0.096664,0.51901,0.42723,0.64955,0.67883,-0.022758,-0.4783,-0.84593,-0.92855,-0.026433,-0.48747,-0.85444,-0.93012,0.58152,-0.18129,-0.082653,0.73295,0.68761
0.16948,0.17143,0.17206,0.15413,0.35385,0.40066,0.37214,0.34548,-0.022966,-0.26888,-0.25668,-0.25268,0.25271,0.29009,0.30721,0.30906,0.079116,0.039091,0.026531,0.021263,0.17215,0.33784,0.29504,-0.23838,-0.22615,1.9877,2.0052,2.0078,1.9825,1.9979,1.9903,1.9029,1.8783,2.0313,2.0281,1.9408,1.9121,1.9361,1.9917,2.0009,1.8835,1.9554,1.998,2.0038,1.9046,2.0096,1.8669,1.8397,1.8953,1.9144,-0.025047,0.32757,0.66344,0.82662,0.51317,0.26756,-0.0083048,-0.095386,0.52018,0.38035,0.61973,0.69445,-0.022753,-0.47674,-0.84771,-0.93262,-0.026262,-0.48577,-0.85441,-0.93092,0.58165,-0.18118,-0.097317,0.74811,0.7206
0.16962,0.17179,0.17281,0.15497,0.35538,0.40082,0.37499,0.34603,-0.022358,-0.26749,-0.36815,-0.39601,0.25284,0.29041,0.30711,0.31107,0.079275,0.039529,0.026295,0.021334,0.17277,0.33362,0.29522,-0.40237,-0.38007,1.9875,2.005,2.0076,1.9829,1.9995,1.99,1.9039,1.8773,2.0314,2.0321,1.9265,1.8892,1.9358,1.9913,2.001,1.8886,1.9553,1.9974,2.0043,1.9059,2.0094,1.8641,1.8338,1.8566,1.8662,-0.024522,0.32783,0.66351,0.82692,0.51334,0.26735,-0.0091139,-0.095887,0.52253,0.3958,0.60626,0.67511,-0.022453,-0.47648,-0.84548,-0.93026,-0.025435,-0.4809,-0.85245,-0.92972,0.58178,-0.18049,-0.097199,0.72602,0.71386
0.16969,0.17259,0.17497,0.15908,0.35667,0.4009,0.37514,0.34593,-0.02177,-0.27486,-0.47869,-0.54788,0.25292,0.29044,0.30745,0.31146,0.079356,0.039563,0.026054,0.021272,0.17452,0.33895,0.29473,-0.58981,-0.51544,1.9879,2.0052,2.0078,1.9836,1.9992,1.99,1.9038,1.8789,2.031,2.0227,1.9279,1.8969,1.9363,1.9907,2.001,1.8941,1.9557,1.9978,2.0043,1.9076,2.0096,1.8671,1.8444,1.8607,1.8313,-0.023867,0.32811,0.66334,0.82706,0.51287,0.26746,-0.0089545,-0.096524,0.52627,0.43894,0.55332,0.59191,-0.022079,-0.47343,-0.84554,-0.92786,-0.024386,-0.48056,-0.85224,-0.9295,0.58176,-0.18098,-0.096022,0.63004,0.60989
0.16956,0.17318,0.17642,0.16356,0.35851,0.40126,0.37559,0.34782,-0.022249,-0.22808,-0.46908,-0.57697,0.25279,0.2915,0.3075,0.31128,0.079204,0.039465,0.02635,0.021093,0.17573,0.33551,0.29506,-0.63627,-0.59232,1.9887,2.0057,2.0084,1.9838,1.9997,1.9909,1.9058,1.8808,2.029,2.0217,1.9591,1.9341,1.9379,1.9915,2.0012,1.8955,1.9559,1.9981,2.0044,1.9077,2.0101,1.8697,1.8438,1.9,1.883,-0.022681,0.32869,0.66374,0.82749,0.51228,0.26747,-0.0092836,-0.098374,0.52948,0.46219,0.4921,0.51124,-0.021117,-0.47537,-0.84427,-0.92649,-0.022973,-0.4812,-0.85261,-0.92927,0.58219,-0.18957,-0.11078,0.53563,0.55083
0.16961,0.17315,0.17623,0.16495,0.3591,0.40132,0.37432,0.34678,-0.023104,-0.21927,-0.47542,-0.58415,0.25288,0.29158,0.30743,0.31224,0.079229,0.039341,0.026482,0.021178,0.17562,0.34253,0.29532,-0.64252,-0.60351,1.9892,2.0058,2.0084,1.9838,2.001,1.9914,1.9067,1.8826,2.028,2.0314,1.9625,1.9389,1.9388,1.9922,2.0024,1.8944,1.956,1.9985,2.0044,1.9094,2.0101,1.8704,1.8434,1.9053,1.8897,-0.022359,0.32873,0.66363,0.82766,0.51252,0.26746,-0.0092597,-0.096631,0.52965,0.44737,0.47752,0.48755,-0.020989,-0.47514,-0.8461,-0.92796,-0.022587,-0.48207,-0.85301,-0.92909,0.58214,-0.18754,-0.098121,0.50108,0.52522
0.16964,0.17289,0.17514,0.16537,0.35918,0.40138,0.37501,0.3479,-0.024506,-0.22131,-0.484,-0.59418,0.25292,0.29182,0.3075,0.31288,0.079238,0.039348,0.026679,0.021915,0.17482,0.34018,0.29524,-0.6526,-0.61084,1.9892,2.0058,2.0085,1.9836,2.0008,1.9917,1.9091,1.8821,2.0269,2.0285,1.9661,1.9426,1.939,1.9925,2.0015,1.8931,1.956,1.9987,2.0039,1.9072,2.0103,1.8675,1.8425,1.9106,1.8904,-0.022138,0.32887,0.66364,0.8279,0.51257,0.26739,-0.0099257,-0.097262,0.52905,0.44789,0.46112,0.46417,-0.020827,-0.47572,-0.8472,-0.92984,-0.022324,-0.48304,-0.85394,-0.93038,0.5822,-0.18512,-0.09397,0.47173,0.49545
0.16969,0.17236,0.17312,0.16473,0.35867,0.40127,0.37321,0.34713,-0.025999,-0.22416,-0.49007,-0.59971,0.25301,0.29178,0.30767,0.31213,0.07926,0.039781,0.026514,0.021579,0.17323,0.33778,0.29546,-0.65929,-0.62234,1.9894,2.0061,2.0088,1.9832,2.0007,1.9919,1.9067,1.8807,2.0267,2.0257,1.969,1.9476,1.9394,1.9924,2.0004,1.8935,1.956,1.9985,2.0036,1.9079,2.0106,1.8716,1.841,1.9179,1.8949,-0.022031,0.32899,0.66363,0.82764,0.51282,0.26719,-0.0093017,-0.096478,0.52867,0.45043,0.4527,0.45402,-0.020882,-0.4763,-0.84988,-0.92907,-0.022091,-0.4731,-0.85492,-0.93014,0.58222,-0.18625,-0.1067,0.45533,0.48156
0.1696,0.17186,0.17223,0.16166,0.35738,0.40097,0.37293,0.34679,-0.026982,-0.22722,-0.49064,-0.59945,0.25292,0.29173,0.30785,0.3128,0.079159,0.039215,0.026331,0.021941,0.17242,0.3367,0.29504,-0.66027,-0.6189,1.99,2.0064,2.0089,1.9834,2.0002,1.992,1.9067,1.8821,2.0266,2.0262,1.9709,1.947,1.9401,1.9921,2.0003,1.891,1.9565,2.0013,2.0024,1.9024,2.0107,1.8705,1.8411,1.919,1.894,-0.022016,0.32897,0.66352,0.82758,0.51308,0.26696,-0.0095179,-0.096423,0.52847,0.45008,0.44495,0.44132,-0.020931,-0.47603,-0.84828,-0.92956,-0.022106,-0.48842,-0.85747,-0.93275,0.58212,-0.18542,-0.10086,0.44006,0.46441
0.17002,0.17156,0.17091,0.15966,0.35622,0.40063,0.37478,0.34822,-0.027807,-0.2254,-0.47691,-0.58223,0.25324,0.29187,0.30781,0.3126,0.079651,0.039499,0.026739,0.020393,0.17141,0.34482,0.29818,-0.64205,-0.59659,1.9909,2.0067,2.0087,1.9838,2.0002,1.9923,1.9087,1.884,2.0275,2.0292,1.9675,1.9345,1.9408,1.9919,2.0004,1.8936,1.9575,2.0001,2.0013,1.9019,2.0107,1.8714,1.8509,1.9071,1.8729,-0.021954,0.32891,0.66313,0.82774,0.51353,0.26717,-0.0099587,-0.093542,0.52834,0.44143,0.41777,0.40018,-0.02068,-0.47324,-0.84711,-0.92852,-0.022269,-0.482,-0.859,-0.93387,0.58183,-0.18387,-0.073908,0.39263,0.41992
0.17006,0.17125,0.17039,0.1588,0.3556,0.40046,0.37259,0.34582,-0.027452,-0.22911,-0.43503,-0.53606,0.25332,0.29203,0.30806,0.31351,0.079628,0.038722,0.02638,0.021212,0.17095,0.33695,0.29573,-0.59462,-0.54768,1.9921,2.0071,2.0085,1.9837,2.0003,1.9926,1.9087,1.8848,2.0281,2.0337,1.9635,1.9173,1.9414,1.9928,1.9997,1.8932,1.9593,1.9996,2.0014,1.9021,2.0106,1.8733,1.8478,1.888,1.8472,-0.022249,0.32871,0.66291,0.82796,0.51368,0.26735,-0.0094826,-0.096874,0.52763,0.40414,0.31989,0.28782,-0.020749,-0.47625,-0.84859,-0.92957,-0.022879,-0.47678,-0.85835,-0.93352,0.5816,-0.18182,-0.090086,0.2639,0.29632
0.16984,0.17069,0.16961,0.15869,0.35494,0.39922,0.37379,0.34345,-0.024817,-0.17561,-0.35568,-0.41903,0.25319,0.29168,0.3062,0.3122,0.079321,0.03784,0.026389,0.021123,0.1702,0.32899,0.29713,-0.45908,-0.40251,1.9927,2.0073,2.0083,1.9835,2.0001,1.9929,1.9105,1.8846,2.029,2.0357,1.9549,1.91,1.9418,1.9945,1.9986,1.8903,1.96,2.0019,2.0018,1.9041,2.0105,1.8727,1.8537,1.875,1.8551,-0.023222,0.32815,0.66264,0.82787,0.51335,0.26753,-0.0098823,-0.098428,0.52309,0.33504,0.12315,0.068682,-0.021584,-0.48414,-0.84912,-0.93011,-0.023927,-0.48407,-0.85813,-0.93192,0.58126,-0.18528,-0.072875,0.029722,0.093459
0.16923,0.16814,0.16415,0.15822,0.35399,0.39643,0.36676,0.33992,-0.025094,-0.10191,-0.18726,-0.21609,0.25252,0.29044,0.30609,0.31249,0.07881,0.034448,0.025332,0.02092,0.16546,0.3272,0.28999,-0.23545,-0.23782,1.9934,2.0075,2.0072,1.9833,2.0015,1.9929,1.9092,1.8862,2.0283,2.0418,1.9694,1.9343,1.9427,1.9951,1.9999,1.893,1.9605,1.9997,2.0025,1.9058,2.0097,1.8746,1.8437,1.9241,1.8832,-0.024304,0.32725,0.66228,0.82802,0.51391,0.26672,-0.010003,-0.099033,0.51636,0.28477,0.017621,-0.077236,-0.022934,-0.48255,-0.84577,-0.92918,-0.024729,-0.47307,-0.85524,-0.93172,0.5807,-0.18551,-0.10551,-0.13345,-0.078685
0.16819,0.16561,0.16049,0.15663,0.35106,0.39509,0.36591,0.34036,-0.026672,-0.082839,-0.12379,-0.12401,0.25156,0.29014,0.30558,0.31226,0.07771,0.034916,0.025449,0.020721,0.16203,0.32811,0.29003,-0.12867,-0.15065,1.9937,2.0074,2.0064,1.9827,2.001,1.9932,1.9091,1.8873,2.0262,2.043,1.974,1.9497,1.9433,1.9951,2.0003,1.8958,1.9606,2.0006,2.0004,1.9062,2.0091,1.8752,1.8496,1.9437,1.8998,-0.0252,0.32648,0.66185,0.82781,0.51405,0.26602,-0.010664,-0.098185,0.51202,0.26407,-0.014359,-0.10756,-0.023751,-0.48244,-0.84521,-0.92867,-0.025671,-0.48137,-0.85867,-0.93198,0.58018,-0.1861,-0.084041,-0.1676,-0.12005
0.16285,0.1599,0.15513,0.15195,0.34822,0.39313,0.36456,0.33954,-0.028142,-0.06762,-0.067832,-0.049791,0.24646,0.28922,0.30552,0.31244,0.072333,0.034441,0.024859,0.020915,0.15655,0.33316,0.29133,-0.060562,-0.077151,1.9957,2.0083,2.0066,1.9821,2.0012,1.9929,1.9085,1.8849,2.0245,2.0401,1.9818,1.9604,1.9449,1.9943,2.001,1.8963,1.9628,2.0007,2.0021,1.9086,2.0095,1.8763,1.8435,1.9533,1.9559,-0.026309,0.32593,0.66172,0.82732,0.51501,0.26449,-0.012158,-0.094661,0.50931,0.26532,-0.018182,-0.10941,-0.025459,-0.47928,-0.84476,-0.92821,-0.026105,-0.48236,-0.85321,-0.93107,0.57996,-0.18166,-0.093904,-0.17967,-0.10767
0.16112,0.15815,0.15365,0.1482,0.34583,0.39194,0.36421,0.34006,-0.029575,-0.064291,-0.066178,-0.057004,0.24494,0.28927,0.30576,0.31235,0.070447,0.034633,0.025504,0.019909,0.15499,0.33093,0.29036,-0.057467,-0.089706,1.9967,2.0088,2.0066,1.9816,1.9999,1.9919,1.9077,1.8843,2.0239,2.0391,1.9825,1.9589,1.9456,1.9943,2.0012,1.8987,1.9642,2.0007,2.0025,1.9089,2.0096,1.8756,1.8523,1.9546,1.9527,-0.02675,0.32566,0.66158,0.82689,0.5159,0.26436,-0.012425,-0.095614,0.508,0.26372,-0.020043,-0.10999,-0.025964,-0.47905,-0.84546,-0.92737,-0.026482,-0.48421,-0.85378,-0.93025,0.5798,-0.18169,-0.087235,-0.17899,-0.095432
0.16111,0.15778,0.15275,0.1469,0.34475,0.39191,0.36469,0.34187,-0.030119,-0.06658,-0.073829,-0.065862,0.24489,0.2901,0.30595,0.31308,0.070548,0.036253,0.025447,0.020375,0.15425,0.33143,0.29101,-0.069284,-0.10478,1.9968,2.0088,2.0067,1.9819,1.9991,1.9909,1.9072,1.8826,2.0235,2.0403,1.9802,1.9579,1.9455,1.9951,1.9986,1.8918,1.9646,2.003,2.0015,1.9071,2.0096,1.8741,1.8416,1.9545,1.9525,-0.027367,0.32545,0.66169,0.82712,0.51608,0.26473,-0.01222,-0.096931,0.50688,0.2627,-0.020386,-0.1131,-0.026232,-0.48226,-0.85385,-0.93233,-0.027667,-0.49006,-0.85493,-0.93171,0.57981,-0.18235,-0.096096,-0.1785,-0.10024
0.16129,0.15769,0.15237,0.14665,0.34451,0.39197,0.36495,0.34292,-0.030069,-0.067298,-0.075583,-0.066072,0.24501,0.29021,0.30642,0.31291,0.070784,0.036453,0.025741,0.020292,0.15395,0.33283,0.29076,-0.07116,-0.10308,1.9969,2.0089,2.0067,1.982,1.9988,1.9904,1.9067,1.8847,2.0232,2.0407,1.9792,1.9569,1.9456,1.9953,2.0005,1.8906,1.9646,2.0033,2.0018,1.9079,2.0097,1.8754,1.8452,1.9505,1.9438,-0.027736,0.32538,0.66177,0.82717,0.51619,0.26526,-0.011746,-0.095428,0.50665,0.26274,-0.020072,-0.1125,-0.026461,-0.48267,-0.85185,-0.93237,-0.028144,-0.48946,-0.85529,-0.93172,0.57983,-0.18129,-0.091173,-0.17459,-0.11385
0.16116,0.15739,0.15196,0.14695,0.34451,0.39191,0.3651,0.34259,-0.030127,-0.067238,-0.073523,-0.056643,0.24482,0.29046,0.30599,0.31226,0.070721,0.036487,0.025753,0.020276,0.15357,0.33238,0.29112,-0.062439,-0.093611,1.9972,2.0092,2.007,1.9822,1.9989,1.9901,1.9066,1.8865,2.0229,2.0411,1.9789,1.9536,1.9458,1.9954,2.0026,1.8946,1.965,2.0032,2.0032,1.9119,2.0099,1.8775,1.8454,1.9473,1.9369,-0.028065,0.32525,0.66182,0.82728,0.51629,0.26535,-0.011713,-0.095097,0.50627,0.2616,-0.021129,-0.10798,-0.026763,-0.48118,-0.84731,-0.92923,-0.028394,-0.48794,-0.85415,-0.92909,0.57983,-0.18331,-0.091822,-0.17253,-0.12533
