SpineBase_X,SpineMid_X,Neck_X,Head_X,ShoulderLeft_X,ElbowLeft_X,WristLeft_X,HandLeft_X,ShoulderRight_X,ElbowRight_X,WristRight_X,HandRight_X,HipLeft_X,KneeLeft_X,AnkleLeft_X,FootLeft_X,HipRight_X,KneeRight_X,AnkleRight_X,FootRight_X,SpineShoulder_X,HandTipLeft_X,ThumbLeft_X,HandTipRight_X,ThumbRight_X,SpineBase_Y,SpineMid_Y,Neck_Y,Head_Y,ShoulderLeft_Y,ElbowLeft_Y,WristLeft_Y,HandLeft_Y,ShoulderRight_Y,ElbowRight_Y,WristRight_Y,HandRight_Y,HipLeft_Y,KneeLeft_Y,AnkleLeft_Y,FootLeft_Y,HipRight_Y,KneeRight_Y,AnkleRight_Y,FootRight_Y,SpineShoulder_Y,HandTipLeft_Y,ThumbLeft_Y,HandTipRight_Y,ThumbRight_Y,SpineBase_Z,SpineMid_Z,Neck_Z,Head_Z,ShoulderLeft_Z,ElbowLeft_Z,WristLeft_Z,HandLeft_Z,ShoulderRight_Z,ElbowRight_Z,WristRight_Z,HandRight_Z,HipLeft_Z,KneeLeft_Z,AnkleLeft_Z,FootLeft_Z,HipRight_Z,KneeRight_Z,AnkleRight_Z,FootRight_Z,SpineShoulder_Z,HandTipLeft_Z,ThumbLeft_Z,HandTipRight_Z,ThumbRight_Z
0.19125,0.1873,0.18292,0.18206,0.37342,0.56378,0.45205,0.44648,0.018073,-0.02001,-0.025839,-0.020874,0.27196,0.28369,0.28499,0.31885,0.10346,0.096198,0.099014,0.079312,0.18417,0.42057,0.48088,-0.016706,-0.061095,1.9526,1.9739,1.9809,1.9765,1.9994,2.0559,1.9972,1.9906,1.9409,1.9226,1.8376,1.8153,1.9182,1.9607,1.9769,1.8956,1.9119,1.9722,1.9692,1.8907,1.9815,1.9878,1.9874,1.8046,1.8284,-0.20352,0.11671,0.42502,0.56732,0.31878,0.29242,0.4815,0.51715,0.28901,0.02744,-0.18148,-0.24864,-0.19626,-0.54226,-0.86425,-0.93907,-0.20271,-0.57491,-0.87373,-0.93437,0.34958,0.55716,0.52869,-0.31904,-0.26467
0.19121,0.18718,0.18253,0.18187,0.3715,0.56222,0.53556,0.52865,0.017723,-0.020032,-0.024964,-0.018954,0.27187,0.28364,0.28506,0.31928,0.10341,0.095576,0.098945,0.080485,0.18388,0.51681,0.56548,-0.015231,-0.055863,1.9522,1.9735,1.9806,1.9762,1.9987,2.0542,1.9756,1.9667,1.9408,1.9226,1.8375,1.8217,1.9174,1.9607,1.9768,1.8966,1.9117,1.9699,1.9696,1.8934,1.9812,1.9524,1.9613,1.8066,1.8277,-0.2038,0.11657,0.42487,0.56723,0.31824,0.29125,0.4858,0.52806,0.28869,0.02721,-0.18345,-0.25029,-0.19664,-0.5421,-0.86362,-0.93889,-0.20295,-0.56678,-0.87322,-0.93102,0.34944,0.58734,0.53901,-0.31841,-0.25099
0.19105,0.18701,0.18224,0.18079,0.36937,0.56885,0.59204,0.60776,0.016727,-0.020294,-0.024797,-0.019876,0.27172,0.28362,0.28555,0.31994,0.10321,0.094617,0.099197,0.079323,0.18361,0.6155,0.64449,-0.016443,-0.038778,1.9515,1.973,1.9802,1.9753,1.9976,2.0525,1.9714,1.9469,1.9402,1.9228,1.8387,1.8256,1.9167,1.9606,1.9766,1.896,1.911,1.9696,1.9687,1.8919,1.9808,1.931,1.9448,1.816,1.7904,-0.20417,0.11645,0.42486,0.5671,0.31774,0.26683,0.46658,0.53555,0.28787,0.027249,-0.18481,-0.25146,-0.19693,-0.54245,-0.86596,-0.93996,-0.20343,-0.56612,-0.8756,-0.93145,0.34941,0.59775,0.53648,-0.32314,-0.25815
0.19078,0.18635,0.18076,0.17869,0.36859,0.57815,0.66296,0.70314,0.015346,-0.020663,-0.026645,-0.023912,0.2714,0.28347,0.28548,0.32007,0.10293,0.094039,0.09935,0.079709,0.18238,0.73043,0.73651,-0.019396,-0.061714,1.9512,1.9724,1.9792,1.9741,1.9971,2.0521,1.9613,1.9348,1.9396,1.9233,1.8413,1.8266,1.9163,1.9604,1.9763,1.8965,1.9107,1.9694,1.9685,1.8909,1.9799,1.9168,1.94,1.8137,1.8322,-0.20444,0.11618,0.42453,0.56741,0.31835,0.27044,0.46237,0.52804,0.28707,0.02615,-0.1851,-0.25487,-0.19711,-0.54256,-0.86559,-0.94039,-0.20386,-0.56768,-0.87618,-0.93147,0.3491,0.58109,0.51856,-0.32371,-0.25823
0.18996,0.18485,0.17846,0.17509,0.36809,0.59214,0.74473,0.80611,0.011773,-0.022121,-0.028808,-0.027502,0.27047,0.28297,0.28558,0.31939,0.10216,0.093872,0.099915,0.079922,0.18027,0.85695,0.84511,-0.023857,-0.066604,1.9508,1.9718,1.9784,1.9727,1.9958,2.0351,1.957,1.9347,1.9403,1.9242,1.8428,1.8241,1.9159,1.9599,1.9762,1.8958,1.9104,1.9698,1.9686,1.8916,1.9791,1.9144,1.9434,1.8094,1.8344,-0.20458,0.1161,0.42447,0.56729,0.32021,0.31467,0.43439,0.47688,0.28504,0.024709,-0.18552,-0.2559,-0.19704,-0.54211,-0.86487,-0.93947,-0.2042,-0.57084,-0.87681,-0.93175,0.34904,0.51375,0.46522,-0.3238,-0.26639
0.18957,0.18374,0.17641,0.1721,0.36905,0.6002,0.78338,0.8698,0.0096798,-0.023388,-0.029445,-0.027928,0.26992,0.28277,0.28536,0.31944,0.10185,0.093637,0.10019,0.078863,0.17846,0.93224,0.88152,-0.021862,-0.042002,1.9508,1.9716,1.9781,1.9721,1.994,2.0241,1.9585,1.9436,1.9408,1.9244,1.8429,1.8222,1.9158,1.9593,1.9759,1.8954,1.9103,1.9698,1.9684,1.8884,1.9788,1.9283,1.9614,1.8119,1.7811,-0.20443,0.11628,0.42462,0.56716,0.32219,0.33331,0.40733,0.41991,0.2844,0.023587,-0.18599,-0.25642,-0.19666,-0.54207,-0.86486,-0.9397,-0.20422,-0.57142,-0.87883,-0.93389,0.3492,0.44186,0.39251,-0.32757,-0.26144
0.18867,0.18257,0.17511,0.16869,0.37125,0.60704,0.82175,0.8947,0.006384,-0.024628,-0.030698,-0.027917,0.26896,0.28187,0.28535,0.31759,0.101,0.093662,0.099569,0.079459,0.17719,0.9694,0.89686,-0.022069,-0.045528,1.9505,1.9715,1.9782,1.9724,1.9877,2.0093,1.9786,1.9782,1.9431,1.9253,1.8434,1.824,1.9155,1.9583,1.9756,1.8994,1.9101,1.9683,1.969,1.8911,1.9789,1.9793,2.0021,1.8121,1.788,-0.20352,0.11707,0.42523,0.56736,0.32774,0.34501,0.33143,0.31343,0.28374,0.022956,-0.18658,-0.25669,-0.19528,-0.541,-0.86499,-0.93778,-0.20371,-0.56441,-0.87545,-0.93233,0.34986,0.31917,0.27916,-0.32681,-0.25877
0.18786,0.18194,0.17468,0.16873,0.37125,0.60005,0.81103,0.87685,0.0057982,-0.026534,-0.032297,-0.028195,0.26826,0.2816,0.28501,0.31867,0.10006,0.093335,0.099523,0.079741,0.1767,0.94722,0.88057,-0.024931,-0.048763,1.9499,1.971,1.9778,1.9719,1.985,1.9974,1.9771,1.967,1.9437,1.9278,1.8453,1.831,1.9146,1.9577,1.9758,1.8973,1.9099,1.9693,1.9682,1.8871,1.9785,1.9555,1.9926,1.8184,1.7973,-0.20312,0.11717,0.42507,0.56717,0.32757,0.29485,0.23239,0.20752,0.28356,0.023496,-0.187,-0.25517,-0.19489,-0.54188,-0.86474,-0.93904,-0.20334,-0.56805,-0.87656,-0.93373,0.34977,0.19249,0.17494,-0.32426,-0.25779
0.18771,0.18188,0.17475,0.16986,0.36875,0.57511,0.7577,0.83894,0.0062765,-0.027107,-0.032984,-0.027587,0.26822,0.28134,0.28532,0.31885,0.099757,0.093123,0.099375,0.079066,0.17673,0.89221,0.83402,-0.024179,-0.050036,1.9498,1.971,1.9779,1.9718,1.984,1.9937,1.9631,1.9477,1.9438,1.9292,1.8469,1.8336,1.914,1.9581,1.9762,1.8957,1.9103,1.9691,1.968,1.8859,1.9785,1.9333,1.9686,1.8216,1.8004,-0.2037,0.1168,0.42474,0.56724,0.3219,0.23168,0.1378,0.094135,0.28369,0.024043,-0.18688,-0.25611,-0.19581,-0.54319,-0.86537,-0.9396,-0.20385,-0.56916,-0.87812,-0.93495,0.34944,0.066428,0.067934,-0.3256,-0.26072
0.18828,0.18224,0.175,0.17154,0.36382,0.54127,0.6763,0.73113,0.0069149,-0.027256,-0.032779,-0.024565,0.26909,0.28147,0.28527,0.31903,0.10009,0.09325,0.099512,0.079631,0.177,0.77994,0.72327,-0.019891,-0.044243,1.9506,1.9715,1.9782,1.9723,1.9829,1.9866,1.9436,1.9269,1.944,1.9301,1.8492,1.8344,1.9148,1.9584,1.9762,1.8951,1.9111,1.9703,1.9685,1.8897,1.9788,1.9132,1.9478,1.8219,1.7995,-0.20604,0.11545,0.42413,0.56702,0.3132,0.15176,-0.0023475,-0.047696,0.28361,0.024432,-0.18726,-0.25478,-0.19822,-0.54354,-0.86512,-0.9399,-0.20604,-0.57053,-0.87744,-0.9329,0.34867,-0.094477,-0.066565,-0.32495,-0.25604
0.19018,0.18381,0.17632,0.17472,0.35953,0.47613,0.54383,0.57854,0.0084157,-0.026258,-0.031513,-0.021578,0.27137,0.28206,0.28501,0.31976,0.10164,0.094088,0.09943,0.079784,0.17838,0.60185,0.59436,-0.018658,-0.059162,1.952,1.9727,1.9792,1.9735,1.9802,1.9805,1.9334,1.9076,1.9446,1.9311,1.851,1.8367,1.9157,1.9592,1.9764,1.8961,1.9132,1.9708,1.9689,1.891,1.9799,1.8957,1.926,1.8218,1.8444,-0.20965,0.11325,0.42312,0.56627,0.30419,0.082074,-0.11171,-0.17447,0.2842,0.024336,-0.18674,-0.25414,-0.20218,-0.54425,-0.8652,-0.94024,-0.20922,-0.57132,-0.8742,-0.93172,0.34739,-0.22778,-0.2398,-0.32088,-0.27615
0.19334,0.18699,0.17961,0.18018,0.35925,0.41868,0.41876,0.42375,0.011069,-0.024282,-0.029762,-0.018735,0.27489,0.28269,0.28524,0.32004,0.10435,0.0946,0.099758,0.079671,0.18163,0.44643,0.37244,-0.016723,-0.041292,1.9538,1.9741,1.9803,1.9749,1.9784,1.9721,1.9203,1.9087,1.9461,1.933,1.852,1.8396,1.9177,1.9604,1.9764,1.895,1.9149,1.9716,1.9688,1.8906,1.9811,1.8962,1.8794,1.8239,1.8079,-0.21228,0.11146,0.42226,0.56618,0.29784,0.037675,-0.18565,-0.23081,0.28571,0.024914,-0.18624,-0.25183,-0.20511,-0.54527,-0.86656,-0.94066,-0.21143,-0.57143,-0.87527,-0.93199,0.34628,-0.28656,-0.27396,-0.31684,-0.25735
0.19587,0.19053,0.18436,0.18505,0.36098,0.41529,0.41423,0.42213,0.013142,-0.02307,-0.028825,-0.017867,0.2774,0.28265,0.28515,0.31938,0.10682,0.094406,0.099041,0.078893,0.18607,0.43942,0.36536,-0.016129,-0.040065,1.9553,1.9756,1.9817,1.9758,1.9791,1.9706,1.9194,1.9094,1.9468,1.9343,1.8528,1.8437,1.9196,1.9613,1.9767,1.8941,1.9161,1.9736,1.9681,1.886,1.9825,1.8998,1.8621,1.8287,1.8084,-0.21343,0.11041,0.42154,0.56613,0.29576,0.037993,-0.18417,-0.22771,0.28667,0.026112,-0.18585,-0.24901,-0.20653,-0.54661,-0.86604,-0.9402,-0.21226,-0.57912,-0.87653,-0.93552,0.34544,-0.28756,-0.23554,-0.31754,-0.2529
0.19584,0.19077,0.18494,0.1868,0.36165,0.45597,0.52517,0.54773,0.013931,-0.023376,-0.028938,-0.02017,0.27731,0.28213,0.28485,0.31874,0.10683,0.094095,0.099033,0.078686,0.18656,0.56683,0.52753,-0.019036,-0.044166,1.9556,1.9759,1.9819,1.9763,1.9811,1.9765,1.9361,1.9182,1.9469,1.935,1.8544,1.8456,1.9202,1.9624,1.9774,1.896,1.9162,1.9739,1.9682,1.8861,1.9828,1.9026,1.8818,1.8263,1.8108,-0.21367,0.11011,0.42119,0.56602,0.29465,0.060902,-0.13337,-0.19122,0.28723,0.026962,-0.18523,-0.24868,-0.20687,-0.54686,-0.86548,-0.94019,-0.21241,-0.57803,-0.87654,-0.93553,0.3451,-0.24725,-0.23187,-0.31745,-0.25141
0.19449,0.18959,0.18373,0.18624,0.36026,0.51507,0.64882,0.6911,0.013548,-0.025172,-0.030669,-0.024295,0.27586,0.28194,0.28459,0.3195,0.10556,0.09384,0.099046,0.079911,0.18537,0.73036,0.6826,-0.023823,-0.044722,1.9558,1.9762,1.9825,1.977,1.9837,1.985,1.9471,1.9285,1.947,1.9362,1.8561,1.8452,1.9206,1.9625,1.9774,1.8943,1.9161,1.974,1.9687,1.8922,1.9833,1.9085,1.9357,1.8307,1.8045,-0.21382,0.11008,0.42131,0.56622,0.29548,0.11617,-0.039952,-0.094843,0.287,0.027175,-0.18337,-0.24988,-0.20702,-0.54689,-0.86581,-0.94044,-0.21251,-0.57185,-0.87657,-0.93204,0.34518,-0.13954,-0.12734,-0.32235,-0.25315
0.19106,0.18633,0.18033,0.18405,0.36159,0.56398,0.74737,0.82523,0.012953,-0.027098,-0.033033,-0.028563,0.27229,0.28115,0.28453,0.31862,0.1024,0.093616,0.098811,0.078987,0.18204,0.87785,0.82596,-0.02728,-0.049356,1.9553,1.9763,1.9831,1.9777,1.9874,1.996,1.9681,1.9512,1.9471,1.937,1.8572,1.8441,1.9201,1.9623,1.9775,1.8949,1.9156,1.974,1.9687,1.8908,1.9837,1.933,1.9606,1.8331,1.8029,-0.21218,0.11081,0.42131,0.56652,0.29986,0.20144,0.10873,0.06798,0.28659,0.027371,-0.18363,-0.2505,-0.20532,-0.54609,-0.86575,-0.93896,-0.21094,-0.57141,-0.87581,-0.93288,0.34536,0.042265,0.03729,-0.32688,-0.25598
0.18697,0.18326,0.17812,0.18156,0.37168,0.60025,0.8192,0.8962,0.011362,-0.028777,-0.036384,-0.033127,0.26792,0.2799,0.28447,0.31868,0.098693,0.091145,0.098565,0.079358,0.17964,0.95622,0.91962,-0.032984,-0.076569,1.9536,1.9757,1.9834,1.9783,1.9915,2.0214,1.9985,1.991,1.9479,1.9373,1.8584,1.8419,1.9188,1.9615,1.977,1.8937,1.9134,1.9733,1.968,1.8896,1.9838,1.9817,2.0176,1.8269,1.8472,-0.20837,0.11271,0.42186,0.56654,0.31352,0.30301,0.2956,0.3092,0.2865,0.02754,-0.18459,-0.25091,-0.20147,-0.5451,-0.86679,-0.93896,-0.20721,-0.57102,-0.87652,-0.93321,0.3462,0.31472,0.28024,-0.32667,-0.26296
0.18658,0.1827,0.17746,0.18038,0.3764,0.6094,0.81824,0.89647,0.010698,-0.02887,-0.037158,-0.032213,0.26728,0.27951,0.28477,0.31862,0.098565,0.091248,0.098586,0.079521,0.17902,0.95949,0.91215,-0.031942,-0.071172,1.9535,1.9758,1.9836,1.9787,1.9959,2.0333,2.012,2.0071,1.9485,1.9374,1.8588,1.8434,1.919,1.9614,1.9775,1.894,1.913,1.9726,1.9685,1.8921,1.984,2.0046,2.0271,1.8301,1.8375,-0.2062,0.11377,0.42216,0.56666,0.32162,0.34113,0.34723,0.37372,0.2865,0.027545,-0.18472,-0.25261,-0.19916,-0.54552,-0.86845,-0.9391,-0.20516,-0.56698,-0.87551,-0.93219,0.34666,0.38547,0.34393,-0.33063,-0.26157
0.18697,0.18211,0.17591,0.17869,0.37875,0.61053,0.81351,0.88864,0.0092341,-0.028968,-0.036964,-0.026523,0.2674,0.27968,0.28485,0.3193,0.09922,0.091694,0.098703,0.07975,0.17774,0.95327,0.90927,-0.022724,-0.067924,1.9537,1.976,1.9841,1.9791,2.0004,2.0392,2.0192,2.0139,1.9489,1.9374,1.8588,1.8433,1.9201,1.9606,1.9775,1.8943,1.9124,1.9709,1.9693,1.8936,1.9844,2.0067,2.0334,1.8315,1.8525,-0.20394,0.11509,0.42277,0.56675,0.32771,0.35983,0.38411,0.40816,0.28586,0.027577,-0.18518,-0.25582,-0.19629,-0.54437,-0.86843,-0.93959,-0.20338,-0.5612,-0.87361,-0.93091,0.34745,0.4362,0.3795,-0.33062,-0.2678
0.18713,0.18138,0.17369,0.17683,0.37828,0.61039,0.80978,0.86989,0.0073451,-0.029098,-0.035414,-0.022091,0.26747,0.27975,0.28484,0.31936,0.099534,0.091859,0.099232,0.078886,0.17592,0.92792,0.89073,-0.019937,-0.044587,1.9536,1.9761,1.9846,1.9793,2.0021,2.0442,2.0171,2.0038,1.9484,1.9362,1.8571,1.8378,1.9205,1.9605,1.9775,1.8953,1.9117,1.9704,1.9683,1.8861,1.9848,1.9924,2.019,1.8249,1.8003,-0.20308,0.11602,0.42365,0.56683,0.32939,0.35965,0.40246,0.43562,0.28534,0.027419,-0.18673,-0.25585,-0.19515,-0.54395,-0.86858,-0.93961,-0.20269,-0.56757,-0.87653,-0.93399,0.34838,0.46166,0.40843,-0.33016,-0.26315
0.18723,0.18125,0.17335,0.17575,0.37583,0.60031,0.77452,0.81462,0.0064829,-0.028941,-0.033503,-0.021982,0.26752,0.27971,0.28477,0.31934,0.099782,0.092286,0.099469,0.07854,0.17562,0.8536,0.83506,-0.017182,-0.046427,1.9535,1.976,1.9844,1.9793,2.0039,2.0592,2.0068,1.9876,1.9475,1.9331,1.8525,1.828,1.9206,1.9608,1.9775,1.8923,1.9112,1.9703,1.9681,1.8863,1.9847,1.9842,1.9872,1.8172,1.796,-0.20303,0.11607,0.42358,0.56683,0.32806,0.33619,0.43556,0.49463,0.28489,0.027111,-0.18595,-0.25451,-0.19511,-0.54459,-0.86749,-0.9393,-0.20268,-0.56675,-0.87705,-0.93436,0.34834,0.5356,0.47252,-0.32937,-0.25785
0.18765,0.18238,0.17659,0.17713,0.36772,0.55835,0.4854,0.47319,0.011249,-0.028132,-0.033122,-0.0284,0.26788,0.27958,0.28473,0.31803,0.10023,0.092209,0.0994,0.078737,0.17816,0.45151,0.49617,-0.023839,-0.066628,1.9532,1.9757,1.984,1.9797,2.0056,2.0591,1.9977,1.997,1.9448,1.9274,1.842,1.819,1.92,1.961,1.9775,1.8948,1.9111,1.972,1.9689,1.8879,1.9843,1.9852,1.9713,1.8075,1.8277,-0.20439,0.11547,0.42329,0.56701,0.31732,0.28378,0.47239,0.50099,0.28638,0.025892,-0.18343,-0.24976,-0.19713,-0.54522,-0.86679,-0.9376,-0.20371,-0.57318,-0.87696,-0.93476,0.34795,0.55577,0.52656,-0.31858,-0.27672
0.18782,0.18264,0.17688,0.17792,0.36804,0.55907,0.44018,0.43387,0.012204,-0.027971,-0.033123,-0.027934,0.26805,0.27971,0.28484,0.31844,0.10039,0.092228,0.099404,0.078725,0.17845,0.40657,0.46049,-0.024463,0.0084113,1.9531,1.9756,1.9838,1.9795,2.0058,2.058,1.9988,2.0001,1.9443,1.9273,1.842,1.8213,1.9199,1.9609,1.9774,1.8949,1.911,1.9722,1.9688,1.8879,1.9841,2.0017,1.9776,1.8104,1.8558,-0.20449,0.11543,0.4233,0.56709,0.31687,0.28273,0.47921,0.50589,0.28697,0.026004,-0.18343,-0.25016,-0.19725,-0.54493,-0.86761,-0.93825,-0.20378,-0.57404,-0.87705,-0.93477,0.34795,0.54647,0.52102,-0.31895,-0.22428
0.18814,0.18334,0.17792,0.1792,0.36779,0.55942,0.49206,0.4793,0.013281,-0.027566,-0.03302,-0.026462,0.26838,0.27967,0.28506,0.31876,0.10068,0.092198,0.099713,0.079869,0.17942,0.45632,0.50998,-0.023606,0.0095912,1.9527,1.9753,1.9836,1.9793,2.0052,2.0557,1.9911,1.9871,1.9438,1.9274,1.8432,1.8273,1.9194,1.9611,1.9775,1.8942,1.9108,1.9719,1.9694,1.8896,1.9839,1.987,1.9763,1.8136,1.8473,-0.20499,0.11523,0.42329,0.56742,0.31507,0.28059,0.47033,0.50626,0.28763,0.026955,-0.18342,-0.25159,-0.19794,-0.54487,-0.86677,-0.93874,-0.20417,-0.57542,-0.87656,-0.93311,0.3479,0.56661,0.52746,-0.31934,-0.2394
0.18815,0.18338,0.17792,0.17925,0.36675,0.56007,0.5382,0.54982,0.013258,-0.027506,-0.033052,-0.026499,0.26836,0.27934,0.28493,0.31768,0.10069,0.09203,0.099635,0.079905,0.17943,0.54838,0.5854,-0.022446,0.01129,1.9522,1.975,1.9834,1.9786,2.0045,2.0507,1.9758,1.9636,1.9434,1.9275,1.8448,1.8304,1.9188,1.961,1.9775,1.8975,1.9104,1.9699,1.9693,1.8932,1.9837,1.9524,1.9605,1.8219,1.8545,-0.20535,0.11507,0.42321,0.56734,0.31488,0.28133,0.48267,0.52509,0.28736,0.026194,-0.1836,-0.25347,-0.19835,-0.54587,-0.86736,-0.93819,-0.20444,-0.5662,-0.87473,-0.93128,0.34781,0.58723,0.5321,-0.32425,-0.23021
0.188,0.18305,0.17723,0.17865,0.36623,0.57439,0.6211,0.65049,0.012743,-0.027665,-0.033132,-0.026912,0.26821,0.27909,0.28522,0.31739,0.10053,0.091913,0.099436,0.079746,0.17886,0.6677,0.6903,-0.022949,0.014357,1.9518,1.9746,1.983,1.9781,2.0039,2.0532,1.9694,1.9442,1.9432,1.9275,1.8457,1.8297,1.9183,1.9609,1.9771,1.8955,1.9101,1.9683,1.9689,1.8927,1.9832,1.929,1.9467,1.8183,1.8591,-0.20539,0.115,0.42308,0.56728,0.31545,0.25445,0.46404,0.53738,0.28681,0.026039,-0.1844,-0.25384,-0.19835,-0.54617,-0.8681,-0.93882,-0.20455,-0.56512,-0.87424,-0.93111,0.3477,0.59582,0.53843,-0.32459,-0.22105
0.18767,0.18252,0.17637,0.17698,0.36731,0.58976,0.72569,0.77159,0.010721,-0.027928,-0.033178,-0.02651,0.26784,0.27932,0.28495,0.31832,0.10024,0.092048,0.099636,0.078678,0.1781,0.81383,0.81415,-0.022138,0.013926,1.9513,1.9742,1.9828,1.9781,2.0029,2.0321,1.9523,1.9298,1.9441,1.9274,1.8457,1.827,1.9178,1.9602,1.9766,1.8949,1.9096,1.9691,1.9686,1.8887,1.983,1.9117,1.9433,1.818,1.8601,-0.2051,0.11521,0.42317,0.56737,0.31884,0.32966,0.4673,0.51444,0.28604,0.025741,-0.18466,-0.25457,-0.19792,-0.54553,-0.86655,-0.93909,-0.20437,-0.56957,-0.87676,-0.9339,0.34782,0.56137,0.50339,-0.32825,-0.22031
0.18737,0.18138,0.17422,0.17438,0.37326,0.60095,0.79711,0.88837,0.0072712,-0.028308,-0.033316,-0.027378,0.26759,0.2792,0.28512,0.31757,0.099887,0.092478,0.099191,0.078956,0.17623,0.95291,0.89445,-0.023327,0.012912,1.9508,1.9739,1.9827,1.9781,1.9967,2.0091,1.9594,1.9539,1.9456,1.9277,1.8453,1.8257,1.9175,1.9592,1.9767,1.8967,1.9088,1.9666,1.9685,1.8942,1.9829,1.9407,1.9799,1.8115,1.8579,-0.20258,0.11679,0.42414,0.56748,0.33062,0.37874,0.42321,0.42036,0.28588,0.025929,-0.18488,-0.25403,-0.19486,-0.5441,-0.86752,-0.93822,-0.20239,-0.55975,-0.87544,-0.93194,0.34894,0.43001,0.3936,-0.32447,-0.22314
0.18732,0.18111,0.17377,0.17373,0.37497,0.60678,0.81871,0.8959,0.0065606,-0.02844,-0.033594,-0.029897,0.26758,0.27924,0.28519,0.31781,0.099821,0.092026,0.099274,0.079111,0.17582,0.95808,0.90442,-0.025835,0.0063808,1.9507,1.9737,1.9825,1.9783,1.9924,1.9987,1.9698,1.9697,1.9462,1.9281,1.8453,1.8251,1.9173,1.9589,1.9768,1.8959,1.9089,1.9668,1.9689,1.8905,1.9826,1.964,1.9957,1.8117,1.8508,-0.20154,0.11763,0.42475,0.56772,0.33544,0.38563,0.39597,0.38746,0.28578,0.026139,-0.18489,-0.25448,-0.1934,-0.54331,-0.86733,-0.93848,-0.20172,-0.56137,-0.87478,-0.93299,0.34961,0.38843,0.35531,-0.3244,-0.23825
0.18727,0.181,0.17362,0.1731,0.37488,0.61068,0.82376,0.8997,0.0061551,-0.028652,-0.033897,-0.030718,0.26755,0.27934,0.28515,0.31827,0.099722,0.092268,0.099246,0.080211,0.17567,0.96836,0.91509,-0.026487,0.0074006,1.9509,1.9736,1.9821,1.9782,1.9886,1.9945,1.9693,1.9619,1.9467,1.9295,1.8461,1.8295,1.9172,1.9587,1.9768,1.8956,1.9093,1.9666,1.9688,1.893,1.9823,1.9596,1.9954,1.8189,1.8552,-0.20103,0.11804,0.42506,0.56789,0.33596,0.37669,0.3762,0.36571,0.28554,0.026462,-0.18453,-0.2544,-0.19272,-0.54304,-0.86652,-0.93859,-0.20131,-0.55805,-0.87439,-0.93037,0.34994,0.3687,0.33122,-0.32474,-0.23443
0.18719,0.18105,0.17382,0.17334,0.37499,0.61525,0.82406,0.89893,0.006143,-0.028838,-0.03536,-0.033235,0.26748,0.27935,0.28518,0.31886,0.099651,0.091441,0.099143,0.078557,0.17582,0.97098,0.89569,-0.029908,0.0073011,1.951,1.9735,1.9817,1.9777,1.9878,1.9907,1.9642,1.9544,1.9467,1.9305,1.8499,1.8328,1.9171,1.9586,1.9767,1.8949,1.9097,1.9688,1.968,1.8886,1.982,1.9509,1.9761,1.8218,1.8671,-0.2006,0.11832,0.4252,0.56786,0.33571,0.35828,0.34412,0.33034,0.28558,0.026848,-0.18417,-0.25326,-0.1923,-0.54296,-0.86748,-0.93918,-0.2009,-0.56573,-0.87644,-0.93379,0.35012,0.33422,0.30016,-0.32443,-0.21595
0.18698,0.18111,0.17448,0.17404,0.37318,0.60543,0.81254,0.8885,0.0063173,-0.029068,-0.036293,-0.032706,0.26727,0.27927,0.28513,0.31904,0.099268,0.092472,0.098949,0.079636,0.17628,0.95879,0.88607,-0.0309,-0.015927,1.9511,1.9734,1.9813,1.9771,1.985,1.9893,1.9525,1.942,1.9469,1.932,1.8527,1.8362,1.9169,1.9587,1.9768,1.895,1.9102,1.9676,1.9689,1.8919,1.9817,1.9368,1.9603,1.8199,1.7964,-0.20064,0.11832,0.42521,0.56788,0.33105,0.30988,0.26618,0.2476,0.28576,0.027571,-0.18402,-0.25274,-0.19248,-0.54316,-0.86773,-0.93943,-0.20087,-0.5599,-0.87234,-0.93064,0.35013,0.24217,0.21777,-0.32094,-0.24878
0.18663,0.18117,0.17483,0.17482,0.36887,0.56777,0.75013,0.83671,0.0065667,-0.0293,-0.036187,-0.029457,0.26719,0.27989,0.28476,0.31716,0.09861,0.09327,0.099177,0.078551,0.17655,0.89184,0.83,-0.027012,-0.010458,1.9513,1.9733,1.9809,1.9764,1.9835,1.9893,1.9451,1.9209,1.9467,1.9333,1.8535,1.8387,1.9165,1.9588,1.9769,1.8986,1.9113,1.9706,1.9688,1.8863,1.9815,1.9038,1.9435,1.8292,1.8027,-0.202,0.11773,0.42487,0.56752,0.32151,0.23222,0.14142,0.10595,0.28569,0.028084,-0.18425,-0.25513,-0.19428,-0.54318,-0.86607,-0.93681,-0.20208,-0.57057,-0.87719,-0.93468,0.34975,0.079772,0.083125,-0.32555,-0.25089
0.1871,0.18152,0.17505,0.17579,0.36333,0.53597,0.66699,0.72551,0.0070185,-0.029266,-0.035658,-0.024926,0.26789,0.27954,0.28509,0.31656,0.098934,0.093499,0.099351,0.079583,0.1768,0.76198,0.70972,-0.023657,0.01287,1.9519,1.9733,1.9807,1.9761,1.9819,1.9858,1.9276,1.9048,1.9463,1.9338,1.8546,1.8418,1.9161,1.9594,1.9772,1.8981,1.9127,1.9702,1.9694,1.8926,1.9812,1.8941,1.9289,1.8277,1.8672,-0.20455,0.11637,0.42433,0.56718,0.3124,0.144,-0.0098454,-0.065223,0.28526,0.028029,-0.18477,-0.25365,-0.19704,-0.54379,-0.86545,-0.93631,-0.20451,-0.56695,-0.87505,-0.9306,0.34905,-0.10546,-0.071855,-0.32149,-0.21904
