SpineBase_X,SpineMid_X,Neck_X,Head_X,ShoulderLeft_X,ElbowLeft_X,WristLeft_X,HandLeft_X,ShoulderRight_X,ElbowRight_X,WristRight_X,HandRight_X,HipLeft_X,KneeLeft_X,AnkleLeft_X,FootLeft_X,HipRight_X,KneeRight_X,AnkleRight_X,FootRight_X,SpineShoulder_X,HandTipLeft_X,ThumbLeft_X,HandTipRight_X,ThumbRight_X,SpineBase_Y,SpineMid_Y,Neck_Y,Head_Y,ShoulderLeft_Y,ElbowLeft_Y,WristLeft_Y,HandLeft_Y,ShoulderRight_Y,ElbowRight_Y,WristRight_Y,HandRight_Y,HipLeft_Y,KneeLeft_Y,AnkleLeft_Y,FootLeft_Y,HipRight_Y,KneeRight_Y,AnkleRight_Y,FootRight_Y,SpineShoulder_Y,HandTipLeft_Y,ThumbLeft_Y,HandTipRight_Y,ThumbRight_Y,SpineBase_Z,SpineMid_Z,Neck_Z,Head_Z,ShoulderLeft_Z,ElbowLeft_Z,WristLeft_Z,HandLeft_Z,ShoulderRight_Z,ElbowRight_Z,WristRight_Z,HandRight_Z,HipLeft_Z,KneeLeft_Z,AnkleLeft_Z,FootLeft_Z,HipRight_Z,KneeRight_Z,AnkleRight_Z,FootRight_Z,SpineShoulder_Z,HandTipLeft_Z,ThumbLeft_Z,HandTipRight_Z,ThumbRight_Z
0.20332,0.20623,0.20657,0.21123,0.38395,0.42672,0.40999,0.39352,0.014261,-0.18702,-0.03262,0.0034624,0.28181,0.29559,0.29869,0.31846,0.11674,0.099685,0.09886,0.086688,0.20681,0.39199,0.3451,0.11645,0.013074,1.9652,1.9885,1.9979,1.9949,1.9595,1.9453,1.8869,1.8753,2.0067,2.0169,2.0086,2.0115,1.9163,1.9676,1.9819,1.8993,1.9376,1.9773,1.9795,1.9106,1.9979,1.877,1.8392,2.0027,1.9746,-0.2053,0.11628,0.42553,0.56812,0.30709,0.051788,-0.16845,-0.21844,0.31668,0.30243,0.47397,0.49523,-0.20054,-0.54309,-0.86497,-0.93093,-0.20199,-0.54953,-0.86682,-0.92735,0.3499,-0.29153,-0.22193,0.54875,0.44907
0.20351,0.20644,0.20737,0.21178,0.38571,0.42673,0.40954,0.39451,0.01795,-0.18348,-0.12693,-0.11181,0.2821,0.29585,0.29849,0.31848,0.11687,0.099375,0.098902,0.086681,0.20741,0.39001,0.34502,-0.084296,-0.071165,1.9648,1.9884,1.9978,1.9945,1.9616,1.9453,1.8865,1.8746,2.0046,2.016,1.9794,1.9698,1.916,1.9675,1.9819,1.8993,1.937,1.9773,1.9798,1.9107,1.9979,1.8823,1.8369,1.9627,1.915,-0.20637,0.11591,0.42553,0.56808,0.30518,0.05173,-0.16914,-0.22085,0.3124,0.3067,0.51279,0.56617,-0.20151,-0.54323,-0.86469,-0.93111,-0.2032,-0.55026,-0.86682,-0.92739,0.3498,-0.30077,-0.22213,0.61942,0.5553
0.20366,0.20733,0.20986,0.21298,0.38748,0.42687,0.41015,0.39518,0.018143,-0.18338,-0.19295,-0.19111,0.28224,0.29589,0.29846,0.31741,0.11706,0.0994,0.099102,0.086882,0.20942,0.38813,0.34501,-0.17832,-0.1544,1.9647,1.9882,1.9974,1.9942,1.9614,1.9452,1.8871,1.8749,2.0047,2.0156,1.9654,1.9521,1.916,1.9672,1.9815,1.9018,1.937,1.9774,1.9802,1.9106,1.9975,1.8771,1.8356,1.9396,1.9022,-0.20637,0.11595,0.42566,0.56835,0.30603,0.051923,-0.16715,-0.2223,0.3125,0.31096,0.52828,0.59257,-0.20156,-0.54318,-0.8645,-0.92944,-0.20314,-0.5512,-0.86701,-0.92723,0.34991,-0.29873,-0.22218,0.6537,0.596
0.20382,0.20923,0.21465,0.21723,0.39077,0.42756,0.41105,0.39505,0.019406,-0.18405,-0.29751,-0.33175,0.2824,0.29605,0.29836,0.31808,0.11735,0.099442,0.10002,0.086878,0.21345,0.39029,0.34456,-0.35439,-0.30253,1.9648,1.9882,1.997,1.9934,1.9607,1.9451,1.8876,1.876,2.0047,2.0138,1.9527,1.9371,1.9161,1.9673,1.9815,1.9004,1.9372,1.9775,1.9827,1.9107,1.9972,1.875,1.8365,1.9222,1.8765,-0.20637,0.11577,0.42509,0.56852,0.30558,0.050864,-0.16589,-0.22277,0.31492,0.31561,0.52264,0.59323,-0.20174,-0.54375,-0.86441,-0.93,-0.20293,-0.55139,-0.86796,-0.92728,0.34945,-0.2982,-0.23025,0.65895,0.60362
0.20421,0.21177,0.21968,0.22318,0.39578,0.42942,0.4125,0.3962,0.021235,-0.19466,-0.38343,-0.45791,0.28266,0.29642,0.2984,0.31726,0.118,0.099989,0.10013,0.086764,0.21789,0.37563,0.34536,-0.51596,-0.42932,1.9651,1.9878,1.9955,1.9914,1.9606,1.9451,1.8886,1.8761,2.0022,1.997,1.9542,1.9426,1.9166,1.9674,1.9814,1.9021,1.9371,1.9777,1.9827,1.9103,1.996,1.8792,1.8372,1.9268,1.8795,-0.20584,0.11645,0.42568,0.56926,0.30592,0.050918,-0.1638,-0.22816,0.32163,0.36727,0.48521,0.52161,-0.20157,-0.54353,-0.86408,-0.92928,-0.20178,-0.55202,-0.86789,-0.92706,0.35009,-0.30983,-0.2261,0.55688,0.52922
0.20511,0.21423,0.2231,0.22721,0.3998,0.43119,0.41565,0.39849,0.024105,-0.19698,-0.38789,-0.48856,0.2835,0.29706,0.29854,0.31726,0.11912,0.10042,0.099547,0.086685,0.22112,0.39132,0.34528,-0.56528,-0.48627,1.9651,1.9869,1.9937,1.9894,1.9612,1.9456,1.8906,1.8781,1.9965,1.9859,1.9605,1.9643,1.9174,1.9675,1.981,1.902,1.9363,1.9777,1.9815,1.9103,1.9944,1.8834,1.8376,1.9612,1.9244,-0.20506,0.11711,0.42612,0.5698,0.30555,0.051209,-0.16181,-0.22682,0.32655,0.36927,0.4289,0.44287,-0.20126,-0.54395,-0.86411,-0.92951,-0.20034,-0.55221,-0.86739,-0.92728,0.35058,-0.30664,-0.23458,0.46396,0.45911
0.20596,0.2152,0.22377,0.22811,0.40116,0.43245,0.4173,0.39911,0.024723,-0.19512,-0.42152,-0.50879,0.28442,0.2974,0.29861,0.31631,0.11986,0.10084,0.099427,0.086856,0.22188,0.36535,0.34699,-0.57721,-0.50377,1.9652,1.9864,1.9927,1.9879,1.9613,1.9464,1.8927,1.8798,1.994,1.9846,1.9638,1.9634,1.9179,1.9677,1.9812,1.9039,1.9361,1.9776,1.9809,1.9104,1.9936,1.8738,1.8368,1.9561,1.9234,-0.20507,0.1171,0.42621,0.56968,0.30547,0.051767,-0.16055,-0.22549,0.32605,0.34524,0.38612,0.3944,-0.20151,-0.54376,-0.86383,-0.92813,-0.20026,-0.55215,-0.86779,-0.92717,0.35064,-0.30955,-0.22241,0.40956,0.41343
0.20708,0.2153,0.22304,0.22635,0.40102,0.43306,0.41829,0.40249,0.024807,-0.19375,-0.43173,-0.51249,0.28577,0.29761,0.29873,0.31723,0.12081,0.10091,0.099306,0.087061,0.22152,0.3838,0.34962,-0.57477,-0.5047,1.9651,1.9863,1.9925,1.9863,1.9611,1.9467,1.8936,1.8799,1.9928,1.9863,1.9582,1.9513,1.9185,1.9674,1.9814,1.9033,1.9356,1.9776,1.9808,1.9106,1.9934,1.8856,1.8385,1.9358,1.9058,-0.20522,0.1171,0.42643,0.56988,0.3057,0.052076,-0.15965,-0.22389,0.32312,0.30891,0.32706,0.32833,-0.20195,-0.54273,-0.86391,-0.92913,-0.20028,-0.55225,-0.86772,-0.92709,0.35076,-0.30525,-0.22344,0.33253,0.34688
0.20771,0.21532,0.22214,0.22339,0.39996,0.43358,0.41951,0.4031,0.028369,-0.17689,-0.41698,-0.4899,0.28641,0.29797,0.29887,0.3178,0.12133,0.101,0.099453,0.087163,0.22094,0.37994,0.35381,-0.55499,-0.48756,1.9649,1.9861,1.9922,1.9849,1.9603,1.9468,1.8936,1.8796,1.9922,1.9925,1.9547,1.9351,1.9183,1.9664,1.9814,1.9026,1.9352,1.9771,1.9811,1.9105,1.9931,1.8842,1.8382,1.9177,1.8795,-0.20553,0.11699,0.42642,0.57002,0.30618,0.052691,-0.15773,-0.22164,0.31672,0.25002,0.21135,0.20901,-0.20205,-0.54191,-0.86403,-0.92979,-0.20084,-0.55152,-0.86809,-0.92712,0.35071,-0.30554,-0.2083,0.20363,0.22695
0.20809,0.21531,0.22146,0.22116,0.39817,0.43366,0.41966,0.4027,0.036607,-0.1499,-0.32935,-0.42264,0.28697,0.29799,0.29893,0.31774,0.12148,0.10076,0.099365,0.08709,0.22047,0.39416,0.35009,-0.48466,-0.41784,1.9648,1.9862,1.9928,1.9845,1.9594,1.9468,1.8937,1.8812,1.9911,1.9938,1.9501,1.9245,1.9186,1.9663,1.9811,1.9024,1.9347,1.9768,1.9808,1.9104,1.9935,1.8824,1.8387,1.9046,1.8637,-0.2061,0.11697,0.42704,0.56967,0.30679,0.052631,-0.15706,-0.21722,0.3104,0.16893,0.081626,0.043375,-0.20274,-0.54186,-0.86412,-0.92936,-0.20147,-0.55061,-0.86819,-0.92722,0.35108,-0.29358,-0.22158,0.015104,0.060944
0.20781,0.21442,0.21867,0.21849,0.39477,0.433,0.41908,0.40124,0.037525,-0.10154,-0.22676,-0.28906,0.28685,0.29749,0.29876,0.31716,0.1209,0.1003,0.099535,0.08706,0.21812,0.39525,0.35273,-0.32659,-0.30758,1.9645,1.9861,1.9931,1.9841,1.9583,1.9466,1.8936,1.8787,1.9903,2.0039,1.9512,1.9209,1.9185,1.9663,1.9807,1.9036,1.9342,1.9768,1.9806,1.9099,1.9937,1.88,1.8433,1.8989,1.862,-0.20735,0.11673,0.42805,0.56924,0.30783,0.051698,-0.15618,-0.21467,0.3022,0.096306,-0.057579,-0.12745,-0.20354,-0.54182,-0.86383,-0.92885,-0.20326,-0.54996,-0.86871,-0.92694,0.35173,-0.28917,-0.20344,-0.17473,-0.12243
0.20717,0.21125,0.21172,0.21367,0.39053,0.4312,0.41782,0.39905,0.036845,-0.024152,-0.095592,-0.11767,0.28628,0.29393,0.29869,0.31825,0.12015,0.099501,0.099484,0.08621,0.21203,0.39246,0.35098,-0.13276,-0.13153,1.9644,1.9858,1.9927,1.9841,1.9583,1.9468,1.8937,1.8792,1.9906,2.0159,1.9619,1.9324,1.9185,1.9662,1.9809,1.9035,1.934,1.9767,1.9803,1.9095,1.9934,1.8838,1.8468,1.9195,1.8878,-0.20889,0.11593,0.4286,0.56967,0.30817,0.051433,-0.15477,-0.21357,0.29579,0.031914,-0.15295,-0.23451,-0.20478,-0.54292,-0.86424,-0.92994,-0.20505,-0.54997,-0.86845,-0.92789,0.35196,-0.28927,-0.22308,-0.29063,-0.21753
0.20308,0.20611,0.20666,0.20667,0.38648,0.42896,0.415,0.39605,0.034171,-0.014231,-0.021568,-0.0080687,0.28228,0.29329,0.29862,0.31928,0.11604,0.098175,0.099775,0.085841,0.20684,0.39101,0.3456,-0.013473,-0.038468,1.9648,1.986,1.9927,1.9851,1.9581,1.947,1.8937,1.8807,1.9907,2.013,1.9526,1.9366,1.919,1.966,1.9811,1.9012,1.9344,1.9766,1.9811,1.9092,1.9934,1.8802,1.8436,1.9322,1.9462,-0.21038,0.11578,0.42954,0.57058,0.30853,0.051551,-0.15287,-0.20936,0.2921,0.028395,-0.18142,-0.25584,-0.2062,-0.54297,-0.86441,-0.93118,-0.20651,-0.55189,-0.86856,-0.92759,0.35272,-0.28307,-0.22736,-0.32235,-0.24297
0.20197,0.20432,0.20401,0.20225,0.38311,0.42794,0.41433,0.39846,0.03194,-0.013527,-0.077649,-0.10005,0.28117,0.29288,0.29877,0.31853,0.11493,0.097709,0.10097,0.085078,0.20439,0.391,0.34635,-0.11161,-0.12177,1.9648,1.9861,1.993,1.9866,1.957,1.9468,1.8936,1.8806,1.9917,2.0135,1.967,1.9393,1.9188,1.9661,1.981,1.9027,1.9345,1.9767,1.9829,1.9086,1.9937,1.8815,1.8415,1.9236,1.9336,-0.21071,0.11605,0.43061,0.57186,0.3094,0.051435,-0.15255,-0.20974,0.2906,0.024878,-0.16414,-0.24198,-0.20639,-0.54299,-0.86387,-0.93031,-0.207,-0.55241,-0.87064,-0.92781,0.3536,-0.28373,-0.22479,-0.30015,-0.23368
0.20204,0.20434,0.20446,0.20115,0.38255,0.42825,0.41456,0.39972,0.032778,-0.06058,-0.18965,-0.23881,0.28124,0.29283,0.29879,0.31832,0.11502,0.097742,0.10066,0.085295,0.20468,0.39395,0.34805,-0.27408,-0.26317,1.965,1.9864,1.9937,1.9888,1.9566,1.9467,1.8936,1.8806,1.9921,2.0022,1.9593,1.9411,1.9189,1.9663,1.9811,1.9031,1.9349,1.9771,1.982,1.9089,1.9942,1.8825,1.8423,1.919,1.9198,-0.21101,0.11601,0.43075,0.57277,0.30947,0.051143,-0.15252,-0.21145,0.29039,0.057678,-0.10064,-0.17492,-0.20659,-0.54303,-0.86361,-0.92975,-0.20741,-0.55204,-0.86937,-0.92815,0.35371,-0.28942,-0.20593,-0.22294,-0.1666
0.20273,0.20695,0.21027,0.20279,0.38361,0.43016,0.41554,0.39944,0.037356,-0.1358,-0.32563,-0.41138,0.2819,0.29362,0.29878,0.31705,0.1158,0.097848,0.10028,0.085794,0.20963,0.39317,0.34648,-0.47901,-0.46479,1.9656,1.9876,1.9958,1.9921,1.9557,1.9467,1.8935,1.8816,1.9944,1.9889,1.9503,1.9351,1.9189,1.9685,1.9816,1.9032,1.9362,1.9773,1.9812,1.9093,1.9961,1.8805,1.8418,1.9168,1.9144,-0.21154,0.11575,0.43076,0.57306,0.30888,0.050879,-0.15315,-0.21562,0.29405,0.14938,0.076029,0.029431,-0.20719,-0.54578,-0.86374,-0.92961,-0.20784,-0.55066,-0.86826,-0.92785,0.35367,-0.29406,-0.22687,0.0018023,0.025011
0.20306,0.20821,0.21267,0.20417,0.38586,0.43119,0.41605,0.39954,0.036621,-0.1661,-0.36483,-0.46455,0.2822,0.29428,0.29881,0.31618,0.11617,0.09798,0.099469,0.086011,0.21175,0.38651,0.34731,-0.53168,-0.47025,1.9657,1.9879,1.9962,1.9929,1.9558,1.9468,1.8937,1.8817,1.9953,1.9944,1.9586,1.9454,1.9189,1.969,1.9816,1.9044,1.9365,1.9775,1.9809,1.9095,1.9965,1.881,1.842,1.9192,1.9355,-0.21117,0.11627,0.43117,0.57306,0.30858,0.050815,-0.15343,-0.21709,0.29662,0.20884,0.18508,0.16564,-0.20699,-0.54537,-0.86368,-0.92846,-0.20718,-0.55023,-0.86733,-0.92763,0.35414,-0.29663,-0.2181,0.15282,0.18864
0.20518,0.21042,0.21457,0.207,0.3896,0.43249,0.41733,0.40235,0.025737,-0.19343,-0.42713,-0.50581,0.28402,0.29553,0.29903,0.31699,0.1185,0.10024,0.09968,0.085714,0.21375,0.39361,0.3517,-0.57098,-0.50423,1.9664,1.9883,1.9961,1.9935,1.9572,1.9475,1.8945,1.8846,1.9956,1.9973,1.979,1.977,1.9192,1.9697,1.9814,1.9045,1.9375,1.9799,1.979,1.9066,1.9965,1.8834,1.8402,1.9536,1.9425,-0.20979,0.11713,0.43151,0.57356,0.30726,0.050942,-0.15448,-0.21944,0.30851,0.29628,0.34251,0.37183,-0.20573,-0.54428,-0.86382,-0.92888,-0.20573,-0.55855,-0.87153,-0.93042,0.3546,-0.29718,-0.20119,0.38996,0.39824
0.20555,0.21113,0.21587,0.20963,0.39092,0.43284,0.41713,0.4023,0.023053,-0.19705,-0.39645,-0.49218,0.28425,0.29555,0.299,0.31717,0.11898,0.10012,0.098989,0.08582,0.21488,0.39711,0.35185,-0.56053,-0.49425,1.9664,1.9882,1.9958,1.9935,1.9577,1.9478,1.8951,1.8847,1.9957,1.9991,1.9826,1.9833,1.9193,1.9698,1.9813,1.9041,1.9375,1.9787,1.9787,1.9071,1.9963,1.8823,1.8424,1.9678,1.948,-0.20911,0.11741,0.43125,0.57359,0.30698,0.05118,-0.16372,-0.22232,0.31263,0.30988,0.37292,0.40826,-0.20511,-0.54427,-0.86387,-0.92881,-0.205,-0.55434,-0.86928,-0.93026,0.35451,-0.29945,-0.20813,0.42868,0.43661
0.20553,0.21174,0.21743,0.21428,0.39274,0.43305,0.41787,0.39931,0.022368,-0.19826,-0.38993,-0.46788,0.28416,0.29564,0.2987,0.3175,0.11904,0.10008,0.098889,0.085945,0.21619,0.39297,0.34974,-0.5265,-0.4538,1.9665,1.9882,1.9958,1.993,1.9577,1.948,1.8961,1.8824,1.9965,2.0026,1.9828,1.9796,1.9193,1.9698,1.9817,1.9034,1.9375,1.9787,1.979,1.908,1.9963,1.8819,1.8465,1.9607,1.9497,-0.20868,0.11759,0.43108,0.57289,0.30608,0.050882,-0.16176,-0.22512,0.31484,0.31422,0.38926,0.44814,-0.20477,-0.54454,-0.86453,-0.9291,-0.20444,-0.55443,-0.86912,-0.92976,0.35445,-0.30002,-0.23423,0.48045,0.47208
0.20576,0.21206,0.2179,0.21629,0.39326,0.43277,0.41788,0.39837,0.022481,-0.19696,-0.34967,-0.39123,0.28437,0.2958,0.29857,0.31723,0.11927,0.099851,0.098885,0.086143,0.21663,0.37999,0.34969,-0.42942,-0.36165,1.9662,1.9882,1.9959,1.9926,1.9579,1.9475,1.8955,1.8781,1.9978,2.0114,1.9843,1.9785,1.9189,1.9696,1.9817,1.9031,1.9372,1.9783,1.9796,1.9086,1.9964,1.886,1.8432,1.9604,1.9626,-0.2085,0.11763,0.43095,0.57281,0.30601,0.050251,-0.1606,-0.22618,0.31472,0.31089,0.43931,0.51124,-0.20462,-0.54443,-0.86436,-0.92875,-0.20423,-0.5536,-0.86792,-0.92923,0.35436,-0.30743,-0.23083,0.56675,0.52142
0.206,0.21122,0.21367,0.21339,0.3903,0.43112,0.41709,0.39957,0.020258,-0.1941,-0.20287,-0.19617,0.28456,0.2964,0.29865,0.31915,0.11954,0.099967,0.098833,0.086267,0.21349,0.36905,0.35204,-0.18485,-0.16245,1.9656,1.9879,1.9962,1.9907,1.9576,1.9454,1.8919,1.8744,2.0028,2.0237,2.0006,1.9967,1.9177,1.9692,1.9816,1.9008,1.9369,1.978,1.9792,1.9091,1.9964,1.8771,1.8394,1.9894,1.9762,-0.2083,0.11792,0.43166,0.57253,0.30716,0.049084,-0.15791,-0.21784,0.31148,0.30234,0.50533,0.57388,-0.20405,-0.54443,-0.86453,-0.9308,-0.20426,-0.55346,-0.86753,-0.92869,0.35494,-0.30553,-0.20219,0.63863,0.57278
0.20616,0.20995,0.20899,0.20956,0.38717,0.42981,0.41684,0.39981,0.019294,-0.18514,-0.11113,-0.086055,0.28471,0.29686,0.29862,0.31921,0.11968,0.099971,0.099402,0.086583,0.20971,0.39359,0.35105,-0.041864,-0.064866,1.9653,1.9878,1.9966,1.9897,1.9574,1.9443,1.8902,1.874,2.0038,2.0256,2.0114,2.0095,1.9173,1.9689,1.9822,1.9001,1.9367,1.9779,1.981,1.9098,1.9967,1.8783,1.8374,2.0142,1.9984,-0.2082,0.11796,0.43133,0.57224,0.30777,0.048944,-0.15679,-0.21404,0.31052,0.3074,0.50334,0.55482,-0.20378,-0.54432,-0.86467,-0.93087,-0.2043,-0.5529,-0.86864,-0.92818,0.35473,-0.28918,-0.20432,0.60283,0.52771
0.20483,0.20718,0.20545,0.2063,0.38225,0.42764,0.4164,0.39803,0.01107,-0.19036,-0.014477,0.030809,0.2832,0.29715,0.29867,0.3183,0.11861,0.10059,0.099641,0.086834,0.20629,0.39476,0.34946,0.11619,0.12132,1.9651,1.9877,1.9966,1.9894,1.9569,1.9432,1.8897,1.8752,2.0147,2.0228,2.0222,2.0327,1.9165,1.9677,1.9819,1.9012,1.9371,1.9769,1.9811,1.9102,1.9967,1.8756,1.841,1.9976,1.9755,-0.20493,0.11953,0.43156,0.57207,0.30806,0.049818,-0.15621,-0.21501,0.33015,0.3144,0.47402,0.4753,-0.20019,-0.54208,-0.86452,-0.93003,-0.20144,-0.55049,-0.8692,-0.92802,0.35522,-0.28829,-0.223,0.52315,0.417
0.20428,0.20643,0.20503,0.20581,0.38219,0.42654,0.41219,0.39609,0.013743,-0.1875,-0.0544,-0.025908,0.28264,0.297,0.2986,0.31749,0.11807,0.10057,0.099305,0.086661,0.20577,0.39278,0.3457,0.012506,0.0081188,1.9648,1.9874,1.9962,1.989,1.9568,1.9423,1.886,1.8741,2.0089,2.0211,2.0131,2.016,1.9161,1.9674,1.9826,1.9027,1.9369,1.9763,1.9807,1.91,1.9963,1.8755,1.8384,2.0351,1.9816,-0.20414,0.11983,0.43146,0.57204,0.30815,0.051061,-0.1642,-0.21547,0.3196,0.31512,0.48594,0.52123,-0.19948,-0.54158,-0.86483,-0.92918,-0.20072,-0.54949,-0.8686,-0.92777,0.35522,-0.2894,-0.22918,0.56593,0.49959
0.20459,0.20687,0.2066,0.20727,0.38297,0.42647,0.41286,0.39757,0.016925,-0.184,-0.14893,-0.13592,0.28293,0.29701,0.29874,0.31681,0.11838,0.10037,0.098982,0.086642,0.20693,0.3934,0.34614,-0.11421,-0.10139,1.9647,1.9874,1.9962,1.9888,1.9571,1.9422,1.8867,1.8747,2.0065,2.0206,1.9841,1.9756,1.9161,1.9674,1.9829,1.9038,1.9367,1.9767,1.9803,1.9102,1.9963,1.876,1.8377,1.9768,1.9284,-0.20481,0.11956,0.43135,0.57208,0.30819,0.050921,-0.162,-0.21658,0.31459,0.31575,0.52085,0.57785,-0.20012,-0.54175,-0.86486,-0.9284,-0.20144,-0.55056,-0.86819,-0.92781,0.35506,-0.29277,-0.22317,0.63673,0.56646
0.20481,0.20816,0.21053,0.2117,0.38627,0.42692,0.41388,0.39749,0.017783,-0.1835,-0.26256,-0.28829,0.28315,0.29701,0.29874,0.31761,0.11859,0.10054,0.099009,0.086802,0.21009,0.38984,0.34629,-0.30145,-0.25766,1.9645,1.9872,1.9961,1.9893,1.9573,1.9421,1.887,1.8732,2.0069,2.0188,1.9578,1.9417,1.9158,1.9675,1.9822,1.9017,1.9367,1.977,1.98,1.9104,1.9963,1.8765,1.8373,1.9324,1.8822,-0.20496,0.11933,0.43101,0.57246,0.30787,0.050485,-0.1598,-0.21885,0.31466,0.31576,0.52401,0.59672,-0.20039,-0.5427,-0.8647,-0.92939,-0.20152,-0.55197,-0.86802,-0.92759,0.35476,-0.29774,-0.22268,0.66262,0.61027
0.20496,0.21132,0.21854,0.22035,0.39253,0.42861,0.41412,0.39784,0.020568,-0.18956,-0.36132,-0.4345,0.28326,0.29713,0.29871,0.31696,0.11886,0.10105,0.099679,0.086795,0.21687,0.38929,0.34684,-0.48652,-0.4106,1.9646,1.9877,1.997,1.9917,1.9581,1.9422,1.8868,1.8739,2.0069,2.0061,1.9485,1.9274,1.9158,1.9674,1.9827,1.9042,1.9368,1.9774,1.9815,1.9104,1.9971,1.875,1.8366,1.9117,1.8714,-0.20491,0.11946,0.43102,0.57291,0.30706,0.050151,-0.16159,-0.21976,0.31807,0.34454,0.4852,0.53204,-0.2005,-0.54257,-0.86477,-0.92848,-0.20125,-0.55304,-0.86945,-0.92765,0.35483,-0.29829,-0.21959,0.57169,0.54245
0.2054,0.21368,0.22222,0.22615,0.39812,0.43051,0.41508,0.39858,0.023587,-0.18904,-0.38226,-0.48359,0.2836,0.29758,0.29882,0.31731,0.11949,0.10143,0.099656,0.086771,0.22029,0.3918,0.34654,-0.55614,-0.47775,1.965,1.988,1.9966,1.9923,1.9593,1.9425,1.8869,1.8745,2.0031,1.9817,1.9437,1.9413,1.9165,1.9675,1.9825,1.8999,1.9372,1.9779,1.9815,1.9105,1.9969,1.874,1.8371,1.9308,1.9045,-0.20466,0.1198,0.43136,0.57369,0.30656,0.050401,-0.16339,-0.2217,0.32303,0.36411,0.41165,0.44221,-0.20057,-0.54321,-0.86495,-0.92957,-0.20064,-0.55414,-0.86928,-0.92768,0.35517,-0.29812,-0.21916,0.46236,0.45943
0.20637,0.2153,0.22391,0.22877,0.40002,0.43146,0.41682,0.39937,0.025134,-0.19095,-0.38556,-0.48919,0.28466,0.29802,0.29876,0.31745,0.12036,0.10158,0.099242,0.086525,0.22199,0.39591,0.34485,-0.56185,-0.49259,1.9652,1.9875,1.9953,1.9914,1.9596,1.943,1.8885,1.8773,1.9999,1.9788,1.9432,1.9392,1.9171,1.9683,1.9823,1.9005,1.937,1.9777,1.9809,1.91,1.9958,1.877,1.8371,1.9272,1.896,-0.2047,0.11978,0.43139,0.57379,0.30652,0.050456,-0.16019,-0.22078,0.32339,0.34379,0.3869,0.39933,-0.20092,-0.54391,-0.86488,-0.92963,-0.20044,-0.55368,-0.86866,-0.92767,0.3552,-0.29517,-0.23488,0.41835,0.41468
0.20808,0.21592,0.22363,0.22856,0.40018,0.43291,0.41717,0.40247,0.02653,-0.18533,-0.42128,-0.50653,0.28666,0.29844,0.29891,0.31762,0.12171,0.1019,0.098925,0.086274,0.22199,0.39253,0.35127,-0.56869,-0.49132,1.9654,1.9871,1.9941,1.9904,1.9594,1.9439,1.8893,1.8797,1.9964,1.9768,1.9392,1.9277,1.9179,1.9685,1.982,1.9031,1.9369,1.9778,1.9802,1.91,1.9949,1.8842,1.8367,1.9155,1.8828,-0.20543,0.11942,0.43112,0.57372,0.30681,0.051053,-0.16423,-0.21934,0.32009,0.31406,0.3404,0.34225,-0.20213,-0.54341,-0.86459,-0.92941,-0.2008,-0.5537,-0.86728,-0.92789,0.35492,-0.30097,-0.20512,0.34952,0.35618
0.20939,0.21631,0.22281,0.2268,0.40023,0.43381,0.42014,0.40424,0.031153,-0.17131,-0.39977,-0.49145,0.28807,0.29855,0.29924,0.31806,0.12279,0.10175,0.098728,0.086383,0.22157,0.39214,0.34987,-0.55256,-0.4843,1.9654,1.9866,1.9926,1.9883,1.9592,1.9442,1.8915,1.8789,1.9935,1.9854,1.9373,1.9131,1.918,1.9686,1.9817,1.9005,1.9367,1.9773,1.9798,1.91,1.9937,1.8833,1.8372,1.8959,1.862,-0.20583,0.11915,0.43086,0.57347,0.30737,0.051306,-0.15852,-0.21858,0.31567,0.25689,0.22856,0.22889,-0.20248,-0.54348,-0.86498,-0.93036,-0.20121,-0.55259,-0.86727,-0.92788,0.35464,-0.30098,-0.22088,0.22603,0.2424
0.20991,0.21632,0.22173,0.22463,0.39948,0.43439,0.42085,0.40449,0.039347,-0.1488,-0.35927,-0.42732,0.28868,0.2984,0.29926,0.31762,0.12319,0.10161,0.098669,0.086557,0.2208,0.39772,0.35448,-0.48366,-0.4218,1.9652,1.9859,1.9914,1.9859,1.9582,1.9445,1.8921,1.8798,1.9924,1.992,1.9346,1.9048,1.9178,1.9685,1.9815,1.9024,1.9364,1.9771,1.9797,1.9102,1.9926,1.8807,1.8402,1.8847,1.8503,-0.20629,0.11873,0.43041,0.57316,0.30758,0.051688,-0.15653,-0.21933,0.30919,0.17565,0.082261,0.062963,-0.20292,-0.54303,-0.86431,-0.92954,-0.20168,-0.55104,-0.86743,-0.92797,0.35419,-0.29445,-0.20432,0.03937,0.080575
0.20985,0.21582,0.2204,0.22304,0.39793,0.43446,0.42074,0.40226,0.041842,-0.1022,-0.24938,-0.30123,0.28873,0.29822,0.29929,0.31654,0.12295,0.10148,0.098758,0.086544,0.21965,0.39473,0.35035,-0.33953,-0.31791,1.9646,1.9849,1.9898,1.9837,1.9572,1.9446,1.8922,1.8786,1.9912,2.0066,1.9416,1.9082,1.9173,1.9683,1.9811,1.9043,1.9356,1.9768,1.9794,1.9102,1.9911,1.8786,1.8413,1.8934,1.8508,-0.20755,0.11805,0.43043,0.57317,0.30767,0.051821,-0.15594,-0.21838,0.30185,0.096063,-0.068922,-0.11606,-0.20386,-0.54274,-0.86388,-0.92803,-0.20329,-0.55052,-0.86754,-0.92796,0.35401,-0.29321,-0.23586,-0.15871,-0.10873
