SpineBase_X,SpineMid_X,Neck_X,Head_X,ShoulderLeft_X,ElbowLeft_X,WristLeft_X,HandLeft_X,ShoulderRight_X,ElbowRight_X,WristRight_X,HandRight_X,HipLeft_X,KneeLeft_X,AnkleLeft_X,FootLeft_X,HipRight_X,KneeRight_X,AnkleRight_X,FootRight_X,SpineShoulder_X,HandTipLeft_X,ThumbLeft_X,HandTipRight_X,ThumbRight_X,SpineBase_Y,SpineMid_Y,Neck_Y,Head_Y,ShoulderLeft_Y,ElbowLeft_Y,WristLeft_Y,HandLeft_Y,ShoulderRight_Y,ElbowRight_Y,WristRight_Y,HandRight_Y,HipLeft_Y,KneeLeft_Y,AnkleLeft_Y,FootLeft_Y,HipRight_Y,KneeRight_Y,AnkleRight_Y,FootRight_Y,SpineShoulder_Y,HandTipLeft_Y,ThumbLeft_Y,HandTipRight_Y,ThumbRight_Y,SpineBase_Z,SpineMid_Z,Neck_Z,Head_Z,ShoulderLeft_Z,ElbowLeft_Z,WristLeft_Z,HandLeft_Z,ShoulderRight_Z,ElbowRight_Z,WristRight_Z,HandRight_Z,HipLeft_Z,KneeLeft_Z,AnkleLeft_Z,FootLeft_Z,HipRight_Z,KneeRight_Z,AnkleRight_Z,FootRight_Z,SpineShoulder_Z,HandTipLeft_Z,ThumbLeft_Z,HandTipRight_Z,ThumbRight_Z
0.1734,0.1847,0.19471,0.18265,0.32495,0.38317,0.40287,0.40478,-0.0056306,-0.21428,-0.24715,-0.23202,0.246,0.26277,0.2872,0.30419,0.094436,0.080563,0.059388,0.048142,0.19244,0.40295,0.37463,-0.21601,-0.20611,2.009,2.0321,2.0411,2.0386,1.9842,1.9855,1.9135,1.8976,2.0225,2.016,1.9897,1.9876,1.9634,2.0005,2.0468,1.9807,1.98,2.0023,2.0345,1.8983,2.0412,1.8795,1.8894,2.0019,1.9918,-0.21461,0.10045,0.40401,0.54516,0.27047,0.020631,-0.18175,-0.21561,0.29843,0.33852,0.54527,0.59964,-0.21168,-0.51564,-0.87145,-0.94787,-0.20946,-0.48546,-0.8417,-0.87221,0.3297,-0.28092,-0.21971,0.67437,0.56229
0.17317,0.18439,0.19418,0.18217,0.32491,0.38296,0.40218,0.40182,-0.0059707,-0.20908,-0.199,-0.17317,0.2458,0.26308,0.28735,0.30459,0.094176,0.08038,0.059884,0.049187,0.19197,0.39841,0.37407,-0.14784,-0.1531,2.0087,2.0316,2.0403,2.0381,1.984,1.9853,1.9128,1.8976,2.0208,2.005,1.9891,1.9936,1.9632,2.0005,2.0462,1.9782,1.9794,2.0022,2.0342,1.898,2.0405,1.878,1.8796,2.0099,2.0054,-0.21426,0.10062,0.40393,0.54502,0.27052,0.020258,-0.18201,-0.21791,0.30013,0.36267,0.57226,0.6092,-0.21138,-0.51583,-0.87607,-0.94778,-0.20909,-0.4861,-0.84424,-0.87473,0.32969,-0.28063,-0.20955,0.67741,0.57157
0.17284,0.18396,0.19358,0.18096,0.32486,0.38224,0.39864,0.39852,-0.0038828,-0.20027,-0.13755,-0.10218,0.2456,0.26303,0.28677,0.30386,0.093701,0.079792,0.060524,0.05114,0.19143,0.39398,0.37029,-0.05728,-0.092734,2.0079,2.0308,2.0395,2.037,1.9838,1.9855,1.9143,1.9028,2.0166,1.9978,1.9914,1.9958,1.9631,2.0003,2.0453,1.9766,1.9776,2.0008,2.0334,1.8971,2.0397,1.8823,1.8863,2.0225,1.9999,-0.21354,0.10101,0.404,0.54496,0.27058,0.019016,-0.18391,-0.21962,0.30335,0.38404,0.58449,0.61241,-0.21102,-0.51547,-0.86945,-0.94583,-0.20793,-0.48482,-0.8486,-0.87902,0.32984,-0.28396,-0.22413,0.6739,0.56738
0.17301,0.18396,0.19344,0.18082,0.32496,0.38211,0.39769,0.39918,-0.0013267,-0.19612,-0.12001,-0.085617,0.2457,0.26314,0.28624,0.30375,0.093994,0.079398,0.060092,0.05162,0.19133,0.39779,0.3698,-0.042941,-0.074398,2.0076,2.0305,2.0393,2.0368,1.9837,1.9857,1.9151,1.904,2.0138,1.9959,1.9909,1.9954,1.9632,2.0002,2.0458,1.9801,1.9765,2.0015,2.0331,1.8967,2.0395,1.8843,1.8907,2.0148,1.9987,-0.21335,0.10111,0.40402,0.54501,0.2706,0.018757,-0.18442,-0.21978,0.30482,0.3892,0.58501,0.61231,-0.21094,-0.51552,-0.86672,-0.94722,-0.20754,-0.48669,-0.84601,-0.87646,0.32987,-0.28274,-0.22692,0.66432,0.5722
0.17368,0.18422,0.19322,0.1809,0.32605,0.382,0.39813,0.40243,0.0016512,-0.19046,-0.10935,-0.095004,0.24621,0.26364,0.28725,0.30464,0.094871,0.07856,0.060454,0.053295,0.19123,0.39917,0.37646,-0.055909,-0.080617,2.0068,2.0294,2.0378,2.0362,1.984,1.9863,1.9152,1.9041,2.01,1.9933,1.9882,1.9919,1.9635,1.9995,2.0455,1.98,1.9746,2.0011,2.0331,1.8967,2.0381,1.886,1.8778,2.0125,1.9906,-0.21274,0.1015,0.40415,0.54532,0.27064,0.018374,-0.18461,-0.22025,0.30634,0.39649,0.59029,0.6187,-0.21049,-0.51565,-0.87083,-0.94867,-0.20682,-0.48704,-0.84447,-0.87497,0.33007,-0.28487,-0.22592,0.67598,0.58248
0.17418,0.18486,0.19413,0.18138,0.32694,0.38175,0.39825,0.40104,0.0011228,-0.19681,-0.17993,-0.17791,0.24664,0.26332,0.28718,0.30573,0.095348,0.079369,0.061373,0.054102,0.19206,0.39639,0.37216,-0.1609,-0.14097,2.0064,2.0289,2.0371,2.0358,1.9841,1.9862,1.9151,1.9037,2.0104,2.0038,1.9787,1.9799,1.9634,1.9997,2.0456,1.9815,1.9742,1.9996,2.0331,1.8966,2.0374,1.8847,1.8883,1.9828,1.9688,-0.21245,0.10166,0.40411,0.54545,0.27085,0.017048,-0.1859,-0.22091,0.30597,0.38202,0.59076,0.61964,-0.21014,-0.51541,-0.87125,-0.94898,-0.20669,-0.4843,-0.84629,-0.87678,0.33008,-0.28549,-0.22258,0.6841,0.64204
0.17552,0.18622,0.19543,0.18257,0.32774,0.38169,0.39695,0.39906,1.7561e-05,-0.20507,-0.27022,-0.28471,0.24797,0.26332,0.28612,0.30461,0.096619,0.079486,0.061449,0.053584,0.19338,0.39626,0.37076,-0.29819,-0.25245,2.0057,2.028,2.0363,2.0352,1.9841,1.9861,1.9161,1.9027,2.0121,2.02,1.9726,1.9665,1.9624,1.9995,2.0457,1.9817,1.974,1.9995,2.0325,1.8961,2.0366,1.884,1.884,1.9591,1.9259,-0.21272,0.10147,0.404,0.54546,0.27081,0.016564,-0.18679,-0.2231,0.30409,0.35381,0.55001,0.59243,-0.21029,-0.51509,-0.8655,-0.94832,-0.2071,-0.48463,-0.84794,-0.8784,0.32994,-0.28521,-0.2275,0.65393,0.60061
0.17661,0.18743,0.19676,0.1846,0.3288,0.38166,0.39689,0.40097,-0.00015305,-0.22005,-0.3671,-0.38817,0.24902,0.26336,0.28613,0.30403,0.097657,0.080274,0.060744,0.052313,0.19468,0.3976,0.37213,-0.43153,-0.38075,2.005,2.0274,2.0357,2.035,1.9845,1.986,1.9162,1.9015,2.0139,2.0221,1.9731,1.9647,1.9616,1.9995,2.0464,1.9784,1.9734,1.9994,2.0331,1.8968,2.036,1.8829,1.8847,1.9545,1.9136,-0.21329,0.10106,0.40373,0.54564,0.27078,0.015902,-0.18752,-0.22309,0.30077,0.33572,0.4807,0.51517,-0.21077,-0.5156,-0.86543,-0.94729,-0.20776,-0.48569,-0.84392,-0.87443,0.32963,-0.28486,-0.22504,0.56968,0.54313
0.17699,0.18786,0.19731,0.18572,0.32903,0.38163,0.39793,0.40276,-2.6431e-05,-0.22218,-0.4042,-0.44669,0.24945,0.26327,0.28609,0.30433,0.097982,0.080743,0.060495,0.051849,0.19519,0.39911,0.37446,-0.50129,-0.42309,2.0046,2.0272,2.0358,2.0351,1.9846,1.9859,1.9154,1.9007,2.0145,2.0238,1.9779,1.9693,1.9611,1.9995,2.0464,1.9793,1.9732,1.9995,2.0331,1.8967,2.036,1.8825,1.8789,1.9638,1.9179,-0.21367,0.10084,0.40363,0.54578,0.27078,0.015884,-0.18721,-0.22223,0.29906,0.32714,0.42628,0.45595,-0.21104,-0.51576,-0.86401,-0.94718,-0.20825,-0.48663,-0.84391,-0.87441,0.3295,-0.28397,-0.22659,0.49323,0.46838
0.1774,0.18833,0.19789,0.18684,0.3291,0.38158,0.39884,0.40455,0.00060536,-0.22723,-0.43142,-0.49834,0.24983,0.26316,0.28914,0.30596,0.098365,0.081054,0.060094,0.051773,0.19573,0.40365,0.3745,-0.55554,-0.5036,2.0039,2.0269,2.0358,2.0349,1.9847,1.9857,1.9142,1.8967,2.0134,2.0201,1.9822,1.9794,1.9605,1.9993,2.0455,1.9753,1.9725,1.9996,2.0327,1.8963,2.0359,1.8787,1.8836,1.9724,1.9454,-0.21405,0.10064,0.40352,0.54586,0.27056,0.015517,-0.18721,-0.21888,0.29756,0.30471,0.3483,0.36038,-0.21132,-0.51625,-0.88349,-0.9543,-0.20874,-0.48805,-0.84177,-0.87228,0.32937,-0.28073,-0.2246,0.37493,0.38344
0.17745,0.18821,0.19751,0.18776,0.32849,0.38146,0.40035,0.40699,0.00027882,-0.23254,-0.44273,-0.49918,0.24992,0.26359,0.28694,0.30384,0.09834,0.081047,0.059712,0.052304,0.19545,0.40349,0.37829,-0.56817,-0.52809,2.0037,2.0269,2.0361,2.0354,1.9859,1.986,1.9135,1.8999,2.0112,2.0146,1.9941,1.9961,1.9606,2.0001,2.0465,1.9782,1.972,1.9996,2.033,1.8965,2.0361,1.879,1.88,1.9912,1.9731,-0.21445,0.10048,0.40346,0.54603,0.27071,0.015648,-0.18662,-0.21684,0.29471,0.28483,0.27199,0.26709,-0.21167,-0.51743,-0.86768,-0.94689,-0.20928,-0.48937,-0.84116,-0.87166,0.32928,-0.27753,-0.21321,0.26902,0.28995
0.17748,0.18776,0.19633,0.18789,0.32722,0.38099,0.40215,0.40728,-0.00028496,-0.23923,-0.44762,-0.51474,0.25001,0.26356,0.28654,0.30334,0.098304,0.081095,0.059736,0.053476,0.19449,0.40543,0.37921,-0.56857,-0.48943,2.0035,2.0269,2.0363,2.0356,1.987,1.9875,1.9146,1.9052,2.0084,2.0116,1.9999,2.0039,1.9607,2.0004,2.0458,1.9772,1.9715,1.9995,2.0331,1.8965,2.0363,1.8857,1.8878,2.0029,1.9657,-0.21507,0.1001,0.40322,0.54605,0.27061,0.015239,-0.18662,-0.21711,0.29309,0.27689,0.24486,0.23763,-0.21222,-0.518,-0.86482,-0.94629,-0.21005,-0.48991,-0.8412,-0.8717,0.32899,-0.27751,-0.22428,0.23431,0.24338
0.17745,0.18741,0.19534,0.18774,0.32636,0.38034,0.4034,0.40753,-0.00038271,-0.24047,-0.44824,-0.51518,0.25001,0.26342,0.28758,0.3038,0.098229,0.081075,0.059415,0.053594,0.19369,0.40626,0.38031,-0.56892,-0.5237,2.0034,2.0269,2.0365,2.0357,1.9876,1.9895,1.9167,1.9114,2.0074,2.0104,2.0009,2.004,1.9608,2.0009,2.0462,1.976,1.9713,1.9991,2.0335,1.8969,2.0364,1.8962,1.8831,2.006,1.9878,-0.21529,0.099911,0.40313,0.54611,0.2707,0.014927,-0.18674,-0.21754,0.29221,0.27311,0.23728,0.23231,-0.21242,-0.51806,-0.86899,-0.94637,-0.21037,-0.48991,-0.83983,-0.87034,0.32886,-0.28039,-0.22895,0.23125,0.25358
0.17608,0.18513,0.19225,0.18538,0.323,0.37953,0.40405,0.40545,-0.0010971,-0.24879,-0.45701,-0.49205,0.24907,0.2621,0.28718,0.30436,0.096451,0.0809,0.059355,0.054388,0.19075,0.40488,0.37744,-0.56158,-0.48827,2.003,2.027,2.0372,2.0364,1.9892,1.9928,1.9195,1.9087,2.0058,2.0083,1.9935,1.9832,1.9608,2.0013,2.0473,1.9785,1.9706,1.9973,2.033,1.8964,2.037,1.8887,1.8886,1.9745,1.9518,-0.21633,0.09913,0.40278,0.54591,0.27134,0.014532,-0.18679,-0.21458,0.29021,0.2506,0.21784,0.21335,-0.21352,-0.51807,-0.86989,-0.94685,-0.21122,-0.48829,-0.839,-0.8695,0.32841,-0.27754,-0.21868,0.21154,0.2307
0.17563,0.18451,0.19151,0.18464,0.32272,0.37906,0.40167,0.40084,0.0074108,-0.19542,-0.38673,-0.42219,0.24878,0.26169,0.28727,0.30305,0.095849,0.081061,0.059354,0.054987,0.19005,0.39932,0.37298,-0.49236,-0.4385,2.0034,2.0274,2.0378,2.037,1.9897,1.9932,1.9209,1.9093,2.0035,2.0081,1.9721,1.9614,1.9618,2.0015,2.0476,1.9747,1.9706,1.9978,2.033,1.8964,2.0375,1.8899,1.893,1.9482,1.9126,-0.21766,0.098667,0.40289,0.54577,0.27118,0.014813,-0.18707,-0.21475,0.2863,0.16207,0.075149,0.066676,-0.2152,-0.5183,-0.87287,-0.94548,-0.21225,-0.48964,-0.83994,-0.87043,0.32839,-0.27811,-0.21196,0.04272,0.075471
0.1749,0.18389,0.19106,0.18411,0.32194,0.37846,0.40046,0.40211,0.012365,-0.16027,-0.30766,-0.35633,0.24836,0.26124,0.28823,0.30688,0.09489,0.080712,0.060083,0.056338,0.18956,0.40135,0.37786,-0.38757,-0.35371,2.0039,2.0278,2.0381,2.0374,1.9899,1.9932,1.9213,1.909,2.0009,2.0043,1.959,1.947,1.9627,2.0019,2.0481,1.972,1.9707,1.9982,2.0332,1.8965,2.0378,1.8913,1.8799,1.9416,1.9015,-0.21964,0.097877,0.40286,0.54573,0.27087,0.015175,-0.1869,-0.21485,0.28138,0.089247,-0.0593,-0.089138,-0.21746,-0.51861,-0.8868,-0.95424,-0.21387,-0.48941,-0.84112,-0.87161,0.32821,-0.27641,-0.22504,-0.11801,-0.067276
0.17431,0.1829,0.18962,0.18323,0.32035,0.37822,0.40048,0.4047,0.015354,-0.12397,-0.2398,-0.25244,0.24805,0.26157,0.28614,0.30432,0.094046,0.080698,0.059966,0.057371,0.18825,0.40241,0.37866,-0.29295,-0.27325,2.004,2.028,2.0383,2.0376,1.99,1.9932,1.921,1.9088,1.9968,2.0037,1.9607,1.95,1.963,2.0033,2.0487,1.9783,1.9707,1.9979,2.0331,1.8965,2.038,1.8905,1.8815,1.9371,1.9057,-0.22175,0.096742,0.40253,0.54557,0.2706,0.015273,-0.18668,-0.21306,0.27692,0.053663,-0.12124,-0.13757,-0.21955,-0.521,-0.87089,-0.94629,-0.21591,-0.48791,-0.83985,-0.87038,0.32769,-0.27414,-0.22953,-0.19376,-0.13293
0.17388,0.18095,0.18565,0.17933,0.31557,0.37762,0.40148,0.40886,0.015922,-0.075406,-0.14454,-0.1445,0.24786,0.2616,0.2866,0.30396,0.093387,0.080116,0.059977,0.0578,0.1848,0.40817,0.38051,-0.16311,-0.1711,2.0044,2.0289,2.0397,2.0381,1.9892,1.9937,1.9208,1.9103,1.9942,2.0075,1.9644,1.9562,1.9635,2.0039,2.0492,1.9798,1.9711,1.9976,2.0332,1.8965,2.0393,1.8926,1.891,1.9478,1.9174,-0.22337,0.095227,0.40155,0.54564,0.27119,0.015856,-0.18568,-0.21102,0.27396,0.024159,-0.17402,-0.19564,-0.22092,-0.52187,-0.87012,-0.94703,-0.21767,-0.48575,-0.84112,-0.8716,0.32654,-0.2709,-0.20828,-0.26477,-0.20988
0.17144,0.17795,0.18248,0.17336,0.31256,0.37737,0.40353,0.41088,0.015166,-0.053729,-0.063858,-0.064762,0.24583,0.26143,0.28755,0.30395,0.090574,0.080523,0.059653,0.057869,0.18163,0.41185,0.38729,-0.074138,-0.093157,2.005,2.0294,2.04,2.0386,1.9892,1.994,1.9212,1.9118,1.9926,2.0096,1.9681,1.9556,1.9634,2.0041,2.0487,1.9764,1.9723,1.9976,2.0335,1.8969,2.0396,1.894,1.8797,1.9451,1.9333,-0.22488,0.094353,0.40153,0.54538,0.272,0.016052,-0.18523,-0.20773,0.27203,0.013098,-0.19686,-0.2331,-0.22204,-0.52197,-0.87337,-0.94689,-0.21953,-0.48644,-0.84197,-0.87246,0.3263,-0.26734,-0.22415,-0.28719,-0.22931
0.16937,0.17496,0.17883,0.16842,0.30972,0.37741,0.40525,0.41293,0.013886,-0.045822,-0.050938,-0.029744,0.24399,0.26104,0.28753,0.30418,0.088347,0.081787,0.059483,0.05752,0.17812,0.41369,0.38367,-0.029425,-0.060367,2.0053,2.0296,2.04,2.0385,1.9888,1.9943,1.9217,1.9112,1.9924,2.0093,1.9605,1.9493,1.9634,2.0041,2.048,1.9771,1.973,1.999,2.033,1.8964,2.0397,1.897,1.8912,1.9438,1.9477,-0.22535,0.094107,0.40167,0.54529,0.27341,0.016892,-0.18422,-0.20634,0.27151,0.014593,-0.19441,-0.23152,-0.22228,-0.52136,-0.87131,-0.94723,-0.22021,-0.49086,-0.84444,-0.8749,0.32635,-0.26597,-0.211,-0.29083,-0.23871
0.16872,0.17363,0.17677,0.16522,0.30838,0.37771,0.40827,0.4142,0.012847,-0.043232,-0.047126,-0.030003,0.24333,0.26084,0.28876,0.30561,0.087657,0.082788,0.059611,0.057598,0.17624,0.41588,0.39081,-0.028321,-0.061236,2.0058,2.03,2.0402,2.0383,1.989,1.995,1.9215,1.912,1.9925,2.0098,1.9599,1.955,1.9636,2.0045,2.0485,1.9778,1.9739,1.9986,2.0331,1.8964,2.04,1.892,1.8851,1.9493,1.9511,-0.22517,0.094238,0.40175,0.54528,0.27427,0.017517,-0.18286,-0.20201,0.27131,0.015296,-0.19355,-0.23016,-0.22186,-0.52092,-0.88123,-0.95187,-0.22027,-0.48973,-0.84483,-0.87529,0.32644,-0.26271,-0.20666,-0.27568,-0.23491
0.16834,0.17277,0.1753,0.16211,0.3072,0.37796,0.4087,0.41323,0.011875,-0.041489,-0.04657,-0.034714,0.24302,0.26075,0.28753,0.30427,0.087287,0.083247,0.059554,0.057492,0.17492,0.41313,0.38544,-0.043554,-0.071203,2.0063,2.0302,2.04,2.0381,1.9892,1.9956,1.9216,1.9137,1.9926,2.0105,1.9607,1.9599,1.9639,2.0043,2.0468,1.9785,1.9748,1.9993,2.033,1.8964,2.0399,1.8966,1.8893,1.9547,1.9537,-0.22535,0.094106,0.4017,0.54516,0.2752,0.01866,-0.18154,-0.20292,0.27068,0.013723,-0.19509,-0.23519,-0.22178,-0.52053,-0.86741,-0.94679,-0.22086,-0.49138,-0.84435,-0.87485,0.32637,-0.26364,-0.2116,-0.29378,-0.24259
0.16851,0.17259,0.17482,0.16147,0.30694,0.37798,0.40882,0.41306,0.011825,-0.041191,-0.055731,-0.060689,0.24312,0.26101,0.28724,0.30403,0.087585,0.083228,0.059329,0.057212,0.17454,0.41171,0.38741,-0.069715,-0.096903,2.0068,2.0303,2.0399,2.038,1.9893,1.9958,1.9218,1.916,1.9927,2.0111,1.9649,1.9567,1.9641,2.0042,2.0471,1.9787,1.9755,1.9995,2.0332,1.8965,2.0399,1.8953,1.8874,1.9473,1.9499,-0.22574,0.093983,0.40167,0.54527,0.27536,0.018614,-0.18159,-0.20339,0.26972,0.012075,-0.1969,-0.22313,-0.22188,-0.52048,-0.86657,-0.94687,-0.22156,-0.49171,-0.84348,-0.87401,0.32631,-0.2643,-0.2109,-0.29243,-0.21095
0.1701,0.17343,0.17532,0.16113,0.30721,0.378,0.40934,0.41182,0.012526,-0.071624,-0.17779,-0.20975,0.24453,0.26137,0.28683,0.30384,0.089322,0.083333,0.060464,0.057557,0.17509,0.41251,0.38559,-0.22348,-0.2314,2.0076,2.0305,2.0397,2.0375,1.9891,1.9958,1.9228,1.915,1.9944,2.012,1.9574,1.9368,1.9644,2.0046,2.0459,1.9775,1.9768,2.0001,2.0338,1.8972,2.0398,1.8966,1.8853,1.93,1.9279,-0.22654,0.093528,0.40145,0.5452,0.27525,0.018543,-0.18188,-0.20424,0.26762,0.020974,-0.1576,-0.20133,-0.2223,-0.5212,-0.86341,-0.94718,-0.22267,-0.49137,-0.84327,-0.87384,0.32605,-0.26857,-0.22405,-0.24302,-0.20468
0.17157,0.17486,0.17685,0.16188,0.30847,0.37831,0.40933,0.41094,0.013286,-0.1147,-0.2559,-0.27325,0.24596,0.26168,0.28682,0.30481,0.090788,0.083429,0.060942,0.057286,0.17657,0.41179,0.37974,-0.31716,-0.3302,2.0079,2.0308,2.0399,2.0371,1.9893,1.9958,1.9233,1.9148,1.9967,2.0118,1.9569,1.9449,1.9647,2.005,2.046,1.9796,1.9771,2.0003,2.0338,1.8972,2.04,1.8978,1.927,1.9319,1.941,-0.22695,0.093212,0.40131,0.5453,0.27493,0.018578,-0.18208,-0.20616,0.26772,0.04352,-0.10856,-0.12261,-0.22265,-0.52202,-0.8632,-0.94856,-0.22306,-0.48894,-0.84344,-0.87402,0.32586,-0.27086,-0.1956,-0.18042,-0.15818
0.17264,0.17703,0.18051,0.164,0.31219,0.37883,0.40869,0.40835,0.012938,-0.18009,-0.36396,-0.41489,0.24684,0.26182,0.28741,0.30466,0.09209,0.083463,0.062373,0.056417,0.17983,0.40809,0.3808,-0.45254,-0.43262,2.0085,2.0313,2.04,2.0363,1.9894,1.9955,1.9229,1.912,2.0038,2.0173,1.967,1.9474,1.9648,2.0053,2.0469,1.9767,1.9782,2.0024,2.0336,1.8971,2.0402,1.8922,1.8914,1.943,1.9504,-0.22682,0.093175,0.40114,0.54538,0.27384,0.018621,-0.1822,-0.20934,0.26871,0.11087,0.013503,-0.011554,-0.2226,-0.52218,-0.86547,-0.94783,-0.22276,-0.49166,-0.84741,-0.87793,0.32573,-0.27259,-0.20367,-0.0357,0.0013727
0.17387,0.17912,0.18368,0.1684,0.31517,0.37918,0.40691,0.40417,0.0079598,-0.21599,-0.41951,-0.48276,0.24779,0.26204,0.28686,0.30414,0.093596,0.083695,0.062407,0.054082,0.18271,0.40352,0.37889,-0.53118,-0.5173,2.0092,2.0317,2.0402,2.036,1.9901,1.9952,1.9227,1.9127,2.0123,2.0244,1.9793,1.9657,1.965,2.0054,2.047,1.9774,1.9795,2.0031,2.0336,1.8972,2.0405,1.8948,1.8849,1.9599,1.9668,-0.22571,0.093718,0.40112,0.54507,0.27332,0.018145,-0.18301,-0.2122,0.27175,0.1809,0.13542,0.13683,-0.22155,-0.52214,-0.86389,-0.94744,-0.22153,-0.4935,-0.8481,-0.87862,0.32586,-0.27744,-0.22532,0.12946,0.15434
0.17467,0.18097,0.1866,0.17248,0.31764,0.37897,0.40146,0.39857,-0.0019026,-0.24763,-0.457,-0.48791,0.24826,0.26203,0.28667,0.30387,0.094703,0.082645,0.061277,0.051731,0.18536,0.39626,0.36941,-0.55977,-0.50078,2.0093,2.032,2.0407,2.0367,1.9902,1.9947,1.9238,1.9124,2.0186,2.0267,1.9919,1.9888,1.9645,2.0049,2.0466,1.9783,1.98,2.0018,2.0338,1.8975,2.0409,1.893,1.8908,1.9805,1.9534,-0.22319,0.095053,0.40163,0.54551,0.27274,0.016735,-0.18564,-0.21529,0.28024,0.2474,0.24985,0.26979,-0.21892,-0.52112,-0.86423,-0.94699,-0.21913,-0.48941,-0.84432,-0.87487,0.32658,-0.27867,-0.22835,0.27551,0.2825
0.17445,0.18118,0.18703,0.1739,0.31842,0.37895,0.40047,0.39928,-0.0049394,-0.24519,-0.45423,-0.49959,0.24791,0.26209,0.28854,0.30665,0.094629,0.082305,0.060991,0.051166,0.18572,0.39784,0.37262,-0.56713,-0.50268,2.009,2.0319,2.0408,2.0371,1.9903,1.9947,1.924,1.9111,2.0207,2.0295,1.9961,1.9938,1.9642,2.0042,2.0468,1.9739,1.9797,2.0021,2.0342,1.8979,2.0409,1.8931,1.8849,1.9899,1.9899,-0.22174,0.095553,0.40172,0.54536,0.27261,0.016736,-0.1858,-0.21585,0.28487,0.26672,0.27997,0.30371,-0.21767,-0.52044,-0.88486,-0.9541,-0.2175,-0.48974,-0.84304,-0.87359,0.32675,-0.27987,-0.22598,0.31012,0.33138
0.17365,0.18162,0.18813,0.17625,0.31929,0.3789,0.39942,0.40144,-0.0077292,-0.24394,-0.45307,-0.49975,0.24691,0.26165,0.28578,0.3045,0.094029,0.08149,0.060259,0.050225,0.18659,0.39874,0.37044,-0.56926,-0.50669,2.0083,2.0318,2.041,2.0381,1.9901,1.9939,1.9228,1.9042,2.0225,2.03,2.0009,1.9953,1.9634,2.0032,2.0481,1.9781,1.9789,2.0005,2.0344,1.8981,2.041,1.887,1.8939,1.9944,1.9593,-0.21857,0.096776,0.40195,0.5453,0.27241,0.017137,-0.18538,-0.21519,0.29007,0.28281,0.29957,0.31947,-0.21512,-0.51856,-0.86948,-0.9465,-0.2138,-0.48635,-0.84106,-0.87159,0.32718,-0.27841,-0.20131,0.33046,0.33226
0.17249,0.18176,0.18946,0.17913,0.32023,0.37973,0.40098,0.4052,-0.0085338,-0.24462,-0.45293,-0.49447,0.24564,0.26145,0.28651,0.30407,0.092991,0.080125,0.060073,0.050057,0.18764,0.40204,0.37754,-0.56383,-0.49414,2.008,2.032,2.042,2.0401,1.9901,1.9929,1.9183,1.9031,2.023,2.0293,1.9999,1.9952,1.963,2.0029,2.0475,1.9783,1.9785,2.0025,2.0336,1.8973,2.0419,1.883,1.8762,1.9927,1.96,-0.21644,0.098323,0.40269,0.54537,0.27231,0.017868,-0.18352,-0.21449,0.2928,0.28791,0.31202,0.34233,-0.21336,-0.51801,-0.87105,-0.9469,-0.21135,-0.49061,-0.84377,-0.8742,0.32812,-0.27713,-0.23039,0.36266,0.36165
0.17217,0.18171,0.18969,0.17976,0.32054,0.38051,0.4023,0.4075,-0.0084231,-0.24337,-0.42783,-0.46049,0.24532,0.26173,0.28681,0.3038,0.092658,0.080115,0.059421,0.049381,0.18781,0.4052,0.37837,-0.51152,-0.42322,2.0077,2.0321,2.0427,2.0408,1.9898,1.9927,1.9186,1.9068,2.023,2.0285,1.9899,1.9856,1.9629,2.003,2.0485,1.9767,1.9782,2.0025,2.0344,1.8981,2.0423,1.8874,1.8956,1.9871,1.9833,-0.21603,0.098776,0.40307,0.54549,0.27211,0.018469,-0.18297,-0.21481,0.29319,0.29884,0.39559,0.44042,-0.2131,-0.51878,-0.87563,-0.94665,-0.2108,-0.49123,-0.84055,-0.87101,0.32852,-0.27879,-0.2126,0.48544,0.45262
0.17207,0.18171,0.18981,0.17983,0.32067,0.38078,0.40352,0.40794,-0.0083146,-0.22717,-0.38294,-0.40804,0.2452,0.26219,0.28623,0.30377,0.09258,0.080143,0.059356,0.049298,0.18791,0.40671,0.38072,-0.45134,-0.39833,2.0077,2.0321,2.0428,2.041,1.9898,1.9926,1.9187,1.906,2.0231,2.0274,1.985,1.9793,1.9628,2.0025,2.0471,1.9753,1.9781,2.0026,2.0345,1.8982,2.0424,1.8887,1.8832,1.986,1.9751,-0.2159,0.098942,0.4032,0.54551,0.27212,0.018958,-0.18245,-0.21437,0.29331,0.30847,0.44577,0.49839,-0.213,-0.51866,-0.87105,-0.94631,-0.21066,-0.49138,-0.84023,-0.87068,0.32866,-0.27816,-0.22274,0.55872,0.52222
