Frame #,# Obj,X,Y,Z,Doppler,Intensity,Abs Time
18398,64,0.25586,1.6191,-0.054688,-1.068,24,1.6173e+09
18398,64,0.26074,1.6455,-0.10449,-1.068,23,1.6173e+09
18398,64,0.26563,1.6699,-0.16504,-1.068,15,1.6173e+09
18398,64,0,1.2959,0.37012,-0.71201,13,1.6173e+09
18398,64,0.042969,1.3262,0.36523,-0.71201,34,1.6173e+09
18398,64,0.087891,1.3574,0.35449,-0.71201,56,1.6173e+09
18398,64,0.089844,1.3926,0.33594,-0.71201,67,1.6173e+09
18398,64,0.091797,1.4316,0.2959,-0.71201,64,1.6173e+09
18398,64,0.09375,1.4717,0.23926,-0.71201,52,1.6173e+09
18398,64,0.094727,1.5117,0.1543,-0.71201,42,1.6173e+09
18398,64,0.19434,1.5391,0.068359,-0.71201,68,1.6173e+09
18398,64,0.24707,1.5605,0.063477,-0.71201,170,1.6173e+09
18398,64,0.25195,1.5898,0.060547,-0.71201,324,1.6173e+09
18398,64,0.25586,1.6191,0.05957,-0.71201,450,1.6173e+09
18398,64,0.26074,1.6475,0.0625,-0.71201,445,1.6173e+09
18398,64,0.31836,1.667,0.082031,-0.71201,325,1.6173e+09
18398,64,0.041992,1.2705,0.44531,-0.356,23,1.6173e+09
18398,64,0.042969,1.3125,0.41309,-0.356,58,1.6173e+09
18398,64,0.043945,1.3477,0.39941,-0.356,99,1.6173e+09
18398,64,0.089844,1.3779,0.39063,-0.356,119,1.6173e+09
18398,64,0.091797,1.4199,0.3457,-0.356,115,1.6173e+09
18398,64,0.046875,1.4688,0.26953,-0.356,94,1.6173e+09
18398,64,0.094727,1.5068,0.20215,-0.356,82,1.6173e+09
18398,64,0.19434,1.5361,0.11035,-0.356,153,1.6173e+09
18398,64,0.19727,1.5664,0.099609,-0.356,394,1.6173e+09
18398,64,0.25195,1.5879,0.099609,-0.356,765,1.6173e+09
18398,64,0.25586,1.6172,0.097656,-0.356,1054,1.6173e+09
18399,64,0.041016,1.251,0.41211,0,6,1.6173e+09
18399,64,0.083984,1.2832,0.40332,0,17,1.6173e+09
18399,64,0.085938,1.3154,0.39844,0,28,1.6173e+09
18399,64,0.087891,1.334,0.43359,0,31,1.6173e+09
18399,64,0.17969,1.3584,0.42773,0,21,1.6173e+09
18399,64,0.23828,1.4922,0.19434,0,19,1.6173e+09
18399,64,0.24219,1.5205,0.19434,0,65,1.6173e+09
18399,64,0.24707,1.5518,0.17871,0,134,1.6173e+09
18399,64,0.25195,1.584,0.14551,0,182,1.6173e+09
18399,64,0.25586,1.6162,0.10742,0,172,1.6173e+09
18399,64,0.31348,1.6396,0.040039,0,120,1.6173e+09
18399,64,1.5566,0,-2.0439,0,27,1.6173e+09
18399,64,1.6514,0,-1.9932,0,28,1.6173e+09
18399,64,0.23828,1.4971,0.14453,0.356,10,1.6173e+09
18399,64,0.29102,1.5195,0.12012,0.356,41,1.6173e+09
18399,64,0.24707,1.5576,0.12402,0.356,95,1.6173e+09
18399,64,0.30176,1.5791,0.099609,0.356,149,1.6173e+09
18399,64,0.30762,1.6094,0.081055,0.356,160,1.6173e+09
18399,64,0.31348,1.6387,0.0625,0.356,124,1.6173e+09
18399,64,0.31836,1.667,0.064453,0.356,69,1.6173e+09
18399,64,0.61328,1.8311,0.34863,0.356,24,1.6173e+09
18399,64,0.56055,1.876,0.36621,0.356,33,1.6173e+09
18399,64,0.56836,1.9023,0.37891,0.356,31,1.6173e+09
18399,64,0.29102,1.5195,0.12207,0.71201,10,1.6173e+09
18399,64,0.24707,1.5566,0.13477,0.71201,23,1.6173e+09
18399,64,0.25195,1.584,0.15332,0.71201,36,1.6173e+09
18399,64,0.25586,1.6152,0.13086,0.71201,39,1.6173e+09
18399,64,0.31348,1.6357,0.12109,0.71201,31,1.6173e+09
18399,64,0.31836,1.665,0.10156,0.71201,17,1.6173e+09
18399,64,0.24707,1.5098,0.40234,1.068,8,1.6173e+09
18399,64,0.30176,1.5605,0.26074,1.068,12,1.6173e+09
18399,64,0.25586,1.5996,0.25684,1.068,12,1.6173e+09
18399,64,0.26074,1.6426,0.14551,1.068,9,1.6173e+09
18399,64,0.25195,1.5889,-0.075195,-1.424,6,1.6173e+09
18399,64,0.30762,1.6064,-0.12109,-1.424,7,1.6173e+09
18399,64,0.36523,1.623,-0.13574,-1.424,6,1.6173e+09
18399,64,0.24219,1.5303,-0.088867,-1.068,6,1.6173e+09
18399,64,0.29688,1.5518,-0.06543,-1.068,14,1.6173e+09
18399,64,0.35254,1.5674,-0.11523,-1.068,21,1.6173e+09
18399,64,0.30762,1.6064,-0.12305,-1.068,22,1.6173e+09
18399,64,0.31348,1.6357,-0.11621,-1.068,17,1.6173e+09
18399,64,0.26563,1.6748,-0.09375,-1.068,9,1.6173e+09
18399,64,0.083984,1.3135,0.28809,-0.71201,15,1.6173e+09
18399,64,0.12891,1.3359,0.30371,-0.71201,26,1.6173e+09
18399,64,0.13184,1.3652,0.30859,-0.71201,29,1.6173e+09
18399,64,0.13477,1.3809,0.36719,-0.71201,19,1.6173e+09
18399,64,0.24219,1.5303,0.091797,-0.71201,57,1.6173e+09
18399,64,0.29688,1.5527,0.054688,-0.71201,118,1.6173e+09
18399,64,0.30176,1.582,0.025391,-0.71201,163,1.6173e+09
18399,64,0.25586,1.6201,0.0039063,-0.71201,156,1.6173e+09
18399,64,0.31348,1.6387,-0.058594,-0.71201,111,1.6173e+09
18399,64,0.082031,1.2705,0.3418,-0.356,12,1.6173e+09
18399,64,0.12598,1.291,0.36523,-0.356,32,1.6173e+09
18399,64,0.12891,1.3242,0.35254,-0.356,54,1.6173e+09
18399,64,0.13184,1.3525,0.36035,-0.356,60,1.6173e+09
18399,64,0.17969,1.3662,0.40137,-0.356,40,1.6173e+09
18399,64,0.27441,1.3291,0.54883,-0.356,12,1.6173e+09
18399,64,0.23828,1.499,0.13086,-0.356,41,1.6173e+09
18399,64,0.24219,1.5283,0.12109,-0.356,151,1.6173e+09
18399,64,0.29688,1.5518,0.081055,-0.356,323,1.6173e+09
18399,64,0.30176,1.5811,0.051758,-0.356,458,1.6173e+09
18399,64,0.25586,1.6201,0.035156,-0.356,452,1.6173e+09
18399,64,0.31348,1.6396,-0.027344,-0.356,328,1.6173e+09
18399,64,0.62207,1.8711,0.28125,-0.356,123,1.6173e+09
18400,42,0.12402,1.2842,0.27051,0,5,1.6173e+09
18400,42,0.083984,1.3145,0.28223,0,9,1.6173e+09
18400,42,0.12891,1.3164,0.38086,0,13,1.6173e+09
18400,42,0.17578,1.3584,0.31738,0,14,1.6173e+09
18400,42,0.089844,1.3975,0.31445,0,11,1.6173e+09
18400,42,0.33984,1.459,0.40723,0,27,1.6173e+09
18400,42,0.3457,1.4951,0.38477,0,47,1.6173e+09
18400,42,0.35254,1.5264,0.37402,0,62,1.6173e+09
18400,42,0.41016,1.5293,0.42871,0,62,1.6173e+09
18400,42,0.36523,1.5771,0.40918,0,50,1.6173e+09
18400,42,0.37207,1.5879,0.47656,0,30,1.6173e+09
18400,42,0.29102,1.4727,0.39453,0.356,21,1.6173e+09
18400,42,0.3457,1.4922,0.39551,0.356,44,1.6173e+09
18400,42,0.35254,1.5293,0.36426,0.356,61,1.6173e+09
18400,42,0.3584,1.5557,0.37402,0.356,59,1.6173e+09
18400,42,0.36523,1.583,0.38281,0.356,40,1.6173e+09
18400,42,0.3457,1.4756,0.45215,0.71201,11,1.6173e+09
18400,42,0.35254,1.5098,0.43848,0.71201,15,1.6173e+09
18400,42,0.30762,1.5723,0.35156,0.71201,14,1.6173e+09
18400,42,0.31348,1.5752,0.45508,0.71201,10,1.6173e+09
18400,42,0.35254,1.5508,0.25977,-1.068,8,1.6173e+09
18400,42,0.25586,1.6133,0.14258,-1.068,7,1.6173e+09
18400,42,0.12598,1.3271,0.19141,-0.71201,7,1.6173e+09
18400,42,0.17188,1.3477,0.21973,-0.71201,11,1.6173e+09
18400,42,0.17578,1.375,0.2334,-0.71201,11,1.6173e+09
18400,42,0.13477,1.416,0.19336,-0.71201,9,1.6173e+09
18400,42,0.29102,1.5039,0.24902,-0.71201,23,1.6173e+09
18400,42,0.3457,1.5215,0.25879,-0.71201,43,1.6173e+09
18400,42,0.40234,1.5342,0.2832,-0.71201,57,1.6173e+09
18400,42,0.41016,1.5615,0.28711,-0.71201,58,1.6173e+09
18400,42,0.36523,1.6025,0.29492,-0.71201,44,1.6173e+09
18400,42,0.082031,1.2822,0.29395,-0.356,9,1.6173e+09
18400,42,0.16797,1.3066,0.2832,-0.356,19,1.6173e+09
18400,42,0.12891,1.3379,0.2959,-0.356,26,1.6173e+09
18400,42,0.17578,1.3594,0.31348,-0.356,28,1.6173e+09
18400,42,0.13477,1.3945,0.31055,-0.356,22,1.6173e+09
18400,42,0.045898,1.4395,0.26367,-0.356,17,1.6173e+09
18400,42,0.33984,1.4746,0.34668,-0.356,67,1.6173e+09
18400,42,0.39551,1.4893,0.35547,-0.356,124,1.6173e+09
18400,42,0.35254,1.542,0.30566,-0.356,167,1.6173e+09
18400,42,0.41016,1.5518,0.33691,-0.356,167,1.6173e+09
18400,42,0.36523,1.5938,0.33789,-0.356,127,1.6173e+09
18401,23,0.24707,1.5117,0.39453,0,6,1.6173e+09
18401,23,0.35254,1.5283,0.36621,0,6,1.6173e+09
18401,23,0,1.3613,0.20313,0.356,5,1.6173e+09
18401,23,0.043945,1.3896,0.20703,0.356,6,1.6173e+09
18401,23,0.28516,1.4492,0.37305,0.356,11,1.6173e+09
18401,23,0.33984,1.4463,0.45117,0.356,22,1.6173e+09
18401,23,0.3457,1.4658,0.48438,0.356,30,1.6173e+09
18401,23,0.40234,1.4766,0.50293,0.356,31,1.6173e+09
18401,23,0.41016,1.5029,0.5127,0.356,23,1.6173e+09
18401,23,0.3457,1.4404,0.55371,0.71201,8,1.6173e+09
18401,23,0.35254,1.4922,0.49316,0.71201,8,1.6173e+09
18401,23,0.39551,1.4844,0.37695,-0.71201,12,1.6173e+09
18401,23,0.40234,1.499,0.43066,-0.71201,12,1.6173e+09
18401,23,0.3584,1.5625,0.34766,-0.71201,9,1.6173e+09
18401,23,0.041992,1.333,0.18945,-0.356,4,1.6173e+09
18401,23,0.085938,1.3701,0.10156,-0.356,8,1.6173e+09
18401,23,0.087891,1.3984,0.1123,-0.356,10,1.6173e+09
18401,23,0.089844,1.4277,0.11719,-0.356,9,1.6173e+09
18401,23,0.28516,1.4717,0.26855,-0.356,15,1.6173e+09
18401,23,0.33984,1.4707,0.36328,-0.356,29,1.6173e+09
18401,23,0.39551,1.4814,0.38965,-0.356,42,1.6173e+09
18401,23,0.40234,1.5078,0.39746,-0.356,42,1.6173e+09
18401,23,0.41016,1.5361,0.40137,-0.356,31,1.6173e+09
18402,24,0.20117,1.2295,0.3291,0,5,1.6173e+09
18402,24,0.20605,1.2451,0.37988,0,11,1.6173e+09
18402,24,0.16797,1.292,0.34375,0,16,1.6173e+09
18402,24,0.21484,1.3145,0.3457,0,17,1.6173e+09
18402,24,0.17578,1.3555,0.32813,0,13,1.6173e+09
18402,24,0.17969,1.3916,0.30371,0,8,1.6173e+09
18402,24,0.16113,1.21,0.41211,0.356,13,1.6173e+09
18402,24,0.20605,1.2383,0.40137,0.356,30,1.6173e+09
18402,24,0.16797,1.2793,0.38574,0.356,45,1.6173e+09
18402,24,0.21484,1.3096,0.36523,0.356,49,1.6173e+09
18402,24,0.21973,1.3418,0.35742,0.356,39,1.6173e+09
18402,24,0.17969,1.3789,0.35547,0.356,24,1.6173e+09
18402,24,0.082031,1.2568,0.38867,0.71201,9,1.6173e+09
18402,24,0.12598,1.2715,0.42773,0.71201,14,1.6173e+09
18402,24,0.17188,1.3008,0.41504,0.71201,16,1.6173e+09
18402,24,0.17578,1.3428,0.37793,0.71201,12,1.6173e+09
18402,24,0.17969,1.3594,0.42383,0.71201,7,1.6173e+09
18402,24,0.17188,1.3584,0.14063,-0.71201,5,1.6173e+09
18402,24,0.12109,1.2275,0.37402,-0.356,5,1.6173e+09
18402,24,0.16504,1.2725,0.30273,-0.356,12,1.6173e+09
18402,24,0.16797,1.3096,0.2666,-0.356,19,1.6173e+09
18402,24,0.17188,1.335,0.28906,-0.356,20,1.6173e+09
18402,24,0.21973,1.3682,0.23828,-0.356,17,1.6173e+09
18402,24,0.22461,1.3818,0.31543,-0.356,11,1.6173e+09
18403,47,0.12402,1.2451,0.41309,0,14,1.6173e+09
18403,47,0.16797,1.2861,0.36328,0,32,1.6173e+09
18403,47,0.17188,1.3184,0.35742,0,47,1.6173e+09
18403,47,0.17578,1.3525,0.33887,0,50,1.6173e+09
18403,47,0.17969,1.3896,0.30859,0,38,1.6173e+09
18403,47,0.1377,1.4189,0.33398,0,18,1.6173e+09
18403,47,0.33301,1.4746,0.18066,0,30,1.6173e+09
18403,47,0.33984,1.5039,0.18066,0,52,1.6173e+09
18403,47,0.3457,1.5303,0.20313,0,62,1.6173e+09
18403,47,0.40234,1.5449,0.21582,0,57,1.6173e+09
18403,47,0.41016,1.5586,0.30469,0,45,1.6173e+09
18403,47,0.12109,1.1924,0.47363,0.356,9,1.6173e+09
18403,47,0.12402,1.2441,0.41699,0.356,31,1.6173e+09
18403,47,0.16797,1.2705,0.41699,0.356,70,1.6173e+09
18403,47,0.17188,1.3096,0.38867,0.356,105,1.6173e+09
18403,47,0.17578,1.3428,0.37598,0.356,113,1.6173e+09
18403,47,0.17969,1.377,0.36328,0.356,86,1.6173e+09
18403,47,0.1377,1.4209,0.32715,0.356,41,1.6173e+09
18403,47,0.33301,1.4678,0.23145,0.356,83,1.6173e+09
18403,47,0.33984,1.498,0.22363,0.356,146,1.6173e+09
18403,47,0.3457,1.5273,0.22266,0.356,174,1.6173e+09
18403,47,0.40234,1.541,0.24121,0.356,161,1.6173e+09
18403,47,0.41016,1.5547,0.32617,0.356,126,1.6173e+09
18403,47,0.12402,1.2197,0.48535,0.71201,12,1.6173e+09
18403,47,0.12598,1.2607,0.45898,0.71201,26,1.6173e+09
18403,47,0.12891,1.2949,0.44922,0.71201,39,1.6173e+09
18403,47,0.13184,1.3359,0.41797,0.71201,42,1.6173e+09
18403,47,0.13477,1.374,0.39063,0.71201,32,1.6173e+09
18403,47,0.1377,1.4111,0.36621,0.71201,16,1.6173e+09
18403,47,0.28516,1.4678,0.29004,0.71201,27,1.6173e+09
18403,47,0.33984,1.4922,0.25977,0.71201,48,1.6173e+09
18403,47,0.3457,1.5215,0.25879,0.71201,57,1.6173e+09
18403,47,0.40234,1.5313,0.2959,0.71201,53,1.6173e+09
18403,47,0.41016,1.5439,0.37207,0.71201,41,1.6173e+09
18403,47,0.29102,1.5205,0.11621,-0.71201,14,1.6173e+09
18403,47,0.29688,1.5508,0.098633,-0.71201,16,1.6173e+09
18403,47,0.40234,1.5566,0.09082,-0.71201,15,1.6173e+09
18403,47,0.16797,1.3008,0.30664,-0.356,14,1.6173e+09
18403,47,0.17188,1.3379,0.27344,-0.356,22,1.6173e+09
18403,47,0.17578,1.3682,0.26953,-0.356,25,1.6173e+09
18403,47,0.13477,1.4072,0.24609,-0.356,19,1.6173e+09
18403,47,0.091797,1.4502,0.18262,-0.356,9,1.6173e+09
18403,47,0.33301,1.4795,0.1377,-0.356,33,1.6173e+09
18403,47,0.33984,1.5088,0.13867,-0.356,57,1.6173e+09
18403,47,0.3457,1.5381,0.12988,-0.356,68,1.6173e+09
18403,47,0.40234,1.5537,0.13672,-0.356,62,1.6173e+09
18403,47,0.41016,1.5781,0.17969,-0.356,46,1.6173e+09
18404,56,0.083984,1.3184,0.26563,0,13,1.6173e+09
18404,56,0.085938,1.3389,0.30762,0,38,1.6173e+09
18404,56,0.13184,1.3662,0.30273,0,68,1.6173e+09
18404,56,0.13477,1.4014,0.28125,0,85,1.6173e+09
18404,56,0.1377,1.4346,0.26172,0,75,1.6173e+09
18404,56,0.09375,1.4756,0.20996,0,52,1.6173e+09
18404,56,0.19043,1.499,0.18848,0,44,1.6173e+09
18404,56,0.33984,1.4883,0.28223,0,70,1.6173e+09
18404,56,0.3457,1.5156,0.29297,0,116,1.6173e+09
18404,56,0.35254,1.5488,0.26758,0,146,1.6173e+09
18404,56,0.41016,1.5703,0.23633,0,138,1.6173e+09
18404,56,0.41699,1.6055,0.18848,0,103,1.6173e+09
18404,56,0.4248,1.6338,0.18652,0,64,1.6173e+09
18404,56,0.083984,1.3008,0.3418,0.356,25,1.6173e+09
18404,56,0.12891,1.3262,0.3457,0.356,75,1.6173e+09
18404,56,0.13184,1.3574,0.3418,0.356,134,1.6173e+09
18404,56,0.13477,1.3906,0.32715,0.356,164,1.6173e+09
18404,56,0.091797,1.4297,0.30176,0.356,145,1.6173e+09
18404,56,0.13965,1.4658,0.25,0.356,104,1.6173e+09
18404,56,0.19043,1.4902,0.25,0.356,91,1.6173e+09
18404,56,0.33984,1.4795,0.32715,0.356,151,1.6173e+09
18404,56,0.3457,1.5088,0.32422,0.356,253,1.6173e+09
18404,56,0.35254,1.5439,0.29297,0.356,327,1.6173e+09
18404,56,0.3584,1.5811,0.24512,0.356,320,1.6173e+09
18404,56,0.41699,1.6025,0.21289,0.356,246,1.6173e+09
18404,56,0.4248,1.6328,0.2002,0.356,157,1.6173e+09
18404,56,0.083984,1.2783,0.41602,0.71201,11,1.6173e+09
18404,56,0.085938,1.3164,0.39258,0.71201,34,1.6173e+09
18404,56,0.13184,1.3447,0.3877,0.71201,61,1.6173e+09
18404,56,0.089844,1.3799,0.38281,0.71201,74,1.6173e+09
18404,56,0.091797,1.4189,0.35156,0.71201,66,1.6173e+09
18404,56,0.09375,1.46,0.30078,0.71201,46,1.6173e+09
18404,56,0.19043,1.4814,0.29883,0.71201,38,1.6173e+09
18404,56,0.29102,1.4805,0.36621,0.71201,59,1.6173e+09
18404,56,0.3457,1.4922,0.39453,0.71201,98,1.6173e+09
18404,56,0.35254,1.5283,0.36621,0.71201,123,1.6173e+09
18404,56,0.41016,1.5518,0.33594,0.71201,118,1.6173e+09
18404,56,0.41699,1.5889,0.2959,0.71201,88,1.6173e+09
18404,56,0.37207,1.6318,0.28906,0.71201,55,1.6173e+09
18404,56,0.24707,1.5352,0.28809,1.068,9,1.6173e+09
18404,56,0.35254,1.5264,0.37695,1.068,13,1.6173e+09
18404,56,0.25586,1.6045,0.22461,1.068,13,1.6173e+09
18404,56,0.31348,1.6221,0.24023,1.068,11,1.6173e+09
18404,56,0.3584,1.5967,-0.10254,-1.068,7,1.6173e+09
18404,56,0.39551,1.5303,0.0625,-0.71201,12,1.6173e+09
18404,56,0.35254,1.5713,0.040039,-0.71201,17,1.6173e+09
18404,56,0.30762,1.6104,-0.061523,-0.71201,19,1.6173e+09
18404,56,0.36523,1.6289,-0.042969,-0.71201,17,1.6173e+09
18404,56,0.4248,1.6436,-0.072266,-0.71201,12,1.6173e+09
18404,56,0.23828,1.4971,0.15039,-0.356,12,1.6173e+09
18404,56,0.29102,1.5146,0.17383,-0.356,26,1.6173e+09
18404,56,0.29688,1.5488,0.12402,-0.356,48,1.6173e+09
18404,56,0.30176,1.5811,0.058594,-0.356,68,1.6173e+09
18404,56,0.3584,1.6006,0.014648,-0.356,79,1.6173e+09
18404,56,0.36523,1.6289,-0.020508,-0.356,69,1.6173e+09
18404,56,0.37207,1.6572,-0.042969,-0.356,48,1.6173e+09
18405,58,0,1.3047,0.33691,0,11,1.6173e+09
18405,58,0.042969,1.3281,0.35938,0,37,1.6173e+09
18405,58,0.087891,1.3584,0.35254,0,77,1.6173e+09
18405,58,0.089844,1.3926,0.33691,0,116,1.6173e+09
18405,58,0.091797,1.4258,0.32227,0,131,1.6173e+09
18405,58,0.09375,1.4609,0.29785,0,116,1.6173e+09
18405,58,0.047852,1.5,0.25977,0,79,1.6173e+09
18405,58,0,1.5479,0.11719,0,36,1.6173e+09
18405,58,0.25586,1.4854,-0.64746,0,91,1.6173e+09
18405,58,0.26074,1.5947,-0.41797,0,115,1.6173e+09
18405,58,0.31836,1.6436,-0.28613,0,112,1.6173e+09
18405,58,0.041992,1.292,0.37988,0.356,22,1.6173e+09
18405,58,0.085938,1.3154,0.39746,0.356,72,1.6173e+09
18405,58,0.087891,1.3467,0.39258,0.356,149,1.6173e+09
18405,58,0.089844,1.3799,0.38379,0.356,224,1.6173e+09
18405,58,0.091797,1.4141,0.36816,0.356,252,1.6173e+09
18405,58,0.09375,1.4521,0.33984,0.356,221,1.6173e+09
18405,58,0.047852,1.4922,0.30273,0.356,151,1.6173e+09
18405,58,0,1.5449,0.15234,0.356,69,1.6173e+09
18405,58,0.25586,1.5605,-0.43359,0.356,230,1.6173e+09
18405,58,0.26074,1.625,-0.2793,0.356,294,1.6173e+09
18405,58,0.31836,1.6592,-0.18066,0.356,279,1.6173e+09
18405,58,0.041992,1.2793,0.4209,0.71201,13,1.6173e+09
18405,58,0.085938,1.3018,0.43945,0.71201,42,1.6173e+09
18405,58,0.087891,1.3311,0.44336,0.71201,87,1.6173e+09
18405,58,0.089844,1.3662,0.43164,0.71201,128,1.6173e+09
18405,58,0.091797,1.4004,0.41699,0.71201,144,1.6173e+09
18405,58,0.046875,1.4404,0.39355,0.71201,125,1.6173e+09
18405,58,0.047852,1.4824,0.3457,0.71201,85,1.6173e+09
18405,58,0,1.5322,0.24902,0.71201,39,1.6173e+09
18405,58,0.20508,1.4951,-0.64258,0.71201,72,1.6173e+09
18405,58,0.26074,1.6133,-0.34277,0.71201,90,1.6173e+09
18405,58,0.31836,1.6572,-0.19824,0.71201,88,1.6173e+09
18405,58,0,1.3057,0.52148,1.068,5,1.6173e+09
18405,58,0,1.3291,0.54102,1.068,7,1.6173e+09
18405,58,0,1.4063,0.4082,1.068,8,1.6173e+09
18405,58,0,1.4365,0.41016,1.068,6,1.6173e+09
18405,58,0.25586,1.6191,0.037109,1.068,16,1.6173e+09
18405,58,0.26074,1.6484,0.029297,1.068,19,1.6173e+09
18405,58,0.21191,1.6836,0.077148,1.068,16,1.6173e+09
18405,58,0.20508,1.5752,-0.41016,-1.068,7,1.6173e+09
18405,58,0.20898,1.6348,-0.26953,-1.068,8,1.6173e+09
18405,58,0.31836,1.6553,-0.21191,-1.068,7,1.6173e+09
18405,58,0.25195,1.5625,-0.30176,-0.71201,11,1.6173e+09
18405,58,0.25586,1.6045,-0.22559,-0.71201,20,1.6173e+09
18405,58,0.31348,1.6279,-0.20117,-0.71201,25,1.6173e+09
18405,58,0.31836,1.6572,-0.19434,-0.71201,21,1.6173e+09
18405,58,0.32422,1.6846,-0.20508,-0.71201,13,1.6173e+09
18405,58,0,1.3613,0.35156,-0.356,6,1.6173e+09
18405,58,0.089844,1.4131,0.23145,-0.356,9,1.6173e+09
18405,58,0.045898,1.4404,0.25879,-0.356,9,1.6173e+09
18405,58,0,1.4502,0.3584,-0.356,7,1.6173e+09
18405,58,0.24707,1.5488,-0.20313,-0.356,21,1.6173e+09
18405,58,0.25195,1.5811,-0.17773,-0.356,53,1.6173e+09
18405,58,0.30762,1.6045,-0.14746,-0.356,91,1.6173e+09
18405,58,0.31348,1.6328,-0.14844,-0.356,108,1.6173e+09
18405,58,0.31836,1.6621,-0.14453,-0.356,92,1.6173e+09
18405,58,0.32422,1.6904,-0.14844,-0.356,56,1.6173e+09
18406,41,0.043945,1.3389,0.42578,0,9,1.6173e+09
18406,41,0.044922,1.3809,0.38867,0,21,1.6173e+09
18406,41,0,1.4092,0.39844,0,36,1.6173e+09
18406,41,0,1.4541,0.34082,0,53,1.6173e+09
18406,41,0,1.4971,0.28223,0,64,1.6173e+09
18406,41,0,1.5322,0.25195,0,58,1.6173e+09
18406,41,0.049805,1.5596,0.25586,0,44,1.6173e+09
18406,41,0.15137,1.5977,0.13672,0,50,1.6173e+09
18406,41,0.20508,1.6221,0.13184,0,95,1.6173e+09
18406,41,0.26074,1.6396,0.17285,0,134,1.6173e+09
18406,41,0.31836,1.6563,0.2002,0,132,1.6173e+09
18406,41,0.043945,1.3457,0.40332,0.356,17,1.6173e+09
18406,41,0.044922,1.3682,0.43164,0.356,40,1.6173e+09
18406,41,0,1.3994,0.43066,0.356,70,1.6173e+09
18406,41,0,1.4473,0.37012,0.356,103,1.6173e+09
18406,41,0,1.4873,0.3291,0.356,122,1.6173e+09
18406,41,0,1.5195,0.31543,0.356,110,1.6173e+09
18406,41,0.049805,1.5547,0.28711,0.356,84,1.6173e+09
18406,41,0.15137,1.5947,0.1709,0.356,99,1.6173e+09
18406,41,0.25586,1.6104,0.17871,0.356,193,1.6173e+09
18406,41,0.26074,1.6348,0.21289,0.356,274,1.6173e+09
18406,41,0.31836,1.6504,0.24609,0.356,272,1.6173e+09
18406,41,0.043945,1.3262,0.46387,0.71201,10,1.6173e+09
18406,41,0,1.3496,0.48926,0.71201,23,1.6173e+09
18406,41,0,1.3857,0.47266,0.71201,41,1.6173e+09
18406,41,0,1.4316,0.4248,0.71201,59,1.6173e+09
18406,41,0,1.4756,0.37695,0.71201,69,1.6173e+09
18406,41,0,1.5107,0.35547,0.71201,61,1.6173e+09
18406,41,0,1.543,0.3457,0.71201,46,1.6173e+09
18406,41,0.15137,1.585,0.24414,0.71201,48,1.6173e+09
18406,41,0.20508,1.6084,0.24707,0.71201,82,1.6173e+09
18406,41,0.26074,1.624,0.28711,0.71201,113,1.6173e+09
18406,41,0.26563,1.6494,0.30762,0.71201,112,1.6173e+09
18406,41,0.20898,1.6563,-0.043945,-0.71201,8,1.6173e+09
18406,41,0.21191,1.6855,-0.017578,-0.71201,9,1.6173e+09
18406,41,0.32422,1.6973,0.039063,-0.71201,9,1.6173e+09
18406,41,0.20508,1.626,-0.0625,-0.356,21,1.6173e+09
18406,41,0.20898,1.6563,-0.029297,-0.356,32,1.6173e+09
18406,41,0.26563,1.6777,0.0019531,-0.356,36,1.6173e+09
18406,41,0.32422,1.6973,0.041992,-0.356,32,1.6173e+09
18406,41,0.3291,1.7266,0.0087891,-0.356,24,1.6173e+09
18407,51,0.045898,1.4004,0.42676,0,14,1.6173e+09
18407,51,0,1.4482,0.36523,0,29,1.6173e+09
18407,51,0,1.4766,0.37402,0,41,1.6173e+09
18407,51,0,1.5127,0.34961,0,39,1.6173e+09
18407,51,0,1.5186,0.44238,0,25,1.6173e+09
18407,51,0.20117,1.5742,0.27539,0,40,1.6173e+09
18407,51,0.20508,1.6074,0.25098,0,78,1.6173e+09
18407,51,0.20898,1.6416,0.22266,0,112,1.6173e+09
18407,51,0.26563,1.6719,0.14355,0,127,1.6173e+09
18407,51,0.21582,1.709,0.14258,0,103,1.6173e+09
18407,51,0.044922,1.3047,0.5957,0.356,7,1.6173e+09
18407,51,0,1.3955,0.44531,0.356,26,1.6173e+09
18407,51,0,1.4307,0.42969,0.356,57,1.6173e+09
18407,51,0,1.4668,0.41016,0.356,80,1.6173e+09
18407,51,0,1.499,0.40527,0.356,73,1.6173e+09
18407,51,0,1.5098,0.4707,0.356,46,1.6173e+09
18407,51,0.20117,1.5654,0.32129,0.356,84,1.6173e+09
18407,51,0.20508,1.5996,0.30176,0.356,170,1.6173e+09
18407,51,0.20898,1.6357,0.26074,0.356,250,1.6173e+09
18407,51,0.21191,1.6699,0.22754,0.356,284,1.6173e+09
18407,51,0.21582,1.7031,0.19531,0.356,229,1.6173e+09
18407,51,0.5127,1.9268,0.47754,0.356,130,1.6173e+09
18407,51,0.045898,1.3828,0.47949,0.71201,12,1.6173e+09
18407,51,0,1.416,0.47559,0.71201,26,1.6173e+09
18407,51,0,1.457,0.44336,0.71201,37,1.6173e+09
18407,51,0,1.4912,0.43066,0.71201,35,1.6173e+09
18407,51,0,1.5107,0.46875,0.71201,22,1.6173e+09
18407,51,0.15137,1.5566,0.38477,0.71201,33,1.6173e+09
18407,51,0.20508,1.5938,0.3291,0.71201,63,1.6173e+09
