Frame #,# Obj,X,Y,Z,Doppler,Intensity,Abs Time
2066,12,-0.32031,1.959,0.51367,0.356,15,1.6173e+09
2066,12,-0.3252,1.9951,0.4873,0.356,12,1.6173e+09
2066,12,0,1.8428,0.09668,-0.356,9,1.6173e+09
2066,12,0.058594,1.8691,0.12988,-0.356,10,1.6173e+09
2066,12,0.05957,1.9014,0.083008,-0.356,6,1.6173e+09
2066,12,-0.25586,2.0078,0.32617,-0.356,13,1.6173e+09
2066,12,-0.3252,2.0166,0.38965,-0.356,11,1.6173e+09
2067,6,0,2.1016,0.1709,0.356,11,1.6173e+09
2067,6,-0.72461,1.9111,0.51758,-0.356,15,1.6173e+09
2067,6,-0.73535,1.9258,0.56738,-0.356,15,1.6173e+09
2067,6,-0.72461,1.8672,0.65918,0.356,10,1.6173e+09
2067,6,0.06543,2.0381,-0.53711,-0.356,10,1.6173e+09
2067,6,0.066406,2.0176,-0.7041,-0.356,8,1.6173e+09
2068,27,-0.44238,1.9414,0.34473,0,5,1.6173e+09
2068,27,-0.44824,1.9648,0.37598,0,11,1.6173e+09
2068,27,-0.45508,1.9854,0.4209,0,17,1.6173e+09
2068,27,-0.52734,1.9834,0.48438,0,19,1.6173e+09
2068,27,-0.53418,1.9971,0.54688,0,16,1.6173e+09
2068,27,-0.74512,1.8887,0.75781,0,10,1.6173e+09
2068,27,-0.31152,1.8203,0.74609,0.356,6,1.6173e+09
2068,27,-0.44238,1.7979,0.81055,0.356,7,1.6173e+09
2068,27,0,2.0498,0,0.356,12,1.6173e+09
2068,27,0,2.0703,0.19727,0.356,25,1.6173e+09
2068,27,0,2.0938,0.24902,0.356,31,1.6173e+09
2068,27,0,2.123,0.25684,0.356,25,1.6173e+09
2068,27,0,2.1494,0.27539,0.356,14,1.6173e+09
2068,27,0,2.0566,0.30664,0.71201,9,1.6173e+09
2068,27,0,2.0645,0.43164,0.71201,10,1.6173e+09
2068,27,-0.066406,2.1172,0.28809,0.71201,9,1.6173e+09
2068,27,-0.5127,1.9033,0.56445,-0.71201,9,1.6173e+09
2068,27,-0.64941,1.9072,0.51367,-0.71201,13,1.6173e+09
2068,27,-0.59277,1.9766,0.43457,-0.71201,16,1.6173e+09
2068,27,-0.73535,1.9443,0.49902,-0.71201,14,1.6173e+09
2068,27,-0.31152,1.8945,0.52832,-0.356,9,1.6173e+09
2068,27,-0.44238,1.9063,0.50488,-0.356,15,1.6173e+09
2068,27,-0.5127,1.9287,0.46973,-0.356,25,1.6173e+09
2068,27,-0.58496,1.9219,0.53711,-0.356,36,1.6173e+09
2068,27,-0.65918,1.9277,0.54492,-0.356,39,1.6173e+09
2068,27,-0.66797,1.9521,0.56055,-0.356,34,1.6173e+09
2068,27,-0.64063,1.5527,1.1758,0.356,8,1.6173e+09
2069,25,-0.68457,1.8262,0.40527,0,10,1.6173e+09
2069,25,-0.63184,1.8652,0.4541,0,30,1.6173e+09
2069,25,-0.64063,1.8916,0.46191,0,54,1.6173e+09
2069,25,-0.64941,1.9209,0.46191,0,66,1.6173e+09
2069,25,-0.59277,1.9697,0.46387,0,56,1.6173e+09
2069,25,-0.60156,1.9932,0.48828,0,32,1.6173e+09
2069,25,0,1.9287,0.36133,0.356,6,1.6173e+09
2069,25,-0.24902,1.9063,0.51953,0.356,14,1.6173e+09
2069,25,-0.31543,1.917,0.55762,0.356,20,1.6173e+09
2069,25,-0.32031,1.957,0.52246,0.356,21,1.6173e+09
2069,25,-0.3252,1.9814,0.54199,0.356,15,1.6173e+09
2069,25,-0.68457,1.8291,0.3916,-0.71201,10,1.6173e+09
2069,25,-0.56836,1.9033,0.37012,-0.71201,30,1.6173e+09
2069,25,-0.64063,1.915,0.35254,-0.71201,54,1.6173e+09
2069,25,-0.64941,1.9453,0.34473,-0.71201,66,1.6173e+09
2069,25,-0.65918,1.9746,0.33789,-0.71201,57,1.6173e+09
2069,25,-0.66797,2.0039,0.32813,-0.71201,34,1.6173e+09
2069,25,0.061523,1.9609,0.0078125,-0.356,6,1.6173e+09
2069,25,-0.74707,1.7783,0.49805,-0.356,16,1.6173e+09
2069,25,-0.69434,1.8398,0.46387,-0.356,51,1.6173e+09
2069,25,-0.64063,1.8984,0.43652,-0.356,98,1.6173e+09
2069,25,-0.64941,1.9287,0.42773,-0.356,122,1.6173e+09
2069,25,-0.65918,1.9609,0.41113,-0.356,105,1.6173e+09
2069,25,-0.66797,1.9893,0.40918,-0.356,61,1.6173e+09
2069,25,0,1.9863,-0.14355,-0.356,14,1.6173e+09
2070,33,-0.61328,1.8037,0.47168,0,9,1.6173e+09
2070,33,-0.49805,1.8926,0.37012,0,26,1.6173e+09
2070,33,-0.56836,1.9023,0.375,0,43,1.6173e+09
2070,33,-0.44824,1.9707,0.34668,0,51,1.6173e+09
2070,33,-0.51953,1.9844,0.34082,0,40,1.6173e+09
2070,33,-0.52734,2.0127,0.3457,0,21,1.6173e+09
2070,33,0,1.8438,0.47559,0.356,4,1.6173e+09
2070,33,0,1.8281,0.62891,0.356,9,1.6173e+09
2070,33,-0.18359,1.8701,0.56543,0.356,20,1.6173e+09
2070,33,-0.24902,1.9141,0.49023,0.356,37,1.6173e+09
2070,33,-0.25293,1.9443,0.48828,0.356,52,1.6173e+09
2070,33,-0.32031,1.9688,0.47266,0.356,50,1.6173e+09
2070,33,-0.3252,2.0059,0.44141,0.356,34,1.6173e+09
2070,33,-0.3291,2.0449,0.39551,0.356,16,1.6173e+09
2070,33,0,1.8643,0.61426,0.71201,6,1.6173e+09
2070,33,-0.31152,1.8945,0.52832,0.71201,12,1.6173e+09
2070,33,-0.31543,1.9258,0.52637,0.71201,16,1.6173e+09
2070,33,-0.32031,1.9707,0.46582,0.71201,16,1.6173e+09
2070,33,-0.3252,2.0039,0.44922,0.71201,11,1.6173e+09
2070,33,-0.42969,1.8701,0.41211,-0.71201,10,1.6173e+09
2070,33,-0.49805,1.8848,0.40625,-0.71201,26,1.6173e+09
2070,33,-0.44238,1.9502,0.29297,-0.71201,45,1.6173e+09
2070,33,-0.44824,1.9863,0.24121,-0.71201,51,1.6173e+09
2070,33,-0.45508,2.0156,0.2334,-0.71201,39,1.6173e+09
2070,33,-0.52734,2.0156,0.32715,-0.71201,19,1.6173e+09
2070,33,0.11914,1.8281,0.51855,-0.356,8,1.6173e+09
2070,33,0,1.8594,0.52832,-0.356,13,1.6173e+09
2070,33,-0.30664,1.9033,0.36523,-0.356,27,1.6173e+09
2070,33,-0.37305,1.9248,0.34766,-0.356,66,1.6173e+09
2070,33,-0.44238,1.9414,0.34375,-0.356,108,1.6173e+09
2070,33,-0.44824,1.9766,0.30957,-0.356,119,1.6173e+09
2070,33,-0.38965,2.0254,0.2627,-0.356,92,1.6173e+09
2070,33,-0.46094,2.0332,0.31445,-0.356,47,1.6173e+09
2071,34,0,1.8916,0.62305,0,7,1.6173e+09
2071,34,-0.063477,1.9766,0.41504,0,27,1.6173e+09
2071,34,-0.064453,2.0049,0.42578,0,49,1.6173e+09
2071,34,-0.06543,2.04,0.39746,0,60,1.6173e+09
2071,34,-0.06543,2.0732,0.38281,0,51,1.6173e+09
2071,34,-0.066406,2.1094,0.34473,0,30,1.6173e+09
2071,34,-0.24512,1.9004,0.42188,0.356,10,1.6173e+09
2071,34,-0.12402,1.9277,0.48438,0.356,20,1.6173e+09
2071,34,-0.12598,1.9639,0.45996,0.356,28,1.6173e+09
2071,34,-0.19238,1.9932,0.43848,0.356,26,1.6173e+09
2071,34,-0.19531,2.0293,0.41211,0.356,17,1.6173e+09
2071,34,-0.34277,2.1592,0.2168,-1.424,8,1.6173e+09
2071,34,0.39551,0.94141,-1.8447,-1.068,7,1.6173e+09
2071,34,0.40137,1.0293,-1.8311,-1.068,8,1.6173e+09
2071,34,-0.47363,2.1104,0.13574,-1.068,9,1.6173e+09
2071,34,-0.41211,2.1289,0.35156,-1.068,9,1.6173e+09
2071,34,0,1.9971,0.30664,-0.71201,22,1.6173e+09
2071,34,-0.064453,2.0303,0.2793,-0.71201,48,1.6173e+09
2071,34,-0.06543,2.0645,0.24023,-0.71201,63,1.6173e+09
2071,34,-0.06543,2.0996,0.18262,-0.71201,56,1.6173e+09
2071,34,0,2.1357,0.092773,-0.71201,34,1.6173e+09
2071,34,0,2.166,0.064453,-0.71201,14,1.6173e+09
2071,34,-0.24512,1.9385,0.17871,-0.356,13,1.6173e+09
2071,34,-0.37305,1.9561,-0.021484,-0.356,13,1.6173e+09
2071,34,0,1.9668,0.46289,-0.356,26,1.6173e+09
2071,34,-0.064453,2.0205,0.34473,-0.356,73,1.6173e+09
2071,34,-0.06543,2.0527,0.32813,-0.356,105,1.6173e+09
2071,34,-0.06543,2.0869,0.29785,-0.356,96,1.6173e+09
2071,34,0,2.1211,0.26953,-0.356,58,1.6173e+09
2071,34,-0.067383,2.1572,0.20117,-0.356,24,1.6173e+09
2071,34,-0.56055,1.9072,-0.12402,0,6,1.6173e+09
2071,34,-1.1865,0,1.9561,-1.068,6,1.6173e+09
2071,34,-0.53418,1.7725,1.0693,-1.068,8,1.6173e+09
2071,34,0.40625,0,2.1396,-1.068,7,1.6173e+09
2072,64,0,1.917,0.54199,0,8,1.6173e+09
2072,64,-0.063477,1.9434,0.55273,0,16,1.6173e+09
2072,64,0,1.9941,0.47656,0,22,1.6173e+09
2072,64,0,2.0332,0.43457,0,21,1.6173e+09
2072,64,0,2.0771,0.3623,0,12,1.6173e+09
2072,64,0,1.874,0,0.356,7,1.6173e+09
2072,64,0.05957,1.8994,0.11914,0.356,8,1.6173e+09
2072,64,-1.374,0,2.0605,0.356,17,1.6173e+09
2072,64,-1.3916,0,2.0264,0.356,30,1.6173e+09
2072,64,-1.4082,0,2.0303,0.356,35,1.6173e+09
2072,64,-1.501,0,2.043,0.356,26,1.6173e+09
2072,64,-1.5195,0,1.9375,0.356,13,1.6173e+09
2072,64,-1.4277,0,2.1406,0.71201,9,1.6173e+09
2072,64,-1.374,0,2.1182,0.71201,26,1.6173e+09
2072,64,-1.3916,0,2.0996,0.71201,46,1.6173e+09
2072,64,-1.4824,0,2.1904,0.71201,54,1.6173e+09
2072,64,-1.501,0,2.1992,0.71201,42,1.6173e+09
2072,64,-1.4434,0,2.1191,0.71201,22,1.6173e+09
2072,64,-1.5186,0,-2.2627,1.068,11,1.6173e+09
2072,64,-1.4648,0,2.2744,1.068,20,1.6173e+09
2072,64,-1.4824,0,2.2783,1.068,23,1.6173e+09
2072,64,-1.501,0,2.3174,1.068,18,1.6173e+09
2072,64,-1.5957,0,2.2793,1.068,9,1.6173e+09
2072,64,-1.7686,2.0303,0.10742,1.424,12,1.6173e+09
2072,64,-1.958,1.8857,0.16992,1.424,14,1.6173e+09
2072,64,-1.9785,1.9141,0.042969,1.424,12,1.6173e+09
2072,64,-1.873,1.96,0.26855,1.78,8,1.6173e+09
2072,64,-0.12402,1.9863,-0.086914,-1.068,9,1.6173e+09
2072,64,-0.18945,2.0088,-0.11035,-1.068,15,1.6173e+09
2072,64,-0.19238,2.041,-0.017578,-1.068,19,1.6173e+09
2072,64,-0.06543,2.0762,0.087891,-1.068,18,1.6173e+09
2072,64,0,2.1084,0.060547,-1.068,11,1.6173e+09
2072,64,0,1.9619,-0.047852,-0.71201,6,1.6173e+09
2072,64,-0.0625,1.9902,0,-0.71201,14,1.6173e+09
2072,64,0,2.0156,0.14844,-0.71201,23,1.6173e+09
2072,64,0,2.0342,0.25586,-0.71201,30,1.6173e+09
2072,64,0,2.0615,0.27148,-0.71201,30,1.6173e+09
2072,64,-0.06543,2.0889,0.28027,-0.71201,22,1.6173e+09
2072,64,0.057617,1.8438,-0.02832,-0.356,6,1.6173e+09
2072,64,0.058594,1.8721,-0.084961,-0.356,8,1.6173e+09
2072,64,0.05957,1.9014,-0.076172,-0.356,8,1.6173e+09
2072,64,0,1.9307,0.086914,-0.356,7,1.6173e+09
2072,64,0,1.9551,0.17383,-0.356,7,1.6173e+09
2072,64,0,1.9629,0.33496,-0.356,14,1.6173e+09
2072,64,0,1.9688,0.45508,-0.356,29,1.6173e+09
2072,64,0,2,0.45117,-0.356,42,1.6173e+09
2072,64,0,2.0322,0.44238,-0.356,42,1.6173e+09
2072,64,0,2.0762,0.37207,-0.356,28,1.6173e+09
2072,64,-0.50586,1.001,-2.0234,0.356,12,1.6173e+09
2072,64,-0.5127,0.97168,-2.0693,0.356,21,1.6173e+09
2072,64,-0.51855,0.93652,-2.1172,0.356,25,1.6173e+09
2072,64,-0.52539,0.60059,-2.2656,0.356,20,1.6173e+09
2072,64,-0.53223,0,-2.4121,0.356,11,1.6173e+09
2072,64,-0.5,1.3086,-1.8047,0.71201,7,1.6173e+09
2072,64,-0.50586,1.208,-1.9072,0.71201,18,1.6173e+09
2072,64,-0.5127,1.1094,-1.999,0.71201,31,1.6173e+09
2072,64,-0.51855,1.1426,-2.0137,0.71201,36,1.6173e+09
2072,64,-0.52539,1.1436,-2.0459,0.71201,29,1.6173e+09
2072,64,-0.53223,1.0234,-2.1396,0.71201,15,1.6173e+09
2072,64,-0.65039,1.7188,-1.4063,1.068,7,1.6173e+09
2072,64,-0.5127,1.3428,-1.8506,1.068,13,1.6173e+09
2072,64,-0.51855,1.2354,-1.958,1.068,15,1.6173e+09
2072,64,-0.60059,1.4932,-1.7822,1.068,11,1.6173e+09
2072,64,-0.60742,1.4883,-1.8232,1.068,6,1.6173e+09
2073,41,0,1.9258,-0.16406,0,5,1.6173e+09
2073,41,-0.12305,1.9551,-0.12402,0,18,1.6173e+09
2073,41,-0.12402,1.9844,-0.11133,0,32,1.6173e+09
2073,41,-0.12598,2.0098,-0.17578,0,37,1.6173e+09
2073,41,-0.12793,2.0381,-0.18652,0,29,1.6173e+09
2073,41,0,2.0654,-0.2373,0,14,1.6173e+09
2073,41,-1.5566,0,-2.3721,0,6,1.6173e+09
2073,41,-1.5762,0,-2.3262,0,8,1.6173e+09
2073,41,-1.5957,0,-2.4297,0,8,1.6173e+09
2073,41,0,1.8623,0.21191,0.356,9,1.6173e+09
2073,41,0,1.8955,0.17188,0.356,12,1.6173e+09
2073,41,-0.18164,1.9209,0.12109,0.356,12,1.6173e+09
2073,41,-0.18359,1.9512,-0.10645,0.356,30,1.6173e+09
2073,41,-0.12402,1.9824,-0.13965,0.356,55,1.6173e+09
2073,41,-0.12598,2.0078,-0.19141,0.356,63,1.6173e+09
2073,41,-0.064453,2.0293,-0.28223,0.356,46,1.6173e+09
2073,41,-0.06543,2.0176,-0.49902,0.356,21,1.6173e+09
2073,41,-1.4258,0,2.2715,0.356,10,1.6173e+09
2073,41,-1.4434,0,2.2637,0.356,11,1.6173e+09
2073,41,-0.12305,1.958,0.032227,0.71201,17,1.6173e+09
2073,41,-0.12402,1.9873,-0.03125,0.71201,31,1.6173e+09
2073,41,-0.18945,2.0117,-0.049805,0.71201,36,1.6173e+09
2073,41,-0.12793,2.0449,-0.072266,0.71201,29,1.6173e+09
2073,41,-0.12988,2.0684,-0.17578,0.71201,15,1.6173e+09
2073,41,0,1.873,0.066406,-0.356,9,1.6173e+09
2073,41,0,1.9033,0.013672,-0.356,14,1.6173e+09
2073,41,0,1.9297,0.12109,-0.356,14,1.6173e+09
2073,41,0,1.9531,0.19043,-0.356,14,1.6173e+09
2073,41,-0.12402,1.9688,0.27246,-0.356,16,1.6173e+09
2073,41,-0.12598,1.999,0.26953,-0.356,17,1.6173e+09
2073,41,-1.4082,0,2.1367,-0.356,14,1.6173e+09
2073,41,-1.501,0,2.1885,-0.356,17,1.6173e+09
2073,41,-1.5195,0,2.2676,-0.356,15,1.6173e+09
2073,41,-0.37109,0.55078,-2.2773,0,6,1.6173e+09
2073,41,-0.4502,1.0723,-2.1016,0,7,1.6173e+09
2073,41,-0.37988,0.19336,-2.3936,0,7,1.6173e+09
2073,41,-2.4014,0,-0.063477,0.356,6,1.6173e+09
2073,41,-2.4307,0,-0.12793,0.356,6,1.6173e+09
2073,41,-0.37109,0,-2.3496,-0.356,10,1.6173e+09
2073,41,-0.375,0.55762,-2.3057,-0.356,12,1.6173e+09
2073,41,-0.37988,0.72656,-2.2881,-0.356,11,1.6173e+09
2074,64,0,1.9609,-0.069336,0,6,1.6173e+09
2074,64,-0.18652,1.9756,-0.16504,0,13,1.6173e+09
2074,64,-0.12598,2.0166,-0.045898,0,19,1.6173e+09
2074,64,-0.12793,2.0449,-0.075195,0,17,1.6173e+09
2074,64,-0.12988,2.0752,-0.046875,0,10,1.6173e+09
2074,64,-1.374,0,2.0986,0,16,1.6173e+09
2074,64,-1.4648,0,2.2686,0,26,1.6173e+09
2074,64,-1.4824,0,2.3281,0,29,1.6173e+09
2074,64,-1.501,0,-2.4014,0,23,1.6173e+09
2074,64,-1.5195,0,-2.2617,0,13,1.6173e+09
2074,64,-2.1953,0,2.9375,0,7,1.6173e+09
2074,64,0.057617,1.8428,-0.073242,0.356,7,1.6173e+09
2074,64,0.058594,1.8672,-0.15918,0.356,9,1.6173e+09
2074,64,0.05957,1.8945,-0.17578,0.356,9,1.6173e+09
2074,64,0,1.9326,-0.02832,0.356,14,1.6173e+09
2074,64,-0.12305,1.9473,0.20703,0.356,36,1.6173e+09
2074,64,-0.12402,1.9766,0.21094,0.356,70,1.6173e+09
2074,64,-0.12598,2.0059,0.21484,0.356,92,1.6173e+09
2074,64,-0.12793,2.0361,0.2041,0.356,82,1.6173e+09
2074,64,-0.12988,2.0693,0.16406,0.356,48,1.6173e+09
2074,64,-0.18359,1.9443,0.1875,0.71201,10,1.6173e+09
2074,64,-0.18652,1.9424,0.39844,0.71201,17,1.6173e+09
2074,64,-0.18945,1.9785,0.36621,0.71201,19,1.6173e+09
2074,64,-0.19238,1.9951,0.43066,0.71201,14,1.6173e+09
2074,64,-0.25293,2.0049,-0.036133,1.068,9,1.6173e+09
2074,64,-0.25586,2.0332,-0.05957,1.068,8,1.6173e+09
2074,64,-0.18359,1.9541,-0.0087891,-0.71201,7,1.6173e+09
2074,64,-0.18652,1.9697,0.22754,-0.71201,13,1.6173e+09
2074,64,-0.12598,2.0146,0.087891,-0.71201,18,1.6173e+09
2074,64,-0.19238,2.0371,0.12793,-0.71201,16,1.6173e+09
2074,64,-1.4463,0,2.0615,-0.71201,25,1.6173e+09
2074,64,-1.3916,0,2.0684,-0.71201,42,1.6173e+09
2074,64,-1.4824,0,2.1787,-0.71201,46,1.6173e+09
2074,64,-1.4258,0,2.168,-0.71201,36,1.6173e+09
2074,64,-1.4434,0,2.2188,-0.71201,18,1.6173e+09
2074,64,0,1.8447,0,-0.356,6,1.6173e+09
2074,64,0.11719,1.8467,-0.29688,-0.356,9,1.6173e+09
2074,64,0.11914,1.8906,-0.18555,-0.356,9,1.6173e+09
2074,64,0,1.9326,-0.010742,-0.356,11,1.6173e+09
2074,64,-0.18359,1.9473,0.1543,-0.356,25,1.6173e+09
2074,64,-0.12402,1.9775,0.19922,-0.356,49,1.6173e+09
2074,64,-0.12598,2.0088,0.17871,-0.356,67,1.6173e+09
2074,64,-0.12793,2.04,0.16406,-0.356,63,1.6173e+09
2074,64,-0.12988,2.0732,0.09668,-0.356,40,1.6173e+09
2074,64,-1.4463,0,2.1211,-0.356,33,1.6173e+09
2074,64,-1.4648,0,2.2002,-0.356,54,1.6173e+09
2074,64,-1.4824,0,2.2363,-0.356,59,1.6173e+09
2074,64,-1.4258,0,2.2773,-0.356,46,1.6173e+09
2074,64,-0.45605,0.75781,-2.2646,-0.356,26,1.6173e+09
2074,64,-0.53809,0.76855,-2.2744,-0.356,13,1.6173e+09
2074,64,-2.0762,0,-3.1221,-0.356,13,1.6173e+09
2074,64,-2.1953,0,3.0137,-0.356,13,1.6173e+09
2074,64,-0.50586,1.2676,-1.8682,0,12,1.6173e+09
2074,64,-0.5127,1.2695,-1.9014,0,19,1.6173e+09
2074,64,-0.51855,1.3516,-1.8789,0,22,1.6173e+09
2074,64,-0.52539,1.2725,-1.9678,0,19,1.6173e+09
2074,64,-0.45605,0.9082,-2.208,0,13,1.6173e+09
2074,64,2.9932,1.0928,0.19824,0,4,1.6173e+09
2074,64,-0.57813,1.3389,-1.7969,-0.71201,18,1.6173e+09
2074,64,-0.43945,0.7959,-2.1602,-0.71201,31,1.6173e+09
2074,64,-0.44531,0.81348,-2.1836,-0.71201,35,1.6173e+09
2074,64,-0.52539,1.1299,-2.0527,-0.71201,28,1.6173e+09
2074,64,-0.53223,0.80078,-2.2324,-0.71201,17,1.6173e+09
2074,64,-0.50586,1.248,-1.8809,-0.356,25,1.6173e+09
2075,57,0.11719,1.8691,0.087891,0,5,1.6173e+09
2075,57,0.11914,1.8848,0.23828,0,5,1.6173e+09
2075,57,-0.3623,1.8945,0.12012,0,9,1.6173e+09
2075,57,-0.24512,1.9307,0.25195,0,31,1.6173e+09
2075,57,-0.18652,1.9639,0.27246,0,66,1.6173e+09
2075,57,-0.18945,1.9971,0.24609,0,98,1.6173e+09
2075,57,-0.19238,2.0293,0.22461,0,101,1.6173e+09
2075,57,-0.12988,2.0664,0.18945,0,80,1.6173e+09
2075,57,-0.13184,2.0977,0.16699,0,47,1.6173e+09
2075,57,-0.066406,2.1318,0.15137,0,22,1.6173e+09
2075,57,0.056641,1.8096,0.14063,0.356,15,1.6173e+09
2075,57,0.057617,1.8408,0.11621,0.356,32,1.6173e+09
2075,57,0.058594,1.8682,0.14258,0.356,47,1.6173e+09
2075,57,0.05957,1.8955,0.17188,0.356,54,1.6173e+09
2075,57,0.060547,1.9082,0.30273,0.356,55,1.6173e+09
2075,57,0,1.9092,0.45313,0.356,48,1.6173e+09
2075,57,-0.18652,1.9678,0.24316,0.356,44,1.6173e+09
2075,57,-0.18945,2.0039,0.18457,0.356,80,1.6173e+09
2075,57,-0.12793,2.0361,0.19922,0.356,116,1.6173e+09
2075,57,-0.06543,2.0664,0.2207,0.356,119,1.6173e+09
2075,57,-0.13184,2.0918,0.23047,0.356,83,1.6173e+09
2075,57,-0.066406,2.123,0.24414,0.356,43,1.6173e+09
2075,57,0.057617,1.8232,0.27637,0.71201,9,1.6173e+09
2075,57,0.058594,1.8623,0.20801,0.71201,13,1.6173e+09
2075,57,0.05957,1.8877,0.23828,0.71201,15,1.6173e+09
2075,57,0,1.8848,0.42871,0.71201,15,1.6173e+09
2075,57,0,1.8818,0.55469,0.71201,12,1.6173e+09
2075,57,-0.24902,1.9521,0.30566,0.71201,17,1.6173e+09
2075,57,-0.18945,1.9922,0.28516,0.71201,35,1.6173e+09
2075,57,-0.12793,2.0264,0.28223,0.71201,52,1.6173e+09
2075,57,-0.12988,2.0547,0.29492,0.71201,56,1.6173e+09
2075,57,-0.13184,2.084,0.29785,0.71201,43,1.6173e+09
2075,57,-0.13379,2.1045,0.35059,0.71201,22,1.6173e+09
2075,57,-1.7725,1.8701,-0.069336,-1.424,9,1.6173e+09
2075,57,-1.7109,1.9639,-0.10742,-1.424,11,1.6173e+09
2075,57,-1.7295,1.9883,-0.060547,-1.424,9,1.6173e+09
2075,57,-1.7725,1.8711,0.058594,-1.068,9,1.6173e+09
2075,57,-1.6289,2.0322,-0.10352,-1.068,12,1.6173e+09
2075,57,-1.7295,1.9873,-0.083984,-1.068,10,1.6173e+09
2075,57,0,1.8418,-0.11621,-0.71201,7,1.6173e+09
2075,57,0.11719,1.8691,-0.068359,-0.71201,11,1.6173e+09
2075,57,0.05957,1.9023,0.030273,-0.71201,12,1.6173e+09
2075,57,0,1.9297,0.11133,-0.71201,15,1.6173e+09
2075,57,-0.12305,1.9443,0.23242,-0.71201,22,1.6173e+09
2075,57,-0.18652,1.9668,0.25488,-0.71201,31,1.6173e+09
2075,57,-0.18945,1.9971,0.24316,-0.71201,32,1.6173e+09
2075,57,-0.19238,2.0322,0.19141,-0.71201,22,1.6173e+09
2075,57,0.11328,1.8125,0.0097656,-0.356,14,1.6173e+09
2075,57,0.057617,1.8438,0.018555,-0.356,27,1.6173e+09
2075,57,0.058594,1.873,0.021484,-0.356,40,1.6173e+09
2075,57,0.05957,1.9023,0.027344,-0.356,46,1.6173e+09
2075,57,0,1.9277,0.13867,-0.356,53,1.6173e+09
2075,57,-0.12305,1.9375,0.28906,-0.356,72,1.6173e+09
2075,57,-0.18652,1.959,0.30762,-0.356,97,1.6173e+09
2075,57,-0.12598,1.9961,0.28711,-0.356,97,1.6173e+09
2075,57,-0.12793,2.0273,0.27734,-0.356,66,1.6173e+09
2075,57,0.53418,0.33789,2.042,0.71201,13,1.6173e+09
2076,30,-0.30664,1.9004,0.37891,0,9,1.6173e+09
2076,30,-0.37305,1.9424,0.23145,0,19,1.6173e+09
2076,30,-0.44238,1.9619,0.19824,0,27,1.6173e+09
2076,30,-0.38477,2.001,0.22461,0,29,1.6173e+09
2076,30,-0.38965,2.0293,0.22949,0,22,1.6173e+09
2076,30,-0.19727,2.0977,0.09082,0,14,1.6173e+09
2076,30,0,1.8438,0.06543,0.356,9,1.6173e+09
2076,30,0.058594,1.874,0.0058594,0.356,13,1.6173e+09
2076,30,0,1.9033,-0.053711,0.356,13,1.6173e+09
2076,30,-0.12109,1.917,0.21582,0.356,15,1.6173e+09
2076,30,-0.30664,1.8877,0.43945,0.356,28,1.6173e+09
2076,30,-0.31152,1.9199,0.42871,0.356,50,1.6173e+09
2076,30,-0.37891,1.9502,0.37305,0.356,67,1.6173e+09
2076,30,-0.44824,1.9756,0.31738,0.356,66,1.6173e+09
2076,30,-0.38965,2.0215,0.2959,0.356,49,1.6173e+09
2076,30,-0.26367,2.085,0.17383,0.356,27,1.6173e+09
2076,30,-0.36816,1.8896,0.38184,0.71201,9,1.6173e+09
2076,30,-0.37305,1.9141,0.4043,0.71201,17,1.6173e+09
2076,30,-0.44238,1.9355,0.375,0.71201,22,1.6173e+09
2076,30,-0.38477,1.9736,0.40039,0.71201,23,1.6173e+09
2076,30,-0.38965,2.0166,0.32813,0.71201,17,1.6173e+09
2076,30,0,1.8398,-0.14355,-0.356,8,1.6173e+09
2076,30,0,1.8711,-0.10938,-0.356,11,1.6173e+09
2076,30,0,1.9014,-0.085938,-0.356,11,1.6173e+09
2076,30,0,1.9326,-0.018555,-0.356,10,1.6173e+09
2076,30,-0.24512,1.9229,0.30469,-0.356,12,1.6173e+09
2076,30,-0.31152,1.9316,0.37012,-0.356,19,1.6173e+09
2076,30,-0.31543,1.9736,0.30078,-0.356,24,1.6173e+09
2076,30,-0.38477,2.0039,0.20117,-0.356,21,1.6173e+09
2076,30,-0.38965,2.0303,0.2207,-0.356,14,1.6173e+09
2077,49,-0.24121,1.877,0.39551,0,7,1.6173e+09
2077,49,-0.30664,1.8945,0.4082,0,22,1.6173e+09
2077,49,-0.31152,1.9355,0.34961,0,48,1.6173e+09
2077,49,-0.37891,1.957,0.33301,0,73,1.6173e+09
2077,49,-0.44824,1.9717,0.33789,0,88,1.6173e+09
2077,49,-0.51953,1.9854,0.33301,0,84,1.6173e+09
2077,49,-0.59277,2.002,0.29688,0,60,1.6173e+09
2077,49,-0.60156,2.042,0.19629,0,31,1.6173e+09
2077,49,-0.54199,2.0947,0.12793,0,11,1.6173e+09
2077,49,0.058594,1.8721,0.083984,0.356,6,1.6173e+09
2077,49,0.11914,1.8975,0.09375,0.356,8,1.6173e+09
2077,49,-0.30176,1.7939,0.65234,0.356,16,1.6173e+09
2077,49,-0.24512,1.9004,0.42188,0.356,55,1.6173e+09
2077,49,-0.31152,1.9287,0.38672,0.356,116,1.6173e+09
2077,49,-0.37891,1.9473,0.38379,0.356,169,1.6173e+09
2077,49,-0.38477,1.9814,0.3584,0.356,196,1.6173e+09
2077,49,-0.51953,1.9727,0.40137,0.356,181,1.6173e+09
2077,49,-0.59277,1.9883,0.37598,0.356,131,1.6173e+09
2077,49,-0.60156,2.0273,0.31348,0.356,67,1.6173e+09
